datetime,abertura,maxima,minima,fechamento,volume_ticks,volume_real
2025-01-02 06:00:00-03:00,121790.0,122375.0,121750.0,122030.0,177082,390569
2025-01-02 06:10:00-03:00,122025.0,122075.0,121680.0,121695.0,85138,216346
2025-01-02 06:20:00-03:00,121695.0,121850.0,121640.0,121720.0,73287,188401
2025-01-02 06:30:00-03:00,121720.0,121745.0,121140.0,121195.0,138742,373809
2025-01-02 06:40:00-03:00,121195.0,121250.0,121080.0,121130.0,93221,244120
2025-01-02 06:50:00-03:00,121125.0,121305.0,121055.0,121275.0,80318,213264
2025-01-02 07:00:00-03:00,121275.0,121355.0,121140.0,121320.0,95580,261920
2025-01-02 07:10:00-03:00,121320.0,121400.0,121125.0,121150.0,104463,306274
2025-01-02 07:20:00-03:00,121155.0,121265.0,121075.0,121090.0,81870,234821
2025-01-02 07:30:00-03:00,121095.0,121110.0,120435.0,120460.0,168553,526463
2025-01-02 07:40:00-03:00,120460.0,120640.0,120390.0,120565.0,103996,332512
2025-01-02 07:50:00-03:00,120570.0,120700.0,120525.0,120605.0,73103,216571
2025-01-02 08:00:00-03:00,120605.0,120650.0,120490.0,120495.0,72404,216242
2025-01-02 08:10:00-03:00,120495.0,120545.0,120350.0,120435.0,80290,263306
2025-01-02 08:20:00-03:00,120435.0,120470.0,120300.0,120350.0,78523,245780
2025-01-02 08:30:00-03:00,120345.0,120800.0,120330.0,120780.0,107753,337284
2025-01-02 08:40:00-03:00,120780.0,121245.0,120765.0,121155.0,126524,414668
2025-01-02 08:50:00-03:00,121155.0,121245.0,120970.0,121010.0,94397,301351
2025-01-02 09:00:00-03:00,121015.0,121220.0,121010.0,121105.0,71900,230360
2025-01-02 09:10:00-03:00,121105.0,121290.0,121080.0,121215.0,66355,219838
2025-01-02 09:20:00-03:00,121215.0,121470.0,121125.0,121425.0,86314,289379
2025-01-02 09:30:00-03:00,121425.0,121450.0,121300.0,121420.0,62367,202859
2025-01-02 09:40:00-03:00,121415.0,121485.0,121265.0,121415.0,82298,267867
2025-01-02 09:50:00-03:00,121415.0,121865.0,121385.0,121800.0,108432,380523
2025-01-02 10:00:00-03:00,121795.0,121840.0,121550.0,121740.0,92085,303750
2025-01-02 10:10:00-03:00,121740.0,121915.0,121685.0,121905.0,83298,263476
2025-01-02 10:20:00-03:00,121905.0,121965.0,121760.0,121815.0,72244,223330
2025-01-02 10:30:00-03:00,121810.0,121915.0,121745.0,121890.0,52070,163725
2025-01-02 10:40:00-03:00,121895.0,121975.0,121650.0,121695.0,81313,277455
2025-01-02 10:50:00-03:00,121690.0,121900.0,121660.0,121840.0,59399,197611
2025-01-02 11:00:00-03:00,121840.0,121880.0,121700.0,121710.0,60564,206172
2025-01-02 11:10:00-03:00,121710.0,121740.0,121565.0,121570.0,58409,184388
2025-01-02 11:20:00-03:00,121565.0,121600.0,121450.0,121465.0,56551,182634
2025-01-02 11:30:00-03:00,121465.0,121485.0,121240.0,121275.0,72790,244617
2025-01-02 11:40:00-03:00,121275.0,121420.0,121245.0,121300.0,62420,199900
2025-01-02 11:50:00-03:00,121295.0,121475.0,121215.0,121440.0,66548,212593
2025-01-02 12:00:00-03:00,121440.0,121455.0,121260.0,121330.0,62151,209217
2025-01-02 12:10:00-03:00,121330.0,121535.0,121315.0,121450.0,71361,234783
2025-01-02 12:20:00-03:00,121450.0,121470.0,121295.0,121335.0,45184,142754
2025-01-02 12:30:00-03:00,121330.0,121425.0,121295.0,121380.0,38319,120178
2025-01-02 12:40:00-03:00,121380.0,121505.0,121325.0,121355.0,52132,167176
2025-01-02 12:50:00-03:00,121360.0,121445.0,121325.0,121440.0,36243,111440
2025-01-02 13:00:00-03:00,121440.0,121460.0,121300.0,121315.0,37601,123135
2025-01-02 13:10:00-03:00,121315.0,121405.0,121250.0,121355.0,53142,171782
2025-01-02 13:20:00-03:00,121350.0,121470.0,121330.0,121465.0,33426,113279
2025-01-02 13:30:00-03:00,121460.0,121510.0,121375.0,121410.0,38474,120934
2025-01-02 13:40:00-03:00,121405.0,121415.0,121295.0,121380.0,35221,117104
2025-01-02 13:50:00-03:00,121380.0,121410.0,121280.0,121295.0,31157,107155
2025-01-02 14:00:00-03:00,121290.0,121320.0,121140.0,121225.0,49924,177392
2025-01-02 14:10:00-03:00,121225.0,121370.0,121210.0,121355.0,34669,116280
2025-01-02 14:20:00-03:00,121350.0,121510.0,121340.0,121465.0,57504,184068
2025-01-02 14:30:00-03:00,121465.0,121520.0,121355.0,121375.0,46060,138121
2025-01-02 14:40:00-03:00,121375.0,121495.0,121370.0,121455.0,29106,80853
2025-01-02 14:50:00-03:00,121460.0,121475.0,121370.0,121380.0,26969,72744
2025-01-02 15:00:00-03:00,121380.0,121465.0,121360.0,121380.0,23520,63860
2025-01-02 15:10:00-03:00,121385.0,121435.0,121305.0,121320.0,22794,64125
2025-01-02 15:20:00-03:00,121325.0,121375.0,121305.0,121360.0,4596,21411
2025-01-03 06:00:00-03:00,121265.0,121420.0,120875.0,121010.0,193092,453158
2025-01-03 06:10:00-03:00,121010.0,121065.0,120920.0,120980.0,97441,250060
2025-01-03 06:20:00-03:00,120980.0,121035.0,120890.0,121015.0,78269,198759
2025-01-03 06:30:00-03:00,121010.0,121020.0,120850.0,120890.0,64524,172466
2025-01-03 06:40:00-03:00,120895.0,120945.0,120800.0,120895.0,63710,181866
2025-01-03 06:50:00-03:00,120890.0,120900.0,120715.0,120855.0,74582,220373
2025-01-03 07:00:00-03:00,120855.0,121565.0,120825.0,121415.0,216391,707709
2025-01-03 07:10:00-03:00,121415.0,121465.0,121140.0,121205.0,171073,535980
2025-01-03 07:20:00-03:00,121200.0,121385.0,121110.0,121215.0,123812,383935
2025-01-03 07:30:00-03:00,121220.0,121225.0,120780.0,120880.0,145355,456714
2025-01-03 07:40:00-03:00,120880.0,121045.0,120840.0,121020.0,83965,259380
2025-01-03 07:50:00-03:00,121015.0,121055.0,120885.0,120990.0,77451,236659
2025-01-03 08:00:00-03:00,120990.0,121005.0,120520.0,120560.0,149938,463627
2025-01-03 08:10:00-03:00,120560.0,120650.0,120405.0,120485.0,116258,364837
2025-01-03 08:20:00-03:00,120485.0,120595.0,120425.0,120515.0,75595,235988
2025-01-03 08:30:00-03:00,120515.0,120620.0,120425.0,120580.0,90847,305654
2025-01-03 08:40:00-03:00,120585.0,120735.0,120570.0,120650.0,86072,296238
2025-01-03 08:50:00-03:00,120650.0,120660.0,120485.0,120530.0,65563,218375
2025-01-03 09:00:00-03:00,120525.0,120550.0,120235.0,120270.0,95701,326999
2025-01-03 09:10:00-03:00,120270.0,120390.0,120240.0,120340.0,58424,184256
2025-01-03 09:20:00-03:00,120340.0,120375.0,120220.0,120345.0,47776,157774
2025-01-03 09:30:00-03:00,120350.0,120540.0,120330.0,120515.0,56687,199859
2025-01-03 09:40:00-03:00,120515.0,120530.0,120315.0,120355.0,50583,174541
2025-01-03 09:50:00-03:00,120355.0,120390.0,120300.0,120315.0,36154,124527
2025-01-03 10:00:00-03:00,120320.0,120330.0,120140.0,120180.0,62442,214825
2025-01-03 10:10:00-03:00,120185.0,120190.0,120060.0,120085.0,56529,188954
2025-01-03 10:20:00-03:00,120085.0,120210.0,120050.0,120125.0,48508,164498
2025-01-03 10:30:00-03:00,120125.0,120145.0,119975.0,120080.0,64116,223128
2025-01-03 10:40:00-03:00,120080.0,120090.0,119920.0,120020.0,55713,196237
2025-01-03 10:50:00-03:00,120015.0,120040.0,119965.0,119980.0,27818,90736
2025-01-03 11:00:00-03:00,119980.0,120135.0,119945.0,120060.0,51039,168306
2025-01-03 11:10:00-03:00,120065.0,120115.0,120020.0,120085.0,36459,120339
2025-01-03 11:20:00-03:00,120085.0,120145.0,120020.0,120080.0,36520,120948
2025-01-03 11:30:00-03:00,120080.0,120095.0,119925.0,120030.0,61636,208663
2025-01-03 11:40:00-03:00,120035.0,120090.0,119685.0,119755.0,96086,330249
2025-01-03 11:50:00-03:00,119755.0,119770.0,119630.0,119700.0,57457,191038
2025-01-03 12:00:00-03:00,119705.0,119815.0,119640.0,119785.0,47157,168863
2025-01-03 12:10:00-03:00,119790.0,119880.0,119760.0,119785.0,41334,144981
2025-01-03 12:20:00-03:00,119785.0,119870.0,119735.0,119860.0,32406,104020
2025-01-03 12:30:00-03:00,119860.0,119875.0,119775.0,119775.0,30153,98492
2025-01-03 12:40:00-03:00,119775.0,119825.0,119735.0,119760.0,26041,89031
2025-01-03 12:50:00-03:00,119760.0,119790.0,119690.0,119710.0,30791,106860
2025-01-03 13:00:00-03:00,119710.0,119760.0,119655.0,119695.0,31557,114212
2025-01-03 13:10:00-03:00,119695.0,119860.0,119695.0,119820.0,44565,164099
2025-01-03 13:20:00-03:00,119820.0,119830.0,119670.0,119710.0,34656,125713
2025-01-03 13:30:00-03:00,119705.0,119740.0,119665.0,119710.0,23728,89559
2025-01-03 13:40:00-03:00,119705.0,119765.0,119685.0,119730.0,23673,82085
2025-01-03 13:50:00-03:00,119730.0,119740.0,119575.0,119635.0,41338,148300
2025-01-03 14:00:00-03:00,119635.0,119735.0,119625.0,119695.0,25895,89989
2025-01-03 14:10:00-03:00,119690.0,119785.0,119675.0,119760.0,23824,85356
2025-01-03 14:20:00-03:00,119765.0,119800.0,119700.0,119710.0,25584,86509
2025-01-03 14:30:00-03:00,119710.0,119725.0,119630.0,119650.0,28312,100703
2025-01-03 14:40:00-03:00,119650.0,119660.0,119535.0,119560.0,39558,126647
2025-01-03 14:50:00-03:00,119555.0,119645.0,119540.0,119555.0,28044,88492
2025-01-03 15:00:00-03:00,119560.0,119685.0,119555.0,119605.0,25526,75858
2025-01-03 15:10:00-03:00,119610.0,119635.0,119480.0,119575.0,20923,69502
2025-01-03 15:20:00-03:00,119570.0,119595.0,119480.0,119500.0,5958,30257
2025-01-06 06:00:00-03:00,119925.0,120420.0,119825.0,120395.0,202481,498430
2025-01-06 06:10:00-03:00,120395.0,120600.0,120380.0,120485.0,116053,336033
2025-01-06 06:20:00-03:00,120485.0,120640.0,120435.0,120565.0,96044,278605
2025-01-06 06:30:00-03:00,120565.0,120665.0,120410.0,120605.0,98387,294855
2025-01-06 06:40:00-03:00,120605.0,120770.0,120575.0,120740.0,78282,242037
2025-01-06 06:50:00-03:00,120740.0,120945.0,120675.0,120925.0,85582,286668
2025-01-06 07:00:00-03:00,120925.0,121250.0,120855.0,120935.0,168052,558145
2025-01-06 07:10:00-03:00,120935.0,121150.0,120815.0,120945.0,146994,449515
2025-01-06 07:20:00-03:00,120945.0,121215.0,120920.0,121095.0,122295,380999
2025-01-06 07:30:00-03:00,121095.0,121165.0,120970.0,121090.0,94049,293409
2025-01-06 07:40:00-03:00,121090.0,121200.0,121000.0,121015.0,87320,273575
2025-01-06 07:50:00-03:00,121010.0,121050.0,120860.0,120975.0,110330,355295
2025-01-06 08:00:00-03:00,120975.0,121380.0,120955.0,121320.0,153689,477616
2025-01-06 08:10:00-03:00,121315.0,121325.0,120650.0,120690.0,210873,672915
2025-01-06 08:20:00-03:00,120685.0,120860.0,120590.0,120800.0,132829,393920
2025-01-06 08:30:00-03:00,120800.0,121035.0,120695.0,120745.0,150868,462010
2025-01-06 08:40:00-03:00,120745.0,120960.0,120545.0,120935.0,115381,362043
2025-01-06 08:50:00-03:00,120940.0,121270.0,120925.0,121235.0,113923,367805
2025-01-06 09:00:00-03:00,121240.0,121470.0,121120.0,121285.0,115839,388396
2025-01-06 09:10:00-03:00,121285.0,121385.0,121005.0,121015.0,107248,359287
2025-01-06 09:20:00-03:00,121015.0,121075.0,120905.0,121030.0,79733,255343
2025-01-06 09:30:00-03:00,121025.0,121035.0,120755.0,120835.0,76031,239212
2025-01-06 09:40:00-03:00,120835.0,120880.0,120775.0,120875.0,42622,134355
2025-01-06 09:50:00-03:00,120870.0,121065.0,120870.0,121000.0,59452,200597
2025-01-06 10:00:00-03:00,121000.0,121010.0,120800.0,120830.0,53714,182716
2025-01-06 10:10:00-03:00,120830.0,121040.0,120820.0,121030.0,58513,193197
2025-01-06 10:20:00-03:00,121025.0,121160.0,121025.0,121135.0,58821,183635
2025-01-06 10:30:00-03:00,121135.0,121245.0,121075.0,121205.0,54343,176916
2025-01-06 10:40:00-03:00,121205.0,121225.0,121085.0,121205.0,47179,149203
2025-01-06 10:50:00-03:00,121210.0,121300.0,121170.0,121275.0,39932,124939
2025-01-06 11:00:00-03:00,121275.0,121395.0,121240.0,121365.0,54813,177347
2025-01-06 11:10:00-03:00,121365.0,121405.0,121165.0,121185.0,60211,192571
2025-01-06 11:20:00-03:00,121190.0,121245.0,121135.0,121205.0,43624,140416
2025-01-06 11:30:00-03:00,121200.0,121220.0,121045.0,121160.0,50841,165108
2025-01-06 11:40:00-03:00,121160.0,121170.0,120980.0,120990.0,49014,163008
2025-01-06 11:50:00-03:00,120995.0,121020.0,120895.0,121000.0,53649,170431
2025-01-06 12:00:00-03:00,121000.0,121045.0,120905.0,120925.0,48853,160729
2025-01-06 12:10:00-03:00,120925.0,120945.0,120770.0,120800.0,46203,161110
2025-01-06 12:20:00-03:00,120800.0,120870.0,120720.0,120825.0,50664,174143
2025-01-06 12:30:00-03:00,120825.0,120970.0,120820.0,120960.0,44508,152395
2025-01-06 12:40:00-03:00,120960.0,120995.0,120850.0,120865.0,46241,156890
2025-01-06 12:50:00-03:00,120865.0,120975.0,120825.0,120920.0,41323,141089
2025-01-06 13:00:00-03:00,120915.0,120935.0,120825.0,120900.0,32861,106663
2025-01-06 13:10:00-03:00,120895.0,121025.0,120895.0,120990.0,40225,135209
2025-01-06 13:20:00-03:00,120990.0,121060.0,120955.0,120970.0,27989,94532
2025-01-06 13:30:00-03:00,120970.0,120975.0,120840.0,120925.0,45301,155124
2025-01-06 13:40:00-03:00,120925.0,120945.0,120865.0,120925.0,24380,85846
2025-01-06 13:50:00-03:00,120925.0,121010.0,120885.0,120950.0,29948,112162
2025-01-06 14:00:00-03:00,120950.0,121035.0,120930.0,120975.0,33115,116280
2025-01-06 14:10:00-03:00,120975.0,121000.0,120865.0,120875.0,30410,107878
2025-01-06 14:20:00-03:00,120875.0,120990.0,120865.0,120940.0,29888,101669
2025-01-06 14:30:00-03:00,120945.0,121015.0,120925.0,120995.0,27263,99436
2025-01-06 14:40:00-03:00,120995.0,121165.0,120920.0,121085.0,45758,146006
2025-01-06 14:50:00-03:00,121090.0,121100.0,120915.0,120975.0,45678,134863
2025-01-06 15:00:00-03:00,120975.0,121100.0,120965.0,121045.0,26516,71885
2025-01-06 15:10:00-03:00,121045.0,121145.0,121025.0,121110.0,20105,63589
2025-01-06 15:20:00-03:00,121110.0,121125.0,121055.0,121080.0,4682,24251
2025-01-07 06:00:00-03:00,121060.0,121395.0,120915.0,121375.0,223929,541345
2025-01-07 06:10:00-03:00,121380.0,121475.0,121290.0,121390.0,99694,301369
2025-01-07 06:20:00-03:00,121390.0,121585.0,121350.0,121485.0,100166,304365
2025-01-07 06:30:00-03:00,121480.0,121650.0,121365.0,121610.0,124323,378371
2025-01-07 06:40:00-03:00,121615.0,121815.0,121590.0,121770.0,93352,299333
2025-01-07 06:50:00-03:00,121770.0,121875.0,121725.0,121790.0,82036,262164
2025-01-07 07:00:00-03:00,121795.0,122145.0,121770.0,122110.0,158244,528138
2025-01-07 07:10:00-03:00,122110.0,122215.0,121980.0,122045.0,128604,417190
2025-01-07 07:20:00-03:00,122045.0,122150.0,121875.0,122115.0,101748,343303
2025-01-07 07:30:00-03:00,122115.0,122260.0,121835.0,121950.0,143011,486230
2025-01-07 07:40:00-03:00,121950.0,122060.0,121890.0,121990.0,84700,288237
2025-01-07 07:50:00-03:00,121990.0,122185.0,121965.0,122170.0,87017,294811
2025-01-07 08:00:00-03:00,122170.0,122425.0,122125.0,122305.0,132059,467650
2025-01-07 08:10:00-03:00,122300.0,122330.0,122100.0,122195.0,91616,333396
2025-01-07 08:20:00-03:00,122195.0,122250.0,122100.0,122115.0,67784,233467
2025-01-07 08:30:00-03:00,122110.0,122495.0,122065.0,122470.0,149004,540575
2025-01-07 08:40:00-03:00,122470.0,122490.0,122190.0,122300.0,97608,343232
2025-01-07 08:50:00-03:00,122295.0,122400.0,122205.0,122340.0,76834,281578
2025-01-07 09:00:00-03:00,122340.0,122340.0,122005.0,122090.0,132402,451891
2025-01-07 09:10:00-03:00,122085.0,122415.0,122065.0,122410.0,98354,348280
2025-01-07 09:20:00-03:00,122410.0,122840.0,122400.0,122780.0,148360,555513
2025-01-07 09:30:00-03:00,122780.0,122855.0,122660.0,122730.0,84537,295991
2025-01-07 09:40:00-03:00,122735.0,122785.0,122580.0,122600.0,57787,187924
2025-01-07 09:50:00-03:00,122595.0,122655.0,122465.0,122495.0,55421,189576
2025-01-07 10:00:00-03:00,122500.0,122695.0,122415.0,122605.0,71178,250032
2025-01-07 10:10:00-03:00,122600.0,122620.0,122515.0,122520.0,45059,142962
2025-01-07 10:20:00-03:00,122520.0,122545.0,122360.0,122480.0,55977,184973
2025-01-07 10:30:00-03:00,122475.0,122600.0,122420.0,122555.0,70289,226410
2025-01-07 10:40:00-03:00,122560.0,122690.0,122505.0,122640.0,50987,165130
2025-01-07 10:50:00-03:00,122635.0,122725.0,122600.0,122690.0,48094,155160
2025-01-07 11:00:00-03:00,122690.0,122780.0,122565.0,122645.0,64574,221225
2025-01-07 11:10:00-03:00,122645.0,122710.0,122605.0,122690.0,37149,132133
2025-01-07 11:20:00-03:00,122690.0,122730.0,122580.0,122640.0,49656,176395
2025-01-07 11:30:00-03:00,122635.0,122695.0,122600.0,122620.0,36320,131346
2025-01-07 11:40:00-03:00,122620.0,122630.0,122520.0,122565.0,39808,136752
2025-01-07 11:50:00-03:00,122565.0,122615.0,122505.0,122550.0,36241,128129
2025-01-07 12:00:00-03:00,122545.0,122690.0,122525.0,122680.0,36206,124352
2025-01-07 12:10:00-03:00,122675.0,122680.0,122565.0,122565.0,36752,130536
2025-01-07 12:20:00-03:00,122565.0,122635.0,122460.0,122490.0,45107,163036
2025-01-07 12:30:00-03:00,122490.0,122520.0,122350.0,122400.0,50589,180410
2025-01-07 12:40:00-03:00,122400.0,122405.0,122225.0,122230.0,56399,200652
2025-01-07 12:50:00-03:00,122230.0,122335.0,122225.0,122285.0,39169,139111
2025-01-07 13:00:00-03:00,122280.0,122315.0,122245.0,122270.0,29465,104496
2025-01-07 13:10:00-03:00,122270.0,122325.0,122150.0,122150.0,43132,159989
2025-01-07 13:20:00-03:00,122150.0,122270.0,122150.0,122205.0,36511,128976
2025-01-07 13:30:00-03:00,122205.0,122295.0,122190.0,122275.0,25413,88196
2025-01-07 13:40:00-03:00,122275.0,122405.0,122205.0,122280.0,63722,244643
2025-01-07 13:50:00-03:00,122280.0,122300.0,122255.0,122280.0,18296,66829
2025-01-07 14:00:00-03:00,122275.0,122340.0,122240.0,122240.0,26934,96098
2025-01-07 14:10:00-03:00,122245.0,122250.0,121935.0,122040.0,68505,252970
2025-01-07 14:20:00-03:00,122040.0,122130.0,121985.0,122045.0,35495,118345
2025-01-07 14:30:00-03:00,122040.0,122105.0,121905.0,122095.0,46092,156022
2025-01-07 14:40:00-03:00,122090.0,122200.0,122080.0,122170.0,45008,138825
2025-01-07 14:50:00-03:00,122175.0,122325.0,122115.0,122320.0,51177,153877
2025-01-07 15:00:00-03:00,122320.0,122415.0,122275.0,122400.0,32105,93045
2025-01-07 15:10:00-03:00,122400.0,122450.0,122315.0,122335.0,27361,88501
2025-01-07 15:20:00-03:00,122335.0,122425.0,122275.0,122425.0,6159,29324
2025-01-08 06:00:00-03:00,122200.0,122350.0,121675.0,121770.0,219227,529436
2025-01-08 06:10:00-03:00,121775.0,121985.0,121680.0,121830.0,136954,399888
2025-01-08 06:20:00-03:00,121830.0,121850.0,121475.0,121585.0,146442,443928
2025-01-08 06:30:00-03:00,121585.0,121715.0,121515.0,121660.0,86388,258600
2025-01-08 06:40:00-03:00,121660.0,121755.0,121585.0,121625.0,65693,202294
2025-01-08 06:50:00-03:00,121630.0,121695.0,121525.0,121650.0,87939,273710
2025-01-08 07:00:00-03:00,121650.0,121895.0,121650.0,121750.0,178741,545501
2025-01-08 07:10:00-03:00,121750.0,121850.0,121585.0,121630.0,119992,360113
2025-01-08 07:20:00-03:00,121630.0,121645.0,121370.0,121395.0,148058,473896
2025-01-08 07:30:00-03:00,121395.0,121465.0,121000.0,121130.0,172428,572678
2025-01-08 07:40:00-03:00,121130.0,121225.0,121020.0,121030.0,103611,345310
2025-01-08 07:50:00-03:00,121030.0,121115.0,120950.0,121020.0,98892,329323
2025-01-08 08:00:00-03:00,121015.0,121050.0,120885.0,120945.0,89365,285370
2025-01-08 08:10:00-03:00,120950.0,120990.0,120850.0,120980.0,67955,229114
2025-01-08 08:20:00-03:00,120980.0,121205.0,120960.0,121150.0,103802,358312
2025-01-08 08:30:00-03:00,121150.0,121170.0,120880.0,121080.0,142146,483773
2025-01-08 08:40:00-03:00,121080.0,121080.0,120725.0,121025.0,132820,460872
2025-01-08 08:50:00-03:00,121025.0,121040.0,120820.0,120840.0,73266,254302
2025-01-08 09:00:00-03:00,120845.0,121055.0,120835.0,121015.0,72503,244060
2025-01-08 09:10:00-03:00,121015.0,121150.0,120905.0,121040.0,72143,249002
2025-01-08 09:20:00-03:00,121040.0,121095.0,120965.0,120985.0,44309,140017
2025-01-08 09:30:00-03:00,120985.0,120990.0,120860.0,120880.0,57972,184599
2025-01-08 09:40:00-03:00,120875.0,121000.0,120820.0,120950.0,45799,144054
2025-01-08 09:50:00-03:00,120955.0,121045.0,120950.0,121030.0,30399,100424
2025-01-08 10:00:00-03:00,121030.0,121050.0,120875.0,120910.0,53536,172355
2025-01-08 10:10:00-03:00,120915.0,121000.0,120870.0,120990.0,47490,161767
2025-01-08 10:20:00-03:00,120985.0,121085.0,120885.0,120905.0,55136,181310
2025-01-08 10:30:00-03:00,120905.0,121020.0,120835.0,121010.0,50178,163477
2025-01-08 10:40:00-03:00,121010.0,121050.0,120885.0,120935.0,43085,136227
2025-01-08 10:50:00-03:00,120935.0,121030.0,120910.0,120960.0,29216,92885
2025-01-08 11:00:00-03:00,120955.0,120970.0,120730.0,120775.0,62861,208678
2025-01-08 11:10:00-03:00,120770.0,120790.0,120650.0,120725.0,69151,248312
2025-01-08 11:20:00-03:00,120725.0,120755.0,120560.0,120615.0,61604,207116
2025-01-08 11:30:00-03:00,120610.0,120685.0,120580.0,120645.0,39548,133149
2025-01-08 11:40:00-03:00,120645.0,120790.0,120615.0,120735.0,46299,155032
2025-01-08 11:50:00-03:00,120740.0,120750.0,120615.0,120645.0,46972,164610
2025-01-08 12:00:00-03:00,120645.0,120765.0,120630.0,120670.0,49414,168164
2025-01-08 12:10:00-03:00,120670.0,120680.0,120520.0,120615.0,59702,208506
2025-01-08 12:20:00-03:00,120615.0,120690.0,120580.0,120610.0,34643,119371
2025-01-08 12:30:00-03:00,120615.0,120675.0,120530.0,120560.0,43507,150110
2025-01-08 12:40:00-03:00,120565.0,120625.0,120460.0,120505.0,46019,162944
2025-01-08 12:50:00-03:00,120500.0,120575.0,120485.0,120570.0,24975,95409
2025-01-08 13:00:00-03:00,120575.0,120665.0,120525.0,120595.0,37000,133225
2025-01-08 13:10:00-03:00,120595.0,120625.0,120520.0,120600.0,37487,130429
2025-01-08 13:20:00-03:00,120605.0,120670.0,120570.0,120645.0,37418,134343
2025-01-08 13:30:00-03:00,120650.0,120650.0,120485.0,120510.0,40949,151168
2025-01-08 13:40:00-03:00,120510.0,120520.0,120420.0,120465.0,41925,154798
2025-01-08 13:50:00-03:00,120465.0,120480.0,120370.0,120405.0,33562,123701
2025-01-08 14:00:00-03:00,120400.0,120590.0,120395.0,120570.0,46103,164934
2025-01-08 14:10:00-03:00,120570.0,120585.0,120485.0,120535.0,29877,102430
2025-01-08 14:20:00-03:00,120530.0,120695.0,120530.0,120650.0,45948,150753
2025-01-08 14:30:00-03:00,120645.0,120695.0,120585.0,120640.0,32823,105964
2025-01-08 14:40:00-03:00,120645.0,120760.0,120580.0,120735.0,36201,109325
2025-01-08 14:50:00-03:00,120740.0,120775.0,120580.0,120595.0,41004,115226
2025-01-08 15:00:00-03:00,120595.0,120695.0,120560.0,120605.0,31588,86602
2025-01-08 15:10:00-03:00,120605.0,120820.0,120605.0,120775.0,24570,76564
2025-01-08 15:20:00-03:00,120775.0,120850.0,120715.0,120790.0,6603,30299
2025-01-09 06:00:00-03:00,120775.0,120895.0,120475.0,120710.0,261032,603218
2025-01-09 06:10:00-03:00,120705.0,120930.0,120585.0,120650.0,151952,429464
2025-01-09 06:20:00-03:00,120650.0,120730.0,120555.0,120640.0,92330,266203
2025-01-09 06:30:00-03:00,120645.0,120670.0,120510.0,120590.0,78899,230383
2025-01-09 06:40:00-03:00,120595.0,120780.0,120575.0,120685.0,84031,255077
2025-01-09 06:50:00-03:00,120690.0,120765.0,120585.0,120640.0,65878,203594
2025-01-09 07:00:00-03:00,120645.0,120790.0,120580.0,120695.0,126632,399077
2025-01-09 07:10:00-03:00,120695.0,120880.0,120580.0,120635.0,139636,440314
2025-01-09 07:20:00-03:00,120630.0,120885.0,120625.0,120840.0,97156,306965
2025-01-09 07:30:00-03:00,120840.0,120860.0,120655.0,120820.0,116935,400886
2025-01-09 07:40:00-03:00,120825.0,120945.0,120735.0,120755.0,117264,397951
2025-01-09 07:50:00-03:00,120755.0,120865.0,120715.0,120780.0,72920,255421
2025-01-09 08:00:00-03:00,120775.0,120795.0,120510.0,120565.0,120395,417770
2025-01-09 08:10:00-03:00,120565.0,120775.0,120510.0,120740.0,81043,290036
2025-01-09 08:20:00-03:00,120740.0,120750.0,120555.0,120680.0,77447,249902
2025-01-09 08:30:00-03:00,120680.0,120915.0,120630.0,120905.0,95684,341425
2025-01-09 08:40:00-03:00,120905.0,120930.0,120775.0,120815.0,61612,222240
2025-01-09 08:50:00-03:00,120815.0,120915.0,120785.0,120845.0,53495,192155
2025-01-09 09:00:00-03:00,120840.0,120980.0,120780.0,120900.0,73147,273175
2025-01-09 09:10:00-03:00,120900.0,120960.0,120820.0,120920.0,40137,157047
2025-01-09 09:20:00-03:00,120925.0,120990.0,120865.0,120970.0,41103,150689
2025-01-09 09:30:00-03:00,120970.0,121080.0,120945.0,121025.0,47453,180465
2025-01-09 09:40:00-03:00,121030.0,121070.0,120980.0,121020.0,38576,143022
2025-01-09 09:50:00-03:00,121025.0,121095.0,120975.0,121050.0,30022,111658
2025-01-09 10:00:00-03:00,121050.0,121055.0,120920.0,120920.0,47302,171303
2025-01-09 10:10:00-03:00,120920.0,120980.0,120810.0,120970.0,55559,201204
2025-01-09 10:20:00-03:00,120970.0,121000.0,120870.0,120920.0,36400,138601
2025-01-09 10:30:00-03:00,120920.0,120980.0,120880.0,120960.0,30108,113437
2025-01-09 10:40:00-03:00,120965.0,121040.0,120940.0,120990.0,32670,121703
2025-01-09 10:50:00-03:00,120995.0,121040.0,120935.0,121035.0,26480,92908
2025-01-09 11:00:00-03:00,121040.0,121150.0,121030.0,121145.0,46291,169162
2025-01-09 11:10:00-03:00,121145.0,121150.0,121055.0,121080.0,34408,127158
2025-01-09 11:20:00-03:00,121080.0,121115.0,120930.0,120975.0,49699,183358
2025-01-09 11:30:00-03:00,120970.0,121050.0,120955.0,121000.0,37512,136506
2025-01-09 11:40:00-03:00,121000.0,121040.0,120945.0,121010.0,27846,101591
2025-01-09 11:50:00-03:00,121010.0,121095.0,120975.0,121070.0,28059,103571
2025-01-09 12:00:00-03:00,121075.0,121080.0,120955.0,121015.0,32589,119643
2025-01-09 12:10:00-03:00,121010.0,121045.0,120970.0,121015.0,18467,64084
2025-01-09 12:20:00-03:00,121020.0,121040.0,120955.0,120960.0,18922,69511
