time;Abertura;Fechamento;Maxima;Minima;Volume_Real;Volume_Tick
2024-02-28 12:50:00;132715.0;132700.0;132795.0;132625.0;247698;64370
2024-02-29 10:00:00;131290.0;131235.0;131320.0;131145.0;425670;100142
2024-02-29 10:10:00;131230.0;131160.0;131295.0;131115.0;382466;97680
2024-02-29 10:20:00;131160.0;131165.0;131190.0;130910.0;405815;102478
2024-02-29 10:30:00;131165.0;131295.0;131520.0;131135.0;853885;223487
2024-02-29 10:40:00;131290.0;131365.0;131420.0;131185.0;446260;122525
2024-02-29 10:50:00;131365.0;131020.0;131375.0;131000.0;563392;139326
2024-02-29 11:00:00;131025.0;131065.0;131110.0;130825.0;579231;147651
2024-02-29 11:10:00;131065.0;131005.0;131120.0;130845.0;461482;115207
2024-02-29 11:20:00;131005.0;130890.0;131050.0;130880.0;308555;79330
2024-02-29 11:30:00;130885.0;130665.0;130930.0;130575.0;662440;156317
2024-02-29 11:40:00;130660.0;130590.0;130750.0;130545.0;373307;91949
2024-02-29 11:50:00;130590.0;130830.0;130860.0;130575.0;332467;86599
2024-02-29 12:00:00;130830.0;130880.0;131070.0;130820.0;439885;106699
2024-02-29 12:10:00;130880.0;130665.0;130905.0;130610.0;419384;106075
2024-02-29 12:20:00;130660.0;130890.0;130900.0;130580.0;283946;76832
2024-02-29 12:30:00;130890.0;130560.0;130920.0;130560.0;342199;92369
2024-02-29 12:40:00;130565.0;130665.0;130685.0;130465.0;345517;92204
2024-02-29 12:50:00;130665.0;130675.0;130705.0;130590.0;210415;56786
2024-03-01 10:00:00;131015.0;130705.0;131035.0;130570.0;598264;157566
2024-03-01 10:10:00;130705.0;130715.0;130745.0;130585.0;374510;97253
2024-03-01 10:20:00;130710.0;130960.0;130980.0;130635.0;425411;113447
2024-03-01 10:30:00;130960.0;130910.0;131000.0;130780.0;473303;124435
2024-03-01 10:40:00;130910.0;130825.0;130980.0;130775.0;309151;83363
2024-03-01 10:50:00;130825.0;130780.0;130870.0;130760.0;232239;59317
2024-03-01 11:00:00;130780.0;130835.0;130875.0;130725.0;269044;72328
2024-03-01 11:10:00;130830.0;130780.0;130895.0;130775.0;215380;56048
2024-03-01 11:20:00;130780.0;130980.0;131020.0;130770.0;254995;66286
2024-03-01 11:30:00;130980.0;130865.0;130995.0;130725.0;527867;136215
2024-03-01 11:40:00;130865.0;130465.0;130895.0;130420.0;529278;135853
2024-03-01 11:50:00;130465.0;130275.0;130465.0;130230.0;417111;102951
2024-03-01 12:00:00;130275.0;130695.0;130715.0;130270.0;669290;165243
2024-03-01 12:10:00;130695.0;130790.0;130940.0;130665.0;484343;123378
2024-03-01 12:20:00;130795.0;130975.0;130975.0;130785.0;287154;74655
2024-03-01 12:30:00;130970.0;131070.0;131105.0;130820.0;417792;102862
2024-03-01 12:40:00;131070.0;131240.0;131260.0;131040.0;278671;69826
2024-03-01 12:50:00;131235.0;131255.0;131295.0;131185.0;229075;56896
2024-03-04 10:00:00;130615.0;130760.0;130800.0;130570.0;339174;96088
2024-03-04 10:10:00;130765.0;130655.0;130815.0;130630.0;401117;112502
2024-03-04 10:20:00;130650.0;130520.0;130690.0;130410.0;545335;145938
2024-03-04 10:30:00;130515.0;130740.0;130750.0;130500.0;373358;103192
2024-03-04 10:40:00;130745.0;130650.0;130825.0;130585.0;455480;124118
2024-03-04 10:50:00;130650.0;130595.0;130715.0;130575.0;275986;77127
2024-03-04 11:00:00;130590.0;130365.0;130630.0;130325.0;419272;114722
2024-03-04 11:10:00;130360.0;130380.0;130500.0;130340.0;313713;87235
2024-03-04 11:20:00;130380.0;130150.0;130385.0;130110.0;418656;113224
2024-03-04 11:30:00;130150.0;129990.0;130165.0;129950.0;423219;112181
2024-03-04 11:40:00;129985.0;129935.0;130005.0;129880.0;309167;76432
2024-03-04 11:50:00;129935.0;129990.0;130015.0;129865.0;269023;73247
2024-03-04 12:00:00;129985.0;129840.0;129995.0;129815.0;298807;78502
2024-03-04 12:10:00;129835.0;129845.0;129860.0;129765.0;233404;59981
2024-03-04 12:20:00;129845.0;129785.0;129850.0;129740.0;156431;42040
2024-03-04 12:30:00;129785.0;129840.0;129875.0;129755.0;201558;54257
2024-03-04 12:40:00;129845.0;129865.0;129875.0;129790.0;120835;33145
2024-03-04 12:50:00;129870.0;129865.0;129915.0;129830.0;170045;43575
2024-03-05 10:00:00;129900.0;129890.0;129975.0;129820.0;412953;116259
2024-03-05 10:10:00;129890.0;129770.0;130070.0;129725.0;657218;175716
2024-03-05 10:20:00;129775.0;129820.0;129950.0;129735.0;407589;112445
2024-03-05 10:30:00;129825.0;129785.0;130015.0;129785.0;404755;108786
2024-03-05 10:40:00;129785.0;129690.0;129800.0;129670.0;388430;103674
2024-03-05 10:50:00;129690.0;129845.0;129860.0;129685.0;308544;80823
2024-03-05 11:00:00;129845.0;129895.0;129990.0;129825.0;381877;99115
2024-03-05 11:10:00;129895.0;130110.0;130125.0;129835.0;387343;94661
2024-03-05 11:20:00;130110.0;129990.0;130160.0;129980.0;401850;100149
2024-03-05 11:30:00;129990.0;129965.0;130020.0;129815.0;543258;138393
2024-03-05 11:40:00;129965.0;129880.0;129995.0;129815.0;323357;85563
2024-03-05 11:50:00;129880.0;129845.0;129900.0;129755.0;304127;79909
2024-03-05 12:00:00;129850.0;130230.0;130520.0;129845.0;930327;224012
2024-03-05 12:10:00;130230.0;130225.0;130485.0;130175.0;457577;115873
2024-03-05 12:20:00;130225.0;130140.0;130265.0;130075.0;315372;82211
2024-03-05 12:30:00;130135.0;130060.0;130225.0;130010.0;268565;71474
2024-03-05 12:40:00;130065.0;130140.0;130330.0;130050.0;319485;84094
2024-03-05 12:50:00;130145.0;130230.0;130295.0;130080.0;226144;59912
2024-03-06 10:00:00;130235.0;130010.0;130240.0;130005.0;299548;88832
2024-03-06 10:10:00;130005.0;129925.0;130120.0;129880.0;486072;138015
2024-03-06 10:20:00;129925.0;130285.0;130345.0;129905.0;548551;152443
2024-03-06 10:30:00;130280.0;130150.0;130290.0;130015.0;560397;155127
2024-03-06 10:40:00;130145.0;130220.0;130275.0;130085.0;375291;100744
2024-03-06 10:50:00;130215.0;130495.0;130640.0;130165.0;597435;160135
2024-03-06 11:00:00;130495.0;130370.0;130495.0;130255.0;426172;114600
2024-03-06 11:10:00;130370.0;130415.0;130420.0;130240.0;283369;76616
2024-03-06 11:20:00;130410.0;130335.0;130465.0;130315.0;289695;79220
2024-03-06 11:30:00;130335.0;130355.0;130500.0;130260.0;488947;127880
2024-03-06 11:40:00;130355.0;130510.0;130535.0;130255.0;329507;85470
2024-03-06 11:50:00;130505.0;130300.0;130560.0;130295.0;341329;92965
2024-03-06 12:00:00;130300.0;130310.0;130510.0;130200.0;515616;138043
2024-03-06 12:10:00;130310.0;130425.0;130535.0;130305.0;357648;90988
2024-03-06 12:20:00;130425.0;130090.0;130500.0;130075.0;387235;97696
2024-03-06 12:30:00;130085.0;130075.0;130135.0;129965.0;384496;105062
2024-03-06 12:40:00;130075.0;130100.0;130145.0;130015.0;200294;57024
2024-03-06 12:50:00;130105.0;130115.0;130190.0;130060.0;211862;57066
2024-03-07 10:00:00;130245.0;130275.0;130320.0;130170.0;355129;99353
2024-03-07 10:10:00;130270.0;130440.0;130470.0;130175.0;424376;124634
2024-03-07 10:20:00;130440.0;130440.0;130540.0;130410.0;340792;96169
2024-03-07 10:30:00;130440.0;130285.0;130535.0;130270.0;469747;128718
2024-03-07 10:40:00;130285.0;130215.0;130440.0;130195.0;442455;118938
2024-03-07 10:50:00;130215.0;130145.0;130295.0;130110.0;398767;108731
2024-03-07 11:00:00;130140.0;129965.0;130185.0;129965.0;442396;116119
2024-03-07 11:10:00;129965.0;129950.0;130035.0;129880.0;406491;104269
2024-03-07 11:20:00;129955.0;129975.0;130020.0;129825.0;393915;101789
2024-03-07 11:30:00;129975.0;129660.0;130020.0;129635.0;566315;143127
2024-03-07 11:40:00;129665.0;129595.0;129705.0;129475.0;581748;137094
2024-03-07 11:50:00;129600.0;129555.0;129645.0;129510.0;273901;69932
2024-03-07 12:00:00;129555.0;129495.0;129605.0;129425.0;297625;74510
2024-03-07 12:10:00;129490.0;129640.0;129685.0;129485.0;352920;90277
2024-03-07 12:20:00;129635.0;129620.0;129660.0;129575.0;188655;48683
2024-03-07 12:30:00;129625.0;129730.0;129735.0;129555.0;237159;61058
2024-03-07 12:40:00;129730.0;129745.0;129755.0;129660.0;185181;46372
2024-03-07 12:50:00;129740.0;129725.0;129745.0;129590.0;270372;68955
2024-03-08 10:00:00;127350.0;127280.0;127400.0;127275.0;230176;66341
2024-03-08 10:10:00;127280.0;127120.0;127405.0;127115.0;478458;134299
2024-03-08 10:20:00;127120.0;127485.0;127675.0;127115.0;538349;162335
2024-03-08 10:30:00;127480.0;127995.0;128040.0;127100.0;888180;268970
2024-03-08 10:40:00;127995.0;127830.0;128085.0;127780.0;626932;169767
2024-03-08 10:50:00;127830.0;127760.0;127970.0;127745.0;387157;106029
2024-03-08 11:00:00;127765.0;127765.0;127925.0;127690.0;446846;122052
2024-03-08 11:10:00;127765.0;127895.0;127945.0;127690.0;362094;97927
2024-03-08 11:20:00;127890.0;127715.0;127900.0;127665.0;358464;96549
2024-03-08 11:30:00;127715.0;127755.0;127985.0;127635.0;674675;169337
2024-03-08 11:40:00;127760.0;127945.0;128050.0;127700.0;464716;122869
2024-03-08 11:50:00;127945.0;127880.0;127970.0;127720.0;439709;113294
2024-03-08 12:00:00;127880.0;128175.0;128210.0;127870.0;525951;133817
2024-03-08 12:10:00;128170.0;128415.0;128525.0;128125.0;572964;141722
2024-03-08 12:20:00;128415.0;128495.0;128540.0;128385.0;309890;73874
2024-03-08 12:30:00;128500.0;128550.0;128585.0;128430.0;260418;66865
2024-03-08 12:40:00;128550.0;128705.0;128745.0;128540.0;412244;96703
2024-03-08 12:50:00;128705.0;128640.0;128765.0;128620.0;302147;73156
2024-03-11 10:00:00;127325.0;127430.0;127450.0;127265.0;392023;101547
2024-03-11 10:10:00;127425.0;127435.0;127575.0;127375.0;477235;129051
2024-03-11 10:20:00;127430.0;127425.0;127505.0;127245.0;572739;157380
2024-03-11 10:30:00;127430.0;127565.0;127625.0;127335.0;725609;190717
2024-03-11 10:40:00;127565.0;127555.0;127580.0;127390.0;462471;123599
2024-03-11 10:50:00;127550.0;127525.0;127725.0;127400.0;626363;167940
2024-03-11 11:00:00;127525.0;127670.0;127700.0;127460.0;540583;140844
2024-03-11 11:10:00;127670.0;127800.0;127810.0;127585.0;366153;97392
2024-03-11 11:20:00;127800.0;127835.0;127845.0;127575.0;462336;121838
2024-03-11 11:30:00;127835.0;128005.0;128240.0;127800.0;816203;201903
2024-03-11 11:40:00;128005.0;128160.0;128215.0;127950.0;462500;121349
2024-03-11 11:50:00;128160.0;128130.0;128175.0;127900.0;404593;106832
2024-03-11 12:00:00;128130.0;127830.0;128135.0;127780.0;361304;94894
2024-03-11 12:10:00;127825.0;127730.0;127845.0;127715.0;232905;61650
2024-03-11 12:20:00;127735.0;127630.0;127755.0;127605.0;260923;65976
2024-03-11 12:30:00;127635.0;127730.0;127750.0;127585.0;272069;67996
2024-03-11 12:40:00;127730.0;127730.0;127770.0;127655.0;174255;46464
2024-03-11 12:50:00;127730.0;127760.0;127845.0;127700.0;212265;56037
2024-03-12 10:00:00;128560.0;128445.0;128580.0;128240.0;632927;172244
2024-03-12 10:10:00;128450.0;128420.0;128485.0;128280.0;516566;142497
2024-03-12 10:20:00;128425.0;128450.0;128780.0;128405.0;624382;170489
2024-03-12 10:30:00;128450.0;128090.0;128575.0;128060.0;777886;200236
2024-03-12 10:40:00;128090.0;128265.0;128375.0;128070.0;494211;136350
2024-03-12 10:50:00;128270.0;128100.0;128340.0;128040.0;410678;113571
2024-03-12 11:00:00;128100.0;128025.0;128320.0;128000.0;536892;140204
2024-03-12 11:10:00;128020.0;128055.0;128100.0;127805.0;526676;143242
2024-03-12 11:20:00;128060.0;128115.0;128205.0;128010.0;342574;97236
2024-03-12 11:30:00;128115.0;128225.0;128240.0;128035.0;305180;83420
2024-03-12 11:40:00;128225.0;128275.0;128425.0;128145.0;436787;122012
2024-03-12 11:50:00;128270.0;128240.0;128360.0;128200.0;250832;70663
2024-03-12 12:00:00;128235.0;128390.0;128395.0;128175.0;255573;68105
2024-03-12 12:10:00;128395.0;128415.0;128570.0;128360.0;347283;93265
2024-03-12 12:20:00;128420.0;128425.0;128440.0;128260.0;244240;66547
2024-03-12 12:30:00;128430.0;128605.0;128660.0;128415.0;347045;94710
2024-03-12 12:40:00;128605.0;128555.0;128650.0;128465.0;276731;75311
2024-03-12 12:50:00;128560.0;128710.0;128720.0;128550.0;180865;51558
2024-03-13 10:00:00;128600.0;128810.0;128825.0;128550.0;475563;130298
2024-03-13 10:10:00;128805.0;128755.0;128875.0;128565.0;654952;181765
2024-03-13 10:20:00;128760.0;129070.0;129105.0;128675.0;577242;160006
2024-03-13 10:30:00;129070.0;129215.0;129225.0;128800.0;936177;240936
2024-03-13 10:40:00;129220.0;129275.0;129385.0;129035.0;748566;195037
2024-03-13 10:50:00;129270.0;129430.0;129470.0;129245.0;433661;114581
2024-03-13 11:00:00;129425.0;129465.0;129485.0;129320.0;297797;81653
2024-03-13 11:10:00;129465.0;129265.0;129510.0;129225.0;350414;95177
2024-03-13 11:20:00;129270.0;129285.0;129345.0;129215.0;264663;71611
2024-03-13 11:30:00;129285.0;129345.0;129345.0;129190.0;288004;78445
2024-03-13 11:40:00;129340.0;129245.0;129430.0;129205.0;365654;98017
2024-03-13 11:50:00;129245.0;129075.0;129315.0;129065.0;328633;86745
2024-03-13 12:00:00;129075.0;129195.0;129245.0;129065.0;270706;72683
2024-03-13 12:10:00;129195.0;129240.0;129265.0;129150.0;199467;53558
2024-03-13 12:20:00;129240.0;129315.0;129325.0;129170.0;197610;53780
2024-03-13 12:30:00;129315.0;129195.0;129315.0;129155.0;215983;60718
2024-03-13 12:40:00;129195.0;129155.0;129240.0;129105.0;172313;47444
2024-03-13 12:50:00;129155.0;129325.0;129360.0;129135.0;229602;61388
2024-03-14 10:00:00;129170.0;129280.0;129365.0;129110.0;483034;134725
2024-03-14 10:10:00;129280.0;129300.0;129400.0;129175.0;585960;159243
2024-03-14 10:20:00;129305.0;129075.0;129415.0;128980.0;593427;164342
2024-03-14 10:30:00;129075.0;128890.0;129190.0;128760.0;849464;222481
2024-03-14 10:40:00;128895.0;128640.0;128925.0;128630.0;582552;155210
2024-03-14 10:50:00;128640.0;128665.0;128820.0;128595.0;520275;134388
2024-03-14 11:00:00;128665.0;129020.0;129045.0;128625.0;577671;149043
2024-03-14 11:10:00;129020.0;129070.0;129110.0;128935.0;382890;95777
2024-03-14 11:20:00;129070.0;129075.0;129150.0;129005.0;378662;95819
2024-03-14 11:30:00;129075.0;129155.0;129190.0;129060.0;358434;88982
2024-03-14 11:40:00;129150.0;129210.0;129290.0;129115.0;415525;99162
2024-03-14 11:50:00;129210.0;129005.0;129230.0;128940.0;494916;121621
2024-03-14 12:00:00;129010.0;129015.0;129105.0;128885.0;416366;101335
2024-03-14 12:10:00;129015.0;128985.0;129120.0;128980.0;246465;60814
2024-03-14 12:20:00;128985.0;128895.0;129050.0;128875.0;378919;91071
2024-03-14 12:30:00;128895.0;128900.0;128955.0;128840.0;242152;62413
2024-03-14 12:40:00;128900.0;128900.0;128980.0;128825.0;235007;61096
2024-03-14 12:50:00;128900.0;128865.0;128955.0;128855.0;147811;37403
2024-03-15 10:00:00;128760.0;128855.0;128960.0;128735.0;425234;110369
2024-03-15 10:10:00;128860.0;128905.0;129060.0;128850.0;555594;142856
2024-03-15 10:20:00;128910.0;128595.0;128960.0;128550.0;641838;159785
2024-03-15 10:30:00;128595.0;128515.0;128655.0;128400.0;758411;190653
2024-03-15 10:40:00;128510.0;128230.0;128595.0;128225.0;639325;163718
2024-03-15 10:50:00;128225.0;128330.0;128475.0;128210.0;490898;122571
2024-03-15 11:00:00;128330.0;128135.0;128370.0;128010.0;687642;168408
2024-03-15 11:10:00;128140.0;128085.0;128280.0;128065.0;416500;104821
2024-03-15 11:20:00;128080.0;128020.0;128160.0;128010.0;345683;82850
2024-03-15 11:30:00;128020.0;128160.0;128175.0;127940.0;456553;111087
2024-03-15 11:40:00;128155.0;127995.0;128180.0;127895.0;429076;103253
2024-03-15 11:50:00;127995.0;127950.0;128005.0;127870.0;257511;60865
2024-03-15 12:00:00;127950.0;127980.0;128000.0;127885.0;192119;46003
2024-03-15 12:10:00;127985.0;127940.0;128040.0;127910.0;261407;63071
2024-03-15 12:20:00;127945.0;127985.0;128030.0;127910.0;167927;42456
2024-03-15 12:30:00;127985.0;127955.0;127990.0;127915.0;144322;35896
2024-03-15 12:40:00;127955.0;127890.0;127975.0;127825.0;205065;51175
2024-03-15 12:50:00;127885.0;127840.0;127945.0;127830.0;187713;45827
2024-03-18 10:00:00;128265.0;128295.0;128305.0;128175.0;329393;87019
2024-03-18 10:10:00;128295.0;128495.0;128545.0;128225.0;495659;134681
2024-03-18 10:20:00;128490.0;128420.0;128580.0;128410.0;422209;115832
2024-03-18 10:30:00;128415.0;128190.0;128580.0;128175.0;858984;222460
2024-03-18 10:40:00;128185.0;127930.0;128335.0;127920.0;703682;189635
2024-03-18 10:50:00;127935.0;127795.0;128050.0;127775.0;538511;140470
2024-03-18 11:00:00;127795.0;127890.0;127925.0;127670.0;549517;128694
2024-03-18 11:10:00;127895.0;127890.0;127960.0;127795.0;365372;90973
2024-03-18 11:20:00;127890.0;127775.0;127980.0;127765.0;348048;86701
2024-03-18 11:30:00;127780.0;127780.0;127860.0;127710.0;336834;83016
2024-03-18 11:40:00;127780.0;127470.0;127800.0;127405.0;568794;136639
2024-03-18 11:50:00;127470.0;127335.0;127480.0;127270.0;409274;93117
2024-03-18 12:00:00;127335.0;127375.0;127395.0;127290.0;205076;48386
2024-03-18 12:10:00;127375.0;127435.0;127520.0;127365.0;276771;64150
2024-03-18 12:20:00;127435.0;127495.0;127525.0;127385.0;244450;57698
2024-03-18 12:30:00;127495.0;127425.0;127520.0;127390.0;175197;39140
2024-03-18 12:40:00;127420.0;127450.0;127480.0;127405.0;126946;29338
2024-03-18 12:50:00;127445.0;127470.0;127525.0;127390.0;172596;39767
2024-03-19 10:00:00;128250.0;128395.0;128445.0;128245.0;496713;128496
2024-03-19 10:10:00;128395.0;128335.0;128435.0;128275.0;358980;95119
2024-03-19 10:20:00;128335.0;128370.0;128370.0;128190.0;435528;116461
2024-03-19 10:30:00;128365.0;128255.0;128420.0;128195.0;652219;167127
2024-03-19 10:40:00;128255.0;128240.0;128515.0;128160.0;858325;215681
2024-03-19 10:50:00;128235.0;128270.0;128330.0;128130.0;468206;122241
2024-03-19 11:00:00;128270.0;128125.0;128275.0;128110.0;450302;116552
2024-03-19 11:10:00;128120.0;128130.0;128255.0;128085.0;354747;92887
2024-03-19 11:20:00;128135.0;128385.0;128395.0;128120.0;400543;105265
2024-03-19 11:30:00;128390.0;128650.0;128710.0;128340.0;657790;157151
2024-03-19 11:40:00;128650.0;128635.0;128690.0;128570.0;299816;73745
2024-03-19 11:50:00;128630.0;128665.0;128745.0;128605.0;317737;77173
2024-03-19 12:00:00;128660.0;128465.0;128680.0;128435.0;403323;95754
2024-03-19 12:10:00;128470.0;128565.0;128590.0;128465.0;225214;55733
2024-03-19 12:20:00;128565.0;128555.0;128620.0;128510.0;235829;57290
2024-03-19 12:30:00;128555.0;128440.0;128585.0;128430.0;250514;61090
2024-03-19 12:40:00;128440.0;128525.0;128535.0;128395.0;267692;62968
2024-03-19 12:50:00;128530.0;128535.0;128550.0;128435.0;193707;46136
2024-03-20 10:00:00;128595.0;128540.0;128680.0;128485.0;464343;125464
2024-03-20 10:10:00;128545.0;128605.0;128940.0;128535.0;761980;207584
2024-03-20 10:20:00;128610.0;128500.0;128640.0;128475.0;416255;107730
2024-03-20 10:30:00;128500.0;128650.0;128745.0;128430.0;829090;222053
2024-03-20 10:40:00;128650.0;128655.0;128675.0;128495.0;476925;126834
2024-03-20 10:50:00;128655.0;128785.0;128845.0;128545.0;449703;117204
2024-03-20 11:00:00;128790.0;128430.0;128810.0;128415.0;557369;144315
2024-03-20 11:10:00;128430.0;128375.0;128480.0;128355.0;348285;93774
2024-03-20 11:20:00;128375.0;128335.0;128425.0;128325.0;300889;77859
2024-03-20 11:30:00;128330.0;128290.0;128360.0;128230.0;402710;100789
2024-03-20 11:40:00;128285.0;128335.0;128385.0;128250.0;287060;72913
2024-03-20 11:50:00;128335.0;128440.0;128450.0;128290.0;342280;86743
2024-03-20 12:00:00;128435.0;128415.0;128485.0;128380.0;252719;63439
2024-03-20 12:10:00;128415.0;128455.0;128500.0;128390.0;194267;47280
2024-03-20 12:20:00;128455.0;128495.0;128565.0;128425.0;195676;49239
2024-03-20 12:30:00;128490.0;128520.0;128575.0;128470.0;185889;45373
2024-03-20 12:40:00;128525.0;128610.0;128660.0;128520.0;208525;51593
2024-03-20 12:50:00;128610.0;128635.0;128645.0;128545.0;176704;44555
2024-03-21 10:00:00;130080.0;130230.0;130350.0;130065.0;588204;150190
2024-03-21 10:10:00;130225.0;130025.0;130345.0;129975.0;626171;162177
2024-03-21 10:20:00;130020.0;129950.0;130095.0;129885.0;472321;119969
2024-03-21 10:30:00;129950.0;129660.0;129960.0;129625.0;648610;154798
2024-03-21 10:40:00;129665.0;129515.0;129725.0;129505.0;508605;117022
2024-03-21 10:50:00;129520.0;129460.0;129625.0;129435.0;400664;96478
2024-03-21 11:00:00;129460.0;129370.0;129465.0;129295.0;457291;110857
2024-03-21 11:10:00;129375.0;129325.0;129405.0;129270.0;333240;78599
2024-03-21 11:20:00;129320.0;129225.0;129340.0;129205.0;302640;72192
2024-03-21 11:30:00;129225.0;129255.0;129310.0;129225.0;216793;54149
2024-03-21 11:40:00;129255.0;129385.0;129420.0;129250.0;313723;74483
2024-03-21 11:50:00;129390.0;129315.0;129400.0;129305.0;194778;46862
2024-03-21 12:00:00;129315.0;129305.0;129345.0;129245.0;210916;51114
2024-03-21 12:10:00;129310.0;129290.0;129345.0;129235.0;169411;41346
2024-03-21 12:20:00;129290.0;129295.0;129320.0;129230.0;136232;32569
2024-03-21 12:30:00;129295.0;129270.0;129320.0;129250.0;95901;23585
2024-03-21 12:40:00;129265.0;129245.0;129275.0;129160.0;230689;55812
2024-03-21 12:50:00;129240.0;129270.0;129295.0;129230.0;121958;28631
2024-03-22 10:00:00;128480.0;128550.0;128630.0;128400.0;474469;132114
2024-03-22 10:10:00;128550.0;128590.0;128645.0;128450.0;400829;113006
2024-03-22 10:20:00;128590.0;128260.0;128745.0;128225.0;621930;172484
2024-03-22 10:30:00;128255.0;128400.0;128505.0;128175.0;881420;239552
2024-03-22 10:40:00;128405.0;128350.0;128425.0;128180.0;547229;145240
2024-03-22 10:50:00;128350.0;128400.0;128495.0;128340.0;358753;97597
2024-03-22 11:00:00;128395.0;128395.0;128540.0;128365.0;379389;100329
2024-03-22 11:10:00;128400.0;128105.0;128435.0;128105.0;594278;146848
2024-03-22 11:20:00;128105.0;128155.0;128165.0;128000.0;478442;115313
2024-03-22 11:30:00;128155.0;128240.0;128270.0;128070.0;331993;81595
2024-03-22 11:40:00;128245.0;128290.0;128290.0;128135.0;301717;78010
2024-03-22 11:50:00;128290.0;128230.0;128345.0;128165.0;350247;89370
2024-03-22 12:00:00;128225.0;128300.0;128435.0;128135.0;513828;119858
2024-03-22 12:10:00;128295.0;128330.0;128365.0;128235.0;274852;65017
2024-03-22 12:20:00;128335.0;128375.0;128410.0;128290.0;187133;44722
2024-03-22 12:30:00;128370.0;128270.0;128385.0;128265.0;174549;44335
2024-03-22 12:40:00;128270.0;128225.0;128315.0;128220.0;184557;44164
2024-03-22 12:50:00;128230.0;128150.0;128230.0;128045.0;300867;73756
2024-03-25 10:00:00;127690.0;127780.0;127790.0;127530.0;568924;162410
2024-03-25 10:10:00;127785.0;127665.0;127920.0;127655.0;612718;176045
2024-03-25 10:20:00;127660.0;127495.0;127680.0;127460.0;432117;118525
2024-03-25 10:30:00;127495.0;127845.0;127865.0;127475.0;675617;188702
2024-03-25 10:40:00;127845.0;127685.0;127890.0;127590.0;524625;149387
2024-03-25 10:50:00;127690.0;127745.0;127840.0;127660.0;345803;103006
2024-03-25 11:00:00;127740.0;127770.0;127805.0;127645.0;262096;74303
2024-03-25 11:10:00;127770.0;127865.0;127945.0;127755.0;365998;94790
2024-03-25 11:20:00;127865.0;127865.0;127940.0;127720.0;352252;95773
2024-03-25 11:30:00;127865.0;127945.0;127960.0;127785.0;324713;85265
2024-03-25 11:40:00;127940.0;127625.0;127950.0;127615.0;388122;99033
2024-03-25 11:50:00;127630.0;127685.0;127685.0;127565.0;286330;71186
2024-03-25 12:00:00;127685.0;127630.0;127685.0;127605.0;141000;35972
2024-03-25 12:10:00;127625.0;127710.0;127735.0;127620.0;185014;44503
2024-03-25 12:20:00;127705.0;127675.0;127745.0;127640.0;141748;34179
2024-03-25 12:30:00;127675.0;127845.0;127855.0;127665.0;221620;53138
2024-03-25 12:40:00;127845.0;127790.0;127900.0;127785.0;188433;43872
2024-03-25 12:50:00;127795.0;127840.0;127850.0;127765.0;131774;31541
2024-03-26 10:00:00;127210.0;127345.0;127365.0;127170.0;439582;120147
2024-03-26 10:10:00;127345.0;127280.0;127420.0;127250.0;545974;150955
2024-03-26 10:20:00;127280.0;127515.0;127550.0;127270.0;548223;150154
2024-03-26 10:30:00;127515.0;127385.0;127540.0;127335.0;610063;172750
2024-03-26 10:40:00;127385.0;127565.0;127620.0;127340.0;477708;142958
2024-03-26 10:50:00;127570.0;127645.0;127650.0;127530.0;254847;76967
2024-03-26 11:00:00;127645.0;127840.0;127885.0;127625.0;656579;163591
2024-03-26 11:10:00;127835.0;127795.0;127885.0;127700.0;405603;108531
2024-03-26 11:20:00;127790.0;127690.0;127795.0;127635.0;359023;93313
2024-03-26 11:30:00;127685.0;127570.0;127710.0;127505.0;397062;105084
2024-03-26 11:40:00;127570.0;127640.0;127725.0;127515.0;390835;107311
2024-03-26 11:50:00;127640.0;127600.0;127675.0;127580.0;201028;57469
2024-03-26 12:00:00;127600.0;127730.0;127745.0;127555.0;326988;87389
2024-03-26 12:10:00;127725.0;127690.0;127735.0;127600.0;217196;60530
2024-03-26 12:20:00;127695.0;127640.0;127715.0;127610.0;163779;41739
2024-03-26 12:30:00;127645.0;127560.0;127680.0;127525.0;235006;58656
2024-03-26 12:40:00;127555.0;127775.0;127790.0;127530.0;290065;69378
2024-03-26 12:50:00;127775.0;127770.0;127835.0;127720.0;229195;58389
2024-03-27 10:00:00;127430.0;127285.0;127430.0;127250.0;471749;122934
2024-03-27 10:10:00;127285.0;127310.0;127385.0;127210.0;506789;136640
2024-03-27 10:20:00;127315.0;127230.0;127330.0;127175.0;348914;92341
2024-03-27 10:30:00;127230.0;127245.0;127440.0;127200.0;638903;168577
2024-03-27 10:40:00;127245.0;127135.0;127280.0;127120.0;405656;109093
2024-03-27 10:50:00;127135.0;127250.0;127270.0;127120.0;327491;86728
2024-03-27 11:00:00;127250.0;126935.0;127265.0;126830.0;768585;183840
2024-03-27 11:10:00;126940.0;127220.0;127220.0;126890.0;442127;112778
2024-03-27 11:20:00;127215.0;127215.0;127235.0;127080.0;349897;88243
2024-03-27 11:30:00;127220.0;127345.0;127355.0;127195.0;384879;95507
2024-03-27 11:40:00;127345.0;127375.0;127470.0;127305.0;391935;92465
2024-03-27 11:50:00;127375.0;127425.0;127480.0;127355.0;279984;65566
2024-03-27 12:00:00;127420.0;127470.0;127495.0;127390.0;243617;56004
2024-03-27 12:10:00;127470.0;127455.0;127535.0;127435.0;248339;57664
2024-03-27 12:20:00;127455.0;127510.0;127535.0;127440.0;190269;41305
