datetime;label;cluster;retorno_total;volatilidade_total;posicao_fechamento;drawdown_maximo;runup_maximo;volume_medio_normalizado
2022-10-25;Compra;0;0.001107797187899446;0.007158074137196421;0.4107142857142857;0.001832126118449084;0.005325948018747337;0.03794547804524315
2022-10-26;Compra;0;0.0013926364348507269;0.006223344068239186;0.23076923076923078;4.3519888589085215e-05;0.0061798241796501;0.03956178822278375
2022-10-27;Venda;1;-0.0036748811067877215;0.009727626459143969;0.28;0.006398616515348033;0.003329009943795936;0.04556445265970293
2022-10-28;Super Venda;5;-0.004655172413793103;0.012112068965517241;0.41637010676156583;0.009698275862068966;0.002413793103448276;0.04241124656712034
2022-10-31;Venda;1;-0.003313931257169563;0.01321323873050941;0.2572347266881029;0.006712835110676807;0.006500403619832604;0.04459647884867551
2022-11-01;Super Compra;4;0.002504563399414187;0.015366982213354842;0.5994475138121547;0.006707135883176975;0.008659846330177867;0.044435182541675125
2022-11-03;Super Compra;4;0.010104902590451723;0.014429458360094198;0.9525222551928784;0.003639477627916934;0.010789980732177264;0.03988885003027243
2022-11-04;Super Compra;4;0.008692035766271575;0.013308380120607194;0.928125;0.0036598045331669785;0.009648575587440216;0.041973099697718806
2022-11-07;Super Venda;5;-0.01583644057145251;0.021534207549541245;0.11867704280155641;0.018392056642507017;0.0031421509070342283;0.04760177137598565
2022-11-08;Lateral;3;-0.002264860476048032;0.0066236485620272635;0.07741935483870968;0.00277765907439853;0.003845989487628734;0.039729065516832286
2022-11-09;Lateral;2;0.0010276612143530015;0.006208786503382718;0.5379310344827586;0.002312237732294254;0.0038965487710884645;0.036645949900742526
2022-11-10;Super Venda;5;-0.01248671625929862;0.025460503010981225;0.29739130434782607;0.020058448459086078;0.005402054551895147;0.04935737856215421
2022-11-11;Venda;1;-0.0017852360974738909;0.009997322145853789;0.5535714285714286;0.007319467999642953;0.0026778541462108363;0.03478314133729217
2022-11-14;Venda;1;-0.004353370564179236;0.010509652170089267;0.20502092050209206;0.006508069126247747;0.004001583043841519;0.04213237426399432
2022-11-16;Venda;1;-0.004821942048219421;0.00871488608714886;0.2639593908629442;0.007122318071223181;0.0015925680159256802;0.05226173630781996
2022-11-17;Compra;0;0.004746981288598027;0.01138353765323993;0.728744939271255;0.0035487141672043507;0.00783482348603558;0.04382116366677517
2022-11-18;Super Venda;5;-0.01495992876224399;0.021193232413178983;0.21638655462184875;0.01954585930543188;0.0016473731077471059;0.05102014781459589
2022-11-21;Super Venda;5;-0.011221776555951147;0.012708999954932625;0.0673758865248227;0.012078056694758664;0.0006309432601739601;0.0462029377898671
2022-11-22;Super Venda;5;-0.004154624277456647;0.01300578034682081;0.3854166666666667;0.009167268786127168;0.0038385115606936414;0.04669315844464871
2022-11-23;Compra;0;0.0020635575732562937;0.005915531710001375;0.5736434108527132;0.0013298482138762782;0.004585683496125098;0.04409977591950552
2022-11-24;Super Compra;4;0.014600513721779099;0.01734937587310171;0.9064935064935065;0.0011265828489027082;0.016222793024199;0.05102419541956805
2022-11-25;Venda;1;-0.00367745986187102;0.00690644900887972;0.19480519480519481;0.0050228720064579785;0.0018835770024217418;0.03732579508854931
2022-11-28;Compra;0;0.0023750799305745866;0.007627660546268384;0.7485029940119761;0.0033342468256143233;0.00429341372065406;0.04152854037639034
2022-11-29;Super Compra;4;0.013292201605952002;0.01605952002903416;0.9067796610169492;0.0012702445220704986;0.014789275506963661;0.04671056101366304
2022-11-30;Compra;0;0.004869332142059415;0.006745588563770382;0.8278145695364238;0.0007147643511279875;0.006030824212642395;0.04403159157145172
2022-12-01;Compra;0;0.0038423733357162006;0.005808238763291931;0.8307692307692308;0.0009829327137878653;0.0048253060495040655;0.039899778538574085
2022-12-02;Super Compra;4;0.023553162853297442;0.02503364737550471;0.9551971326164874;0.0003589053387169134;0.024674742036787798;0.05810676772945736
2022-12-05;Venda;1;-0.007403419033517297;0.008390541571319604;0.0481283422459893;0.007807241889890968;0.0005832996814286355;0.04153096956778585
2022-12-06;Compra;0;0.003218786834708496;0.008386979780578474;0.6972972972972973;0.0026294314987759543;0.005757548281802521;0.044406091061024625
2022-12-07;Venda;1;-0.0010436992331079547;0.007305894631755684;0.7080745341614907;0.006216817171121296;0.0010890774606343875;0.04467030585807799
2022-12-08;Lateral;2;0.0003205128205128205;0.0052197802197802195;0.8859649122807017;0.004304029304029304;0.0009157509157509158;0.0427799410755568
2022-12-09;Compra;0;0.0058615556382582805;0.00902493487160402;0.6649484536082474;0.00013956084852995905;0.00888537402307406;0.03329932735558121
2022-12-12;Super Venda;5;-0.011425049777187826;0.018062008153977436;0.26246719160104987;0.016165734332037548;0.001896273821939888;0.05270977636168198
2022-12-13;Compra;0;-0.00014168319637291018;0.012090299423821668;0.48828125;0.006045149711910834;0.006045149711910834;0.043774269047085035
2022-12-14;Super Venda;5;-0.009668047816354717;0.0110015716530933;0.05627705627705628;0.010287183883411917;0.000714387769681383;0.0455856483505503
2022-12-15;Super Compra;4;0.008436233386747101;0.016495428409840703;0.6314285714285715;0.001979451409180884;0.014515977000659817;0.04465860073564017
2022-12-16;Venda;1;-0.00166073546856465;0.009679715302491104;0.6862745098039216;0.00830367734282325;0.0013760379596678529;0.04279051522213699
2022-12-19;Compra;0;0.0010452796122962893;0.010072694445764242;0.45754716981132076;0.0035634532237373497;0.006509241222026892;0.04183991677602489
2022-12-20;Super Compra;4;0.0074685353372366415;0.010280761606196119;0.7713004484304933;0.00046102069982942236;0.009819740906366696;0.05079752407256346
2022-12-21;Compra;0;0.0036944675348665372;0.011729934423201256;0.7165354330708661;0.004710446106954835;0.007019488316246421;0.044670141763585185
2022-12-22;Compra;0;-0.0009617145997435428;0.012960249129877267;0.19081272084805653;0.0034346949990840814;0.009525554130793186;0.04720857070271167
2022-12-23;Compra;0;0.003795066413662239;0.007996747085931146;0.5932203389830508;0.0009487666034155598;0.007047980482515587;0.033452170277768915
2022-12-26;Lateral;2;0.001087498300783905;0.007023426525896053;0.6774193548387096;0.0036703067651456794;0.0033531197607503736;0.02444266147490423
2022-12-27;Lateral;2;0.0029763267548880445;0.006868446357433948;0.7;0.0018315856953157197;0.005036860662118229;0.03304645018056048
2022-12-28;Lateral;3;-0.00013451105232479936;0.006860063668564767;0.3660130718954248;0.002645384029054387;0.004214679639510379;0.04358094624316458
2022-12-29;Venda;1;-0.0040019565120725685;0.0076481835564053535;0.27325581395348836;0.006091867135043799;0.0015563164213615545;0.03985527266760206
2023-01-02;Venda;1;-0.0021296296296296298;0.00800925925925926;0.5838150289017341;0.006805555555555555;0.0012037037037037038;0.030383921213139438
2023-01-03;Compra;0;0.0025693730729701952;0.012146127254040923;0.6346153846153846;0.0051387461459403904;0.007007381108100533;0.0499923131514939
2023-01-04;Venda;1;-0.000992063492063492;0.006708238851095994;0.6619718309859155;0.005432728647014361;0.0012755102040816326;0.049321430082283235
2023-01-05;Compra;0;0.00560878709978967;0.008787099789670483;0.7446808510638298;0.0009347978499649451;0.007852301939705538;0.04755760780087094
2023-01-06;Super Venda;5;-0.010183299389002037;0.011676849966055669;0.06976744186046512;0.010997963340122199;0.0006788866259334691;0.04227177849743534
2023-01-09;Compra;0;0.0006375227686703097;0.006375227686703097;0.44285714285714284;0.002185792349726776;0.004189435336976321;0.04624677415822403
2023-01-10;Compra;0;0.005728053825521662;0.008864845206164478;0.6666666666666666;0.00018184297858798927;0.008683002227576488;0.0590891750347421
2023-01-11;Compra;0;0.0033862056674389593;0.006906077348066298;0.8258064516129032;0.0023168775619319196;0.0045891997861343785;0.05130215989388055
2023-01-12;Venda;1;-0.0066442239546420975;0.00947909284195606;0.17757009345794392;0.008327427356484762;0.001151665485471297;0.0501340127763029
2023-01-13;Compra;0;0.0017416156834725138;0.008440137542982182;0.6825396825396826;0.004019113115705801;0.004421024427276381;0.04067659075842216
2023-01-16;Venda;1;-0.004730155869898189;0.009595459050364897;0.460093896713615;0.0091449680151365;0.00045049103522839894;0.04519418104670802
2023-01-17;Compra;0;0.004090439160336225;0.006967231536836428;0.8064516129032258;0.0015282959500157324;0.005438935586820695;0.04482124746138052
2023-01-18;Lateral;3;-0.0003517720517104916;0.00545246680151262;0.27419354838709675;0.001846803271480081;0.003605663530032539;0.044398043668906276
2023-01-19;Lateral;3;-0.0021651716671821837;0.006672263709071627;0.15894039735099338;0.003225663912332641;0.0034465997967389863;0.03727903812970072
2023-01-20;Lateral;2;0.0017294133297858188;0.005498647510088245;0.6532258064516129;0.001862445124384728;0.0036362023857035163;0.03158142488115294
2023-01-23;Venda;1;-0.0015419860780685522;0.008150497841219491;0.7567567567567568;0.007709930390342762;0.00044056745087672923;0.04181876546077019
2023-01-24;Lateral;3;-0.0012846637724816161;0.007973775139541065;0.022222222222222223;0.0014618587755825287;0.0065119163639585365;0.04464038248040257
2023-01-25;Venda;1;-0.0022090660068922858;0.005920296898471326;0.373134328358209;0.0044181320137845715;0.0015021648846867545;0.03966991941117371
2023-01-26;Venda;1;-0.0029561361561535452;0.009129244011650654;0.24285714285714285;0.005173238273268704;0.0039560057383819505;0.04638323745964867
2023-01-27;Super Venda;5;-0.00765998424231813;0.010330035892497593;0.22033898305084745;0.009936093845749804;0.00039394204674778955;0.03834277137861871
2023-01-30;Venda;1;-0.004240469985423385;0.005388930606475551;0.040983606557377046;0.0044613277971641855;0.0009276028093113653;0.03945114557577585
2023-01-31;Compra;0;0.003658966672544525;0.005951331334861577;0.6148148148148148;0.0;0.005951331334861577;0.0388364372946551
2023-02-01;Venda;1;-0.004422626155411083;0.0061474503560214055;0.11510791366906475;0.005130246340276857;0.0010172040157445492;0.03838699113772041
2023-02-02;Super Venda;5;-0.010223048327137546;0.012789874314037882;0.10380622837370242;0.011550716941051514;0.0012391573729863693;0.04415965843369539
2023-02-03;Compra;0;0.003860302466052046;0.008401834779054453;0.518918918918919;0.0004995685544302648;0.007902266224624189;0.041817622695131014
2023-02-06;Venda;1;-0.001662280094195872;0.007203213741515445;0.3974358974358974;0.004525095811977652;0.0026781179295377938;0.049241067587655285
2023-02-07;Venda;1;-0.002846779007300611;0.00812709490793884;0.4124293785310734;0.006198631709444878;0.001928463198493962;0.044627538238653855
2023-02-08;Compra;0;0.003535678207365231;0.009413169253374966;0.7268292682926829;0.0033060887133804758;0.00610708053999449;0.05010977429307565
2023-02-09;Super Venda;5;-0.012709364077890245;0.013571785211747083;0.023411371237458192;0.013027098179837502;0.0005446870319095819;0.050868488914844544
2023-02-10;Venda;1;-0.004190651623301865;0.007183974211374626;0.28846153846153844;0.006262951876583007;0.0009210223347916187;0.03652766499844859
2023-02-13;Super Compra;4;0.013459574863083634;0.01615148983570036;0.9597701149425287;0.002042142393019586;0.014109347442680775;0.053418585405692574
2023-02-14;Compra;0;0.0029830197338228544;0.00770995869664984;0.9761904761904762;0.004543368517668655;0.003166590178981184;0.04609190244183982
2023-02-15;Super Compra;4;0.006972610855398077;0.01098300141275122;0.6929460580912863;0.000638016679578909;0.01034498473317231;0.03549804071413447
2023-02-16;Venda;1;-0.006172005225931432;0.009956300400955085;0.20361990950226244;0.008199306212551246;0.0017569941884038383;0.04087158018747454
2023-02-17;Venda;1;-0.0025160623624028394;0.006874241811564901;0.43137254901960786;0.005481421575234758;0.0013928202363301433;0.04090347855319574
2023-02-23;Compra;0;0.005934989043097152;0.007989408327246166;0.7771428571428571;0.0002739225712198685;0.0077154857560262965;0.04947153413076158
2023-02-24;Super Venda;5;-0.007723427730783376;0.010159985288709084;0.14027149321266968;0.009148584038249356;0.001011401250459728;0.04773525129559485
2023-02-27;Lateral;2;0.0006059758541928868;0.004941033888034308;0.8490566037735849;0.003589241597911714;0.0013517922901225936;0.04918129833233918
2023-02-28;Super Venda;5;-0.008883953359244865;0.011845271145659819;0.1484375;0.010642235794928743;0.0012030353507310753;0.058633005788258266
2023-03-01;Super Venda;5;-0.007503539405379896;0.011137328928739972;0.08898305084745763;0.008494572911750826;0.0026427560169891458;0.06459724519071205
2023-03-02;Super Venda;5;-0.005751461436922497;0.011785781633037904;0.352;0.00990005657175184;0.0018857250612860645;0.06634571921063798
2023-03-03;Compra;0;0.00547514759093506;0.007998476480670348;0.9345238095238095;0.001999619120167587;0.005998857360502761;0.058031463078420865
2023-03-06;Compra;0;0.0022953328232593728;0.006312165263963275;0.7424242424242424;0.0023909716908951796;0.003921193573068095;0.052024128118601465
2023-03-07;Venda;1;-0.0038203943024242995;0.004905197622865768;0.057692307692307696;0.004103386472974248;0.0008018111498915197;0.04875231633734007
2023-03-08;Compra;0;0.007279729475859478;0.009768927296637234;0.8605769230769231;0.0011271839188427579;0.008641743377794477;0.05353110292088281
2023-03-09;Venda;1;-0.0026045300218594486;0.005674154690479513;0.00819672131147541;0.00265103948653551;0.0030231152039440026;0.060563550777032224
2023-03-10;Compra;0;0.0026176764551901384;0.007615058778734948;0.875;0.0040454999762029415;0.003569558802532007;0.06152175680713995
2023-03-13;Super Compra;4;0.00870987921659208;0.010730956161878639;0.9775784753363229;0.00178047254703816;0.00895048361484048;0.06086098570394644
2023-03-14;Venda;1;-0.0032014525993883792;0.008218654434250764;0.023255813953488372;0.003392584097859327;0.004826070336391437;0.04365892510552607
2023-03-15;Venda;1;-0.0007357268981753973;0.00799489896017265;0.4662576687116564;0.004463409848930743;0.003531489111241907;0.04521148055545828
2023-03-16;Venda;1;-0.002591419522027066;0.010365678088108263;0.6481481481481481;0.009309914579134274;0.0010557635089739898;0.04246416210812892
2023-03-17;Venda;1;-0.003108606955508063;0.007285797551972023;0.38;0.0058772100252574315;0.001408587526714591;0.028652240619012618
2023-03-20;Lateral;2;0.00166267299134432;0.008264462809917356;0.8106508875739645;0.005036921120837205;0.0032275416890801506;0.035199836930940004
2023-03-21;Venda;1;-0.0015170051382432102;0.006802055297284071;0.697841726618705;0.006263763151455835;0.0005382921458282359;0.03726323596765032
2023-03-22;Lateral;2;0.002716854376605414;0.003704801422643746;0.8666666666666667;0.0004939735230191662;0.00321082789962458;0.027920031031144103
2023-03-23;Super Venda;5;-0.007366027288906466;0.01107375914573858;0.29464285714285715;0.010628831322918727;0.00044492782281985367;0.03947262650604534
2023-03-24;Lateral;2;0.0002532414910858995;0.008205024311183143;0.654320987654321;0.00511547811993517;0.003089546191247974;0.03662744232339837
2023-03-27;Compra;0;0.0021551724137931034;0.007818765036086608;0.2948717948717949;0.0001503608660785886;0.007668404170008019;0.03610320699588222
2023-03-28;Compra;0;0.0047043676339506785;0.007725066851540062;0.6217948717948718;9.903931860948797e-05;0.0076260275329305734;0.03627895749956883
2023-03-29;Lateral;3;0.0004915454187966968;0.005603617774282344;0.40350877192982454;0.0017695635076681085;0.003834054266614235;0.03255813703412659
2023-03-30;Super Venda;5;-0.004612280196021909;0.010521764197174979;0.5114155251141552;0.009993273758047467;0.0005284904391275103;0.05153249944403294
