datetime,abertura,maxima,minima,fechamento,volume_ticks,volume_real
2025-04-04 11:30:00-03:00,127435.0,127715.0,127290.0,127585.0,91874,286395
2025-04-04 11:40:00-03:00,127580.0,127850.0,127565.0,127800.0,71881,228291
2025-04-04 11:50:00-03:00,127800.0,127815.0,127600.0,127730.0,61405,181791
2025-04-04 12:00:00-03:00,127730.0,127825.0,127550.0,127580.0,77922,223542
2025-04-04 12:10:00-03:00,127580.0,127615.0,127480.0,127550.0,54700,164567
2025-04-04 12:20:00-03:00,127550.0,127630.0,127425.0,127520.0,59702,184448
2025-04-04 12:30:00-03:00,127520.0,127685.0,127455.0,127590.0,57582,174474
2025-04-04 12:40:00-03:00,127595.0,127595.0,127165.0,127365.0,85178,280500
2025-04-04 12:50:00-03:00,127365.0,127445.0,127290.0,127375.0,52387,152543
2025-04-07 10:00:00-03:00,125890.0,126070.0,125395.0,125630.0,134497,307285
2025-04-07 10:10:00-03:00,125625.0,125645.0,125090.0,125340.0,134155,300234
2025-04-07 10:20:00-03:00,125340.0,125680.0,125185.0,125595.0,112099,252769
2025-04-07 10:30:00-03:00,125590.0,125925.0,125535.0,125760.0,102218,231731
2025-04-07 10:40:00-03:00,125755.0,125840.0,125425.0,125455.0,99850,237706
2025-04-07 10:50:00-03:00,125455.0,125825.0,125360.0,125645.0,116217,265943
2025-04-07 11:00:00-03:00,125640.0,126330.0,125530.0,125905.0,180084,424170
2025-04-07 11:10:00-03:00,125905.0,126460.0,125755.0,126285.0,138470,335290
2025-04-07 11:20:00-03:00,126285.0,126565.0,126135.0,126535.0,109218,260060
2025-04-07 11:30:00-03:00,126530.0,126760.0,126275.0,126510.0,109238,270578
2025-04-07 11:40:00-03:00,126510.0,126895.0,126165.0,126565.0,119529,325940
2025-04-07 11:50:00-03:00,126560.0,126660.0,126360.0,126550.0,67248,171378
2025-04-07 12:00:00-03:00,126550.0,126735.0,126385.0,126505.0,84970,204194
2025-04-07 12:10:00-03:00,126500.0,126695.0,126265.0,126670.0,105980,252348
2025-04-07 12:20:00-03:00,126675.0,126865.0,126160.0,126240.0,101257,258745
2025-04-07 12:30:00-03:00,126245.0,126315.0,125860.0,126135.0,103421,258331
2025-04-07 12:40:00-03:00,126135.0,126245.0,125825.0,125885.0,92903,225569
2025-04-07 12:50:00-03:00,125885.0,125985.0,125435.0,125565.0,95016,257070
2025-04-08 10:00:00-03:00,125775.0,125800.0,125525.0,125615.0,79132,227470
2025-04-08 10:10:00-03:00,125620.0,125715.0,125345.0,125350.0,79909,238528
2025-04-08 10:20:00-03:00,125355.0,125555.0,125025.0,125540.0,118151,374139
2025-04-08 10:30:00-03:00,125540.0,125595.0,124870.0,124940.0,142046,430019
2025-04-08 10:40:00-03:00,124940.0,125385.0,124675.0,125160.0,170860,505510
2025-04-08 10:50:00-03:00,125160.0,125300.0,124950.0,125000.0,111715,310728
2025-04-08 11:00:00-03:00,125000.0,125155.0,124530.0,124655.0,131444,360704
2025-04-08 11:10:00-03:00,124655.0,124980.0,124465.0,124820.0,142012,404099
2025-04-08 11:20:00-03:00,124815.0,124895.0,124430.0,124555.0,111417,320150
2025-04-08 11:30:00-03:00,124550.0,124970.0,124535.0,124885.0,127375,359870
2025-04-08 11:40:00-03:00,124885.0,125330.0,124865.0,124910.0,132999,372557
2025-04-08 11:50:00-03:00,124905.0,125205.0,124820.0,125200.0,94674,260937
2025-04-08 12:00:00-03:00,125195.0,125280.0,124850.0,124925.0,92438,280123
2025-04-08 12:10:00-03:00,124930.0,125180.0,124795.0,125110.0,86379,247153
2025-04-08 12:20:00-03:00,125105.0,125115.0,124725.0,124840.0,83515,245739
2025-04-08 12:30:00-03:00,124835.0,125770.0,124835.0,125135.0,169577,467344
2025-04-08 12:40:00-03:00,125140.0,125220.0,124940.0,125050.0,74869,220946
2025-04-08 12:50:00-03:00,125050.0,125115.0,124680.0,124705.0,76168,233123
2025-04-09 10:00:00-03:00,123790.0,124245.0,123730.0,124180.0,87180,245625
2025-04-09 10:10:00-03:00,124185.0,124425.0,124155.0,124405.0,69669,190922
2025-04-09 10:20:00-03:00,124405.0,124625.0,124310.0,124330.0,90206,244700
2025-04-09 10:30:00-03:00,124330.0,124660.0,124200.0,124460.0,110193,302194
2025-04-09 10:40:00-03:00,124460.0,124730.0,124350.0,124720.0,91960,254743
2025-04-09 10:50:00-03:00,124725.0,124820.0,124550.0,124585.0,95010,253370
2025-04-09 11:00:00-03:00,124585.0,125165.0,124360.0,124395.0,189528,463744
2025-04-09 11:10:00-03:00,124395.0,125175.0,123800.0,124930.0,212120,549905
2025-04-09 11:20:00-03:00,124930.0,129960.0,124660.0,128195.0,185859,517953
2025-04-09 11:30:00-03:00,128000.0,129140.0,127715.0,127730.0,171998,479022
2025-04-09 11:40:00-03:00,127730.0,128765.0,127320.0,128270.0,223388,565586
2025-04-09 11:50:00-03:00,128270.0,128850.0,127940.0,128570.0,131851,323122
2025-04-09 12:00:00-03:00,128565.0,128845.0,127500.0,127925.0,183149,429983
2025-04-09 12:10:00-03:00,127920.0,128500.0,127855.0,128000.0,162899,346586
2025-04-09 12:20:00-03:00,128005.0,128535.0,127875.0,128290.0,115694,269376
2025-04-09 12:30:00-03:00,128280.0,128485.0,127715.0,127875.0,135506,313031
2025-04-09 12:40:00-03:00,127870.0,128035.0,127035.0,127645.0,176184,386021
2025-04-09 12:50:00-03:00,127650.0,127890.0,127055.0,127145.0,139294,304147
2025-04-10 10:00:00-03:00,126050.0,126150.0,125645.0,125875.0,143229,373868
2025-04-10 10:10:00-03:00,125880.0,126080.0,125615.0,125730.0,116939,295726
2025-04-10 10:20:00-03:00,125730.0,125730.0,125060.0,125180.0,170726,431691
2025-04-10 10:30:00-03:00,125175.0,125740.0,125150.0,125615.0,138623,336841
2025-04-10 10:40:00-03:00,125615.0,126155.0,125500.0,126035.0,130743,324301
2025-04-10 10:50:00-03:00,126030.0,126245.0,125835.0,126195.0,116614,299886
2025-04-10 11:00:00-03:00,126195.0,126635.0,125820.0,125865.0,206739,485259
2025-04-10 11:10:00-03:00,125860.0,125900.0,125530.0,125745.0,125937,285091
2025-04-10 11:20:00-03:00,125750.0,126060.0,125485.0,125995.0,124254,291895
2025-04-10 11:30:00-03:00,125985.0,126430.0,125920.0,126095.0,116705,289107
2025-04-10 11:40:00-03:00,126100.0,126660.0,126090.0,126410.0,135463,344662
2025-04-10 11:50:00-03:00,126405.0,126500.0,126155.0,126415.0,114136,271801
2025-04-10 12:00:00-03:00,126410.0,126725.0,126290.0,126325.0,131883,333513
2025-04-10 12:10:00-03:00,126325.0,126405.0,126185.0,126295.0,96252,233148
2025-04-10 12:20:00-03:00,126295.0,126925.0,126280.0,126740.0,161907,398116
2025-04-10 12:30:00-03:00,126745.0,126885.0,126555.0,126655.0,107205,250277
2025-04-10 12:40:00-03:00,126655.0,126880.0,126555.0,126650.0,95744,229273
2025-04-10 12:50:00-03:00,126650.0,126705.0,126255.0,126385.0,104788,248926
2025-04-11 10:00:00-03:00,127000.0,127160.0,126840.0,127025.0,75571,227589
2025-04-11 10:10:00-03:00,127025.0,127465.0,127020.0,127430.0,80718,243820
2025-04-11 10:20:00-03:00,127425.0,127490.0,127165.0,127260.0,65507,202067
2025-04-11 10:30:00-03:00,127260.0,127565.0,127255.0,127455.0,86295,252918
2025-04-11 10:40:00-03:00,127460.0,127585.0,127375.0,127525.0,69254,216260
2025-04-11 10:50:00-03:00,127525.0,127825.0,127490.0,127690.0,92177,292700
2025-04-11 11:00:00-03:00,127685.0,127755.0,127560.0,127615.0,63818,184660
2025-04-11 11:10:00-03:00,127615.0,127635.0,127255.0,127320.0,92134,285888
2025-04-11 11:20:00-03:00,127320.0,127565.0,127275.0,127525.0,71482,216972
2025-04-11 11:30:00-03:00,127530.0,127975.0,127385.0,127965.0,106622,337396
2025-04-11 11:40:00-03:00,127965.0,128375.0,127860.0,128165.0,149866,459325
2025-04-11 11:50:00-03:00,128160.0,128540.0,128135.0,128215.0,102244,316028
2025-04-11 12:00:00-03:00,128210.0,128320.0,128075.0,128200.0,79560,247598
2025-04-11 12:10:00-03:00,128195.0,128370.0,128050.0,128110.0,66465,196906
2025-04-11 12:20:00-03:00,128105.0,128170.0,127955.0,128005.0,65162,191313
2025-04-11 12:30:00-03:00,128010.0,128190.0,128000.0,128155.0,54489,163197
2025-04-11 12:40:00-03:00,128155.0,128245.0,128060.0,128225.0,49771,156732
2025-04-11 12:50:00-03:00,128225.0,128245.0,128045.0,128135.0,49937,151898
2025-04-14 10:00:00-03:00,128750.0,128820.0,128650.0,128695.0,87649,259825
2025-04-14 10:10:00-03:00,128695.0,128960.0,128425.0,128885.0,162672,491347
2025-04-14 10:20:00-03:00,128890.0,129015.0,128630.0,128715.0,106290,317539
2025-04-14 10:30:00-03:00,128715.0,129075.0,128695.0,129065.0,94084,295754
2025-04-14 10:40:00-03:00,129065.0,129120.0,128920.0,128975.0,70877,217997
2025-04-14 10:50:00-03:00,128975.0,129030.0,128830.0,128880.0,68964,206139
2025-04-14 11:00:00-03:00,128875.0,129450.0,128860.0,128990.0,168707,485207
2025-04-14 11:10:00-03:00,128985.0,129150.0,128915.0,129065.0,68056,203595
2025-04-14 11:20:00-03:00,129065.0,129120.0,128885.0,128940.0,56536,159854
2025-04-14 11:30:00-03:00,128935.0,129130.0,128880.0,129050.0,75575,232373
2025-04-14 11:40:00-03:00,129050.0,129215.0,129015.0,129180.0,60048,179986
2025-04-14 11:50:00-03:00,129185.0,129530.0,129175.0,129285.0,109727,344111
2025-04-14 12:00:00-03:00,129290.0,129395.0,129240.0,129300.0,51513,167078
2025-04-14 12:10:00-03:00,129305.0,129620.0,129295.0,129610.0,68938,227000
2025-04-14 12:20:00-03:00,129610.0,129860.0,129545.0,129800.0,98178,333799
2025-04-14 12:30:00-03:00,129795.0,130000.0,129790.0,129840.0,85650,274357
2025-04-14 12:40:00-03:00,129840.0,129845.0,129625.0,129770.0,81497,274211
2025-04-14 12:50:00-03:00,129770.0,129940.0,129735.0,129895.0,61516,204831
2025-04-15 10:00:00-03:00,129585.0,129730.0,129480.0,129490.0,68710,205728
2025-04-15 10:10:00-03:00,129490.0,129680.0,129480.0,129645.0,50946,167316
2025-04-15 10:20:00-03:00,129645.0,129885.0,129515.0,129545.0,91550,295375
2025-04-15 10:30:00-03:00,129545.0,129655.0,129425.0,129490.0,63155,186212
2025-04-15 10:40:00-03:00,129495.0,129635.0,129410.0,129560.0,62039,186196
2025-04-15 10:50:00-03:00,129565.0,129580.0,129385.0,129445.0,54941,164377
2025-04-15 11:00:00-03:00,129445.0,129740.0,129440.0,129670.0,68547,202323
2025-04-15 11:10:00-03:00,129670.0,129695.0,129360.0,129430.0,81177,246673
2025-04-15 11:20:00-03:00,129425.0,129480.0,129235.0,129310.0,77677,236704
2025-04-15 11:30:00-03:00,129305.0,129475.0,129285.0,129470.0,61689,190344
2025-04-15 11:40:00-03:00,129465.0,129530.0,129340.0,129375.0,65635,199360
2025-04-15 11:50:00-03:00,129370.0,129385.0,129020.0,129175.0,103553,319412
2025-04-15 12:00:00-03:00,129175.0,129325.0,129100.0,129305.0,70946,217540
2025-04-15 12:10:00-03:00,129305.0,129370.0,129185.0,129345.0,61074,186823
2025-04-15 12:20:00-03:00,129345.0,129410.0,129135.0,129160.0,81334,248024
2025-04-15 12:30:00-03:00,129165.0,129185.0,129045.0,129100.0,63612,198058
2025-04-15 12:40:00-03:00,129095.0,129240.0,129055.0,129125.0,63507,218699
2025-04-15 12:50:00-03:00,129125.0,129180.0,129090.0,129105.0,32568,93761
2025-04-16 10:00:00-03:00,131165.0,131225.0,131090.0,131195.0,42811,127856
2025-04-16 10:10:00-03:00,131200.0,131240.0,131035.0,131140.0,56379,178606
2025-04-16 10:20:00-03:00,131140.0,131180.0,131000.0,131040.0,40764,128107
2025-04-16 10:30:00-03:00,131040.0,131085.0,130825.0,130925.0,61301,191944
2025-04-16 10:40:00-03:00,130925.0,131095.0,130825.0,131065.0,63637,196278
2025-04-16 10:50:00-03:00,131065.0,131495.0,131040.0,131420.0,89666,302348
2025-04-16 11:00:00-03:00,131425.0,131970.0,131310.0,131670.0,145759,483845
2025-04-16 11:10:00-03:00,131675.0,131895.0,131575.0,131885.0,75548,237669
2025-04-16 11:20:00-03:00,131880.0,132065.0,131760.0,131825.0,81478,263696
2025-04-16 11:30:00-03:00,131825.0,131830.0,131385.0,131490.0,123037,345417
2025-04-16 11:40:00-03:00,131485.0,131500.0,131030.0,131175.0,119558,349927
2025-04-16 11:50:00-03:00,131170.0,131280.0,130715.0,130775.0,126606,363455
2025-04-16 12:00:00-03:00,130775.0,131110.0,130735.0,131105.0,126937,384421
2025-04-16 12:10:00-03:00,131105.0,131350.0,131070.0,131145.0,95522,320391
2025-04-16 12:20:00-03:00,131145.0,131570.0,131110.0,131485.0,90526,310220
2025-04-16 12:30:00-03:00,131485.0,131495.0,131140.0,131210.0,76198,260825
2025-04-16 12:40:00-03:00,131210.0,131320.0,131140.0,131305.0,49137,170488
2025-04-16 12:50:00-03:00,131310.0,131350.0,131145.0,131170.0,58763,207966
2025-04-17 10:00:00-03:00,131660.0,132095.0,131655.0,131895.0,140776,447188
2025-04-17 10:10:00-03:00,131900.0,132200.0,131700.0,132175.0,116717,369705
2025-04-17 10:20:00-03:00,132175.0,132265.0,132035.0,132195.0,74158,242144
2025-04-17 10:30:00-03:00,132195.0,132280.0,132050.0,132150.0,64741,219011
2025-04-17 10:40:00-03:00,132150.0,132150.0,131910.0,132080.0,81174,266540
2025-04-17 10:50:00-03:00,132080.0,132195.0,132060.0,132175.0,44537,147331
2025-04-17 11:00:00-03:00,132180.0,132320.0,132165.0,132210.0,66255,221709
2025-04-17 11:10:00-03:00,132210.0,132245.0,132090.0,132205.0,51368,172350
2025-04-17 11:20:00-03:00,132205.0,132225.0,131845.0,131880.0,68604,235586
2025-04-17 11:30:00-03:00,131880.0,132080.0,131850.0,132025.0,61893,198604
2025-04-17 11:40:00-03:00,132030.0,132375.0,132005.0,132205.0,78297,253897
2025-04-17 11:50:00-03:00,132205.0,132250.0,132135.0,132195.0,45463,151603
2025-04-17 12:00:00-03:00,132195.0,132495.0,132135.0,132445.0,69368,225693
2025-04-17 12:10:00-03:00,132450.0,132530.0,132360.0,132440.0,55865,185889
2025-04-17 12:20:00-03:00,132435.0,132475.0,132320.0,132340.0,43456,144018
2025-04-17 12:30:00-03:00,132340.0,132595.0,132330.0,132565.0,63782,202911
2025-04-17 12:40:00-03:00,132570.0,132600.0,132260.0,132335.0,70437,238457
2025-04-17 12:50:00-03:00,132335.0,132435.0,132240.0,132345.0,50445,160264
2025-04-22 10:00:00-03:00,132920.0,133150.0,132915.0,133060.0,88664,289181
2025-04-22 10:10:00-03:00,133060.0,133180.0,133035.0,133155.0,52686,179501
2025-04-22 10:20:00-03:00,133155.0,133195.0,133015.0,133065.0,50831,166922
2025-04-22 10:30:00-03:00,133065.0,133140.0,132940.0,133010.0,67365,222550
2025-04-22 10:40:00-03:00,133005.0,133030.0,132720.0,132755.0,79732,270322
2025-04-22 10:50:00-03:00,132755.0,132880.0,132705.0,132790.0,50103,164414
2025-04-22 11:00:00-03:00,132785.0,132985.0,132780.0,132880.0,70640,234416
2025-04-22 11:10:00-03:00,132875.0,132885.0,132495.0,132640.0,121185,396599
2025-04-22 11:20:00-03:00,132640.0,132745.0,132415.0,132550.0,117059,388067
2025-04-22 11:30:00-03:00,132545.0,132635.0,132425.0,132625.0,68942,228120
2025-04-22 11:40:00-03:00,132625.0,132715.0,132530.0,132550.0,54993,183775
2025-04-22 11:50:00-03:00,132550.0,132700.0,132540.0,132575.0,48236,152940
2025-04-22 12:00:00-03:00,132570.0,132810.0,132550.0,132745.0,60870,198948
2025-04-22 12:10:00-03:00,132740.0,133010.0,132700.0,132990.0,69706,235288
2025-04-22 12:20:00-03:00,132990.0,133270.0,132970.0,133165.0,83657,288347
2025-04-22 12:30:00-03:00,133165.0,133290.0,133060.0,133075.0,72012,252266
2025-04-22 12:40:00-03:00,133075.0,133270.0,133060.0,133235.0,49242,171610
2025-04-22 12:50:00-03:00,133235.0,133335.0,133180.0,133190.0,52232,168502
2025-04-23 10:00:00-03:00,135340.0,135385.0,135200.0,135210.0,54327,173457
2025-04-23 10:10:00-03:00,135215.0,135260.0,134895.0,134905.0,76323,259420
2025-04-23 10:20:00-03:00,134905.0,134980.0,134665.0,134955.0,105120,378166
2025-04-23 10:30:00-03:00,134950.0,135000.0,134830.0,134980.0,57491,201633
2025-04-23 10:40:00-03:00,134985.0,135035.0,134855.0,134905.0,50984,187968
2025-04-23 10:50:00-03:00,134910.0,135125.0,134875.0,135075.0,58745,205888
2025-04-23 11:00:00-03:00,135075.0,135215.0,134780.0,135110.0,82000,299490
2025-04-23 11:10:00-03:00,135110.0,135125.0,134920.0,135065.0,59311,206138
2025-04-23 11:20:00-03:00,135065.0,135095.0,134815.0,134815.0,53465,188792
2025-04-23 11:30:00-03:00,134815.0,134940.0,134750.0,134795.0,51683,179931
2025-04-23 11:40:00-03:00,134795.0,135045.0,134755.0,135005.0,59550,206835
2025-04-23 11:50:00-03:00,135005.0,135120.0,134990.0,135090.0,46101,168564
2025-04-23 12:00:00-03:00,135090.0,135110.0,134930.0,135055.0,46717,163349
2025-04-23 12:10:00-03:00,135055.0,135070.0,134825.0,135045.0,55835,197188
2025-04-23 12:20:00-03:00,135045.0,135150.0,135010.0,135070.0,59247,209957
2025-04-23 12:30:00-03:00,135070.0,135180.0,134990.0,135050.0,53950,198328
2025-04-23 12:40:00-03:00,135050.0,135050.0,134880.0,135000.0,51851,194334
2025-04-23 12:50:00-03:00,135000.0,135120.0,134960.0,134990.0,46861,180099
2025-04-24 10:00:00-03:00,136395.0,136495.0,136320.0,136380.0,64962,229371
2025-04-24 10:10:00-03:00,136375.0,136615.0,136375.0,136550.0,69495,252567
2025-04-24 10:20:00-03:00,136550.0,136780.0,136490.0,136655.0,82251,318743
2025-04-24 10:30:00-03:00,136655.0,136680.0,136540.0,136600.0,49433,178631
2025-04-24 10:40:00-03:00,136600.0,136910.0,136590.0,136900.0,88950,347559
2025-04-24 10:50:00-03:00,136900.0,136985.0,136810.0,136825.0,65464,242885
2025-04-24 11:00:00-03:00,136830.0,136915.0,136680.0,136690.0,62817,219569
2025-04-24 11:10:00-03:00,136695.0,136805.0,136610.0,136755.0,69568,263445
2025-04-24 11:20:00-03:00,136755.0,136890.0,136750.0,136840.0,42460,152312
2025-04-24 11:30:00-03:00,136840.0,136945.0,136740.0,136770.0,56936,196667
2025-04-24 11:40:00-03:00,136770.0,136955.0,136745.0,136940.0,51974,175216
2025-04-24 11:50:00-03:00,136940.0,137095.0,136850.0,136975.0,78186,282143
2025-04-24 12:00:00-03:00,136980.0,137140.0,136940.0,137055.0,63974,231038
2025-04-24 12:10:00-03:00,137055.0,137115.0,136980.0,137110.0,50193,172753
2025-04-24 12:20:00-03:00,137110.0,137205.0,137050.0,137170.0,55044,198139
2025-04-24 12:30:00-03:00,137170.0,137240.0,137080.0,137165.0,54778,201182
2025-04-24 12:40:00-03:00,137170.0,137390.0,137110.0,137350.0,75653,278724
2025-04-24 12:50:00-03:00,137345.0,137365.0,137165.0,137170.0,46706,173751
2025-04-25 10:00:00-03:00,137090.0,137185.0,137010.0,137030.0,52703,176801
2025-04-25 10:10:00-03:00,137025.0,137055.0,136880.0,136910.0,39711,131309
2025-04-25 10:20:00-03:00,136910.0,137075.0,136900.0,137050.0,47663,166133
2025-04-25 10:30:00-03:00,137045.0,137180.0,136960.0,136990.0,59083,208996
2025-04-25 10:40:00-03:00,136990.0,137015.0,136850.0,136895.0,47630,161746
2025-04-25 10:50:00-03:00,136895.0,137010.0,136865.0,136915.0,37273,125980
2025-04-25 11:00:00-03:00,136910.0,136990.0,136800.0,136850.0,57316,197309
2025-04-25 11:10:00-03:00,136850.0,136950.0,136780.0,136810.0,50633,170090
2025-04-25 11:20:00-03:00,136815.0,136915.0,136700.0,136895.0,70052,240776
2025-04-25 11:30:00-03:00,136900.0,137025.0,136775.0,136815.0,98903,359541
2025-04-25 11:40:00-03:00,136820.0,136865.0,136500.0,136760.0,107002,362479
2025-04-25 11:50:00-03:00,136760.0,136825.0,136645.0,136765.0,66052,222769
2025-04-25 12:00:00-03:00,136765.0,136950.0,136705.0,136930.0,60814,204560
2025-04-25 12:10:00-03:00,136930.0,136995.0,136825.0,136825.0,54769,186161
2025-04-25 12:20:00-03:00,136825.0,137000.0,136810.0,136980.0,48201,161686
2025-04-25 12:30:00-03:00,136975.0,137265.0,136885.0,137250.0,69124,239674
2025-04-25 12:40:00-03:00,137245.0,137320.0,137130.0,137180.0,71401,240705
2025-04-25 12:50:00-03:00,137180.0,137240.0,137000.0,137010.0,59464,203658
2025-04-28 10:00:00-03:00,137410.0,137465.0,137255.0,137325.0,44624,162459
2025-04-28 10:10:00-03:00,137325.0,137460.0,137280.0,137445.0,31598,113437
2025-04-28 10:20:00-03:00,137450.0,137500.0,137295.0,137340.0,43085,158367
2025-04-28 10:30:00-03:00,137340.0,137500.0,137335.0,137485.0,39765,144113
2025-04-28 10:40:00-03:00,137485.0,137530.0,137345.0,137360.0,44697,150619
2025-04-28 10:50:00-03:00,137360.0,137435.0,137130.0,137190.0,84304,321917
2025-04-28 11:00:00-03:00,137185.0,137285.0,137000.0,137020.0,77938,282568
2025-04-28 11:10:00-03:00,137015.0,137190.0,136955.0,137140.0,57117,200432
2025-04-28 11:20:00-03:00,137135.0,137245.0,137050.0,137130.0,55563,189237
2025-04-28 11:30:00-03:00,137135.0,137315.0,137060.0,137285.0,53903,189827
2025-04-28 11:40:00-03:00,137290.0,137325.0,137150.0,137155.0,43307,154909
2025-04-28 11:50:00-03:00,137160.0,137205.0,137050.0,137150.0,46692,167955
2025-04-28 12:00:00-03:00,137150.0,137265.0,137090.0,137250.0,39030,144644
2025-04-28 12:10:00-03:00,137250.0,137325.0,137210.0,137320.0,40943,142680
2025-04-28 12:20:00-03:00,137315.0,137400.0,137245.0,137275.0,54982,184127
2025-04-28 12:30:00-03:00,137270.0,137280.0,137015.0,137035.0,74711,266442
2025-04-28 12:40:00-03:00,137035.0,137150.0,136975.0,137125.0,46541,174213
2025-04-28 12:50:00-03:00,137125.0,137265.0,137115.0,137170.0,44381,161309
2025-04-29 10:00:00-03:00,138170.0,138290.0,138155.0,138240.0,44751,150931
2025-04-29 10:10:00-03:00,138240.0,138270.0,138050.0,138130.0,46093,159366
2025-04-29 10:20:00-03:00,138130.0,138180.0,138045.0,138105.0,40977,138201
2025-04-29 10:30:00-03:00,138100.0,138155.0,138055.0,138120.0,26444,86254
2025-04-29 10:40:00-03:00,138120.0,138265.0,138105.0,138175.0,46853,156710
2025-04-29 10:50:00-03:00,138180.0,138230.0,138020.0,138090.0,53968,198432
2025-04-29 11:00:00-03:00,138085.0,138195.0,138030.0,138080.0,51235,179859
2025-04-29 11:10:00-03:00,138075.0,138175.0,138060.0,138150.0,29017,100226
2025-04-29 11:20:00-03:00,138150.0,138165.0,138070.0,138130.0,24191,91786
2025-04-29 11:30:00-03:00,138125.0,138225.0,138115.0,138190.0,32432,115106
2025-04-29 11:40:00-03:00,138195.0,138200.0,137950.0,138025.0,73775,267270
2025-04-29 11:50:00-03:00,138030.0,138135.0,137970.0,137980.0,48419,169189
2025-04-29 12:00:00-03:00,137980.0,138025.0,137865.0,137870.0,61790,227550
2025-04-29 12:10:00-03:00,137865.0,137895.0,137740.0,137850.0,69867,271736
2025-04-29 12:20:00-03:00,137855.0,137950.0,137845.0,137890.0,47508,172028
2025-04-29 12:30:00-03:00,137890.0,137935.0,137735.0,137775.0,56346,211702
2025-04-29 12:40:00-03:00,137775.0,137850.0,137610.0,137690.0,48695,190830
2025-04-29 12:50:00-03:00,137690.0,137780.0,137655.0,137690.0,35280,136517
2025-04-30 10:00:00-03:00,136915.0,136965.0,136770.0,136870.0,58833,196993
2025-04-30 10:10:00-03:00,136865.0,136965.0,136790.0,136795.0,50059,176635
2025-04-30 10:20:00-03:00,136800.0,136865.0,136660.0,136820.0,76587,282026
2025-04-30 10:30:00-03:00,136820.0,136870.0,136725.0,136800.0,51300,190804
2025-04-30 10:40:00-03:00,136800.0,136900.0,136730.0,136855.0,57428,206582
2025-04-30 10:50:00-03:00,136860.0,136950.0,136840.0,136935.0,45980,165642
2025-04-30 11:00:00-03:00,136935.0,137080.0,136850.0,136915.0,76353,278488
2025-04-30 11:10:00-03:00,136915.0,136980.0,136840.0,136945.0,40223,139932
2025-04-30 11:20:00-03:00,136945.0,137190.0,136945.0,137155.0,60017,201624
2025-04-30 11:30:00-03:00,137155.0,137285.0,137000.0,137075.0,109114,415292
2025-04-30 11:40:00-03:00,137075.0,137080.0,136845.0,136940.0,85220,306392
2025-04-30 11:50:00-03:00,136940.0,136995.0,136760.0,136900.0,65723,223762
2025-04-30 12:00:00-03:00,136900.0,137500.0,136840.0,137220.0,123214,469041
2025-04-30 12:10:00-03:00,137215.0,137400.0,137135.0,137200.0,70034,261059
2025-04-30 12:20:00-03:00,137200.0,137215.0,136910.0,137015.0,57051,203573
2025-04-30 12:30:00-03:00,137010.0,137105.0,136940.0,136950.0,46263,172791
2025-04-30 12:40:00-03:00,136945.0,137145.0,136925.0,137125.0,48497,157077
2025-04-30 12:50:00-03:00,137120.0,137145.0,136995.0,137020.0,35864,117224
2025-05-02 10:00:00-03:00,136585.0,136880.0,136465.0,136730.0,119756,411713
2025-05-02 10:10:00-03:00,136725.0,136865.0,136675.0,136745.0,45089,145484
2025-05-02 10:20:00-03:00,136745.0,136765.0,136560.0,136570.0,47211,157783
2025-05-02 10:30:00-03:00,136570.0,136740.0,136515.0,136715.0,43431,146338
2025-05-02 10:40:00-03:00,136715.0,136760.0,136575.0,136585.0,48112,175626
2025-05-02 10:50:00-03:00,136585.0,136675.0,136520.0,136650.0,41176,139870
2025-05-02 11:00:00-03:00,136655.0,136940.0,136570.0,136855.0,68692,240376
2025-05-02 11:10:00-03:00,136855.0,136925.0,136760.0,136810.0,54760,188418
2025-05-02 11:20:00-03:00,136810.0,136895.0,136690.0,136855.0,54219,189060
2025-05-02 11:30:00-03:00,136850.0,137010.0,136835.0,136880.0,46348,153613
2025-05-02 11:40:00-03:00,136885.0,136890.0,136790.0,136805.0,38329,134843
2025-05-02 11:50:00-03:00,136800.0,136805.0,136560.0,136620.0,60443,203731
2025-05-02 12:00:00-03:00,136615.0,136770.0,136605.0,136725.0,37006,130806
2025-05-02 12:10:00-03:00,136730.0,136755.0,136620.0,136625.0,34464,115008
2025-05-02 12:20:00-03:00,136625.0,136755.0,136565.0,136740.0,48711,170400
2025-05-02 12:30:00-03:00,136740.0,136925.0,136665.0,136860.0,54261,191519
2025-05-02 12:40:00-03:00,136855.0,136870.0,136685.0,136735.0,41300,149519
2025-05-02 12:50:00-03:00,136735.0,136825.0,136735.0,136765.0,33103,118584
2025-05-05 10:00:00-03:00,135740.0,135845.0,135720.0,135840.0,44448,156866
2025-05-05 10:10:00-03:00,135835.0,135905.0,135665.0,135715.0,57362,194556
2025-05-05 10:20:00-03:00,135715.0,135720.0,135450.0,135585.0,72274,257449
2025-05-05 10:30:00-03:00,135585.0,135655.0,135505.0,135650.0,45394,148600
2025-05-05 10:40:00-03:00,135650.0,135670.0,135530.0,135560.0,37743,131460
2025-05-05 10:50:00-03:00,135565.0,135620.0,135520.0,135540.0,31992,107179
2025-05-05 11:00:00-03:00,135535.0,135545.0,135400.0,135510.0,54532,200778
2025-05-05 11:10:00-03:00,135515.0,135645.0,135460.0,135620.0,42991,152618
2025-05-05 11:20:00-03:00,135625.0,135700.0,135530.0,135545.0,46515,169467
