;gap;range_dia_anterior;atr_dia_anterior;posicao_range_d1;distancia_mm20;mes_sin;mes_cos;dia_mes_sin;dia_mes_cos;dia_semana_sin;dia_semana_cos;mov_direcional_c1;pavio_superior_c1;pavio_inferior_c1;range_candle_c1;volume_real_norm_c1;tamanho_medio_ordem_c1;diferenca_MA_c1;mov_direcional_c2;pavio_superior_c2;pavio_inferior_c2;range_candle_c2;volume_real_norm_c2;tamanho_medio_ordem_c2;diferenca_MA_c2;mov_direcional_c3;pavio_superior_c3;pavio_inferior_c3;range_candle_c3;volume_real_norm_c3;tamanho_medio_ordem_c3;diferenca_MA_c3;mov_direcional_c4;pavio_superior_c4;pavio_inferior_c4;range_candle_c4;volume_real_norm_c4;tamanho_medio_ordem_c4;diferenca_MA_c4;label_Compra;label_Lateral;label_Venda
2022-01-04;0.006491027109583811;0.027115935899243385;1943.2142857142858;0.37435008665511266;-0.014427458439852875;0.49999999999999994;0.8660254037844387;0.7247927872291199;0.6889669190756866;0.7818314824680298;0.6234898018587336;1.0;0.003129742033383915;0.0019442336874051593;0.005216236722306525;1.5167376907630687;2.9299938360386273;-0.0013802622498275286;1.0;0.00014224076620359395;0.0015646484282395335;0.003982741453700631;1.6388445579138666;3.212694493413777;0.0005203652017597805;-1.0;0.00018922370973082928;0.0027910497185297317;0.008893514357348975;2.746644056335359;3.18360643036994;0.0017448685003649284;-1.0;0.0008089459909588389;0.0033309540804187486;0.007328098976921247;2.1733868934043237;3.2883676426580144;9.547450830628223e-05;False;False;True
2022-01-05;0.0012926700818691051;0.01654969650986343;1903.2142857142858;0.3037249283667622;-0.022004203969688396;0.49999999999999994;0.8660254037844387;0.8486442574947509;0.5289640103269624;0.9749279121818236;-0.22252093395631434;-1.0;0.0011953715214688726;0.0004303337477287941;0.005976857607344363;1.263984581280128;3.0009813221680677;-0.0011418997155922827;-1.0;0.0005762858377755367;0.002593286269989915;0.0036978341257263604;1.431043687770923;3.211930960982159;-0.001612317679970988;-1.0;0.001153236269280669;9.610302244005574e-05;0.0063427994810436785;2.3050056533404852;3.255554208468463;-0.0035149856449059698;1.0;0.0013040328423086212;0.0015938179183772035;0.004588263704419222;1.8096325030348148;3.3756385984710673;-0.004007285974499011;False;True;False
2022-01-06;0.0038885607403032095;0.029788658315004303;1924.642857142857;0.12680577849117175;-0.04375203662764937;0.49999999999999994;0.8660254037844387;0.9377521321470804;0.3473052528448203;0.43388373911755823;-0.900968867902419;-1.0;0.002206423142927188;9.806325079676392e-05;0.00451090953665114;1.0944930621378244;2.8584156197763186;-0.0053562653562653564;1.0;0.00029484029484029485;0.001031941031941032;0.0074201474201474205;1.4024488053650035;3.0180130429593994;-0.0031042080470624306;1.0;4.884004884004884e-05;0.00463980463980464;0.005763125763125763;1.9833218122959757;3.1276677307736733;0.00036861762968025576;-1.0;0.0008781772942381812;0.003854222569156462;0.005610577157632825;1.73156086578573;3.2892582691302246;0.002913553721698745;True;False;False
2022-01-07;-0.00209551656920078;0.01505270899730326;1851.4285714285713;0.4820846905537459;-0.03747035721756216;0.49999999999999994;0.8660254037844387;0.9884683243281114;0.1514277775045767;-0.433883739117558;-0.9009688679024191;1.0;0.0012697172437368756;0.0006836939004737022;0.00395565756702642;0.860004863491689;2.843831822586298;-7.58141902501848e-05;1.0;0.0003411638561263281;0.0020469831367579687;0.0024368846866166293;0.9898637279759797;3.1761373883652735;0.0012346280682944736;-1.0;0.0005360885033383694;0.004045031434280423;0.007748915639163702;1.675233338093275;3.338593254024703;0.0003748248101430379;1.0;0.0008311739109177138;0.00396029922260793;0.00796949102821102;2.2733890744003467;3.265234911894742;0.00038990154985866067;True;False;False
2022-01-10;-0.004931824775166811;0.018215558919763637;1880.357142857143;0.5603217158176944;-0.03035442948514082;0.49999999999999994;0.8660254037844387;0.8978045395707416;-0.4403941515576344;0.0;1.0;1.0;0.0028668610301263364;0.0009232264334305151;0.0050048590864917395;0.8653589445566974;2.9768200845658517;0.0004691417940628826;-1.0;0.00014560279557367502;0.00014560279557367502;0.004513686662783925;0.8406444673462851;3.1301392048594043;-0.0012943196157115219;1.0;0.000877321245796169;0.0012672417994833553;0.0043378661597699465;1.592736169919577;3.431699596304212;-0.0029017929513989738;1.0;0.0010213014298220018;0.0018480692539636222;0.0046688065363291505;1.8532024174079937;3.5243310261268093;-0.00282645867382989;False;True;False
2022-01-11;0.0008227266127861395;0.01608357628765792;1852.142857142857;0.9969788519637462;-0.024219918559167285;0.49999999999999994;0.8660254037844387;0.7907757369376989;-0.6121059825476626;0.7818314824680298;0.6234898018587336;-1.0;0.002127659574468085;0.0010154738878143134;0.007640232108317215;0.8123053992977249;2.9176162954818965;0.003740224413464808;-1.0;0.0;0.00029144605819206293;0.0027201632097925877;0.7508267244267108;3.377124397209607;0.003251583862189127;1.0;0.0018016263329600235;0.0011686224862443395;0.007303890539027122;2.128481733787971;3.644434974692571;0.0018046263076806894;1.0;0.0008726849607291768;0.0028119848734606805;0.004993697275283622;1.7634481467430687;3.6594401744953666;0.0020120832593597156;False;True;False
2022-01-12;0.00023860653781913624;0.022340425531914895;1816.4285714285713;0.9675324675324676;-0.009496265526831263;0.49999999999999994;0.8660254037844387;0.6513724827222223;-0.7587581226927909;0.9749279121818236;-0.22252093395631434;-1.0;0.0010973282442748092;0.0005725190839694657;0.0032919847328244274;0.9341419040285752;3.100031967880873;0.002267248611509309;-1.0;0.00047785157929946956;0.0008601328427390452;0.0029626797916567113;1.172286432346984;3.2211216442691333;0.0016379755048208443;1.0;0.001292237005838997;0.0005743275581506652;0.009237101560256533;1.916935459751499;3.4578995206648147;0.0020218336923010878;1.0;0.0005226149752945649;0.0011402508551881414;0.005416191562143672;1.826801805586866;3.6271938744281464;0.003791882951252402;True;False;False
2022-01-13;-0.004122166010867528;0.02256679389312977;1896.4285714285713;0.813953488372093;0.005193816592317312;0.49999999999999994;0.8660254037844387;0.48530196253108104;-0.8743466161445821;0.43388373911755823;-0.900968867902419;-1.0;0.0005644402634054562;0.0012229539040451553;0.003951081843838194;0.9503155731584482;3.0245711666672084;0.0009270607460482986;-1.0;0.0005185255020269633;0.0002828320920147073;0.002451211464127463;0.898993415106139;3.1897153378430008;-0.0006977561630755985;1.0;0.0008498984843477029;0.0014164974739128383;0.004627225081448604;1.8306443548956604;3.5100636706792763;-0.0025855616792542085;-1.0;0.001224739742804654;0.003674219228413962;0.005888171840406991;1.894468039203727;3.5582824011090333;-0.0025566872039900932;True;False;False
2022-01-14;-0.0015522107243650047;0.01284101599247413;1892.142857142857;0.3553113553113553;0.0037379509597857004;0.49999999999999994;0.8660254037844387;0.29936312297335804;-0.9541392564000488;-0.433883739117558;-0.9009688679024191;1.0;0.0011306355113770198;0.0012719649502991473;0.003957224289819569;0.9121617894578192;3.0233145213071544;-0.0021741402738580384;-1.0;0.0014580687644043084;0.00014110342881332017;0.004985654484737313;1.3705747236832317;3.1976587400324648;-0.0027058064719114347;1.0;0.0019821605550049554;0.001132663174288546;0.005804898768228798;2.0064436864800803;3.2549955762889087;-0.0024475195330885815;-1.0;0.0011767474699929394;0.0022122852435867263;0.006119086843963286;1.7590163040031408;3.35088945010784;-0.0026955732813097417;True;False;False
2022-01-17;-0.0030096772699912027;0.021529184529137418;1937.857142857143;0.8577680525164114;0.01868519968491346;0.49999999999999994;0.8660254037844387;-0.2993631229733582;-0.9541392564000488;0.0;1.0;-1.0;0.0018112576630131896;0.0017648151588333643;0.004876462938881665;0.8762938505874522;3.114455946661846;0.002898685515873061;-1.0;0.00023251488095238094;9.300595238095238e-05;0.0034877232142857145;0.7245342204411134;3.321100335069893;0.001062594596836075;1.0;0.0007463730932499883;0.0006530764565937398;0.003312030601296823;1.5891890423627175;3.4795993575405904;-0.0012157142709336253;-1.0;0.0006052705093584133;0.0005587112394077661;0.005121519694571189;1.3016747747525692;3.692050364726107;-0.0026540353282745806;True;False;False
2022-01-18;-0.0065420560747663555;0.010588890953000186;1931.4285714285713;-0.36403508771929827;0.007229691956375489;0.49999999999999994;0.8660254037844387;-0.4853019625310808;-0.8743466161445822;0.7818314824680298;0.6234898018587336;1.0;4.7036688617121355e-05;0.0013640639698965192;0.003198494825964252;0.8334611700795803;3.0009593514784005;-0.002571968155591046;1.0;0.000187811062071556;0.00023476382758944503;0.0024415438069302284;0.7932311923542396;3.3284863917612957;-0.0034310586299715054;1.0;0.00023430178069353328;0.0019681349578256793;0.0042642924086223055;1.9805352401299314;3.5275830957026852;-0.0030604397888348202;1.0;0.0009353224524154703;0.0010288546976570173;0.002993031847729505;1.5816363028491816;3.6720072888961077;-0.0011004697760129036;False;True;False
2022-01-19;0.0;0.01495766698024459;1935.0;0.8647798742138365;0.019350404664004454;0.49999999999999994;0.8660254037844387;-0.651372482722222;-0.7587581226927911;0.9749279121818236;-0.22252093395631434;1.0;0.0003719892123128429;0.00018599460615642145;0.007672277503952385;1.2764673689698038;3.2283966884072295;0.0037295248062134954;-1.0;0.0002770083102493075;0.0002770083102493075;0.0017082179132040629;0.810096755229137;3.4473053475811875;0.004760804252368847;1.0;0.0008319852091518373;0.00018488560203374163;0.007118095678299053;2.0610430113299523;3.6391366879423956;0.006549159533034235;1.0;0.0012404667830561427;0.0007350914269962326;0.0028484792796104014;1.3906663979408886;3.668807341990191;0.0067834646673297265;True;False;False
2022-01-20;0.005052824988516307;0.016786013205617036;1953.9285714285713;1.0470914127423823;0.035948060556561676;0.49999999999999994;0.8660254037844387;-0.7907757369376986;-0.6121059825476627;0.43388373911755823;-0.900968867902419;-1.0;0.00022851919561243144;0.0007769652650822669;0.0051645338208409506;0.9708652156564352;3.036415970346769;-0.00045894717518013675;-1.0;0.00096374483708123;0.0005048187241854062;0.0022487379531895366;0.7610755120260403;3.2064568289928475;0.00023984853819969222;1.0;0.0017452808524319112;0.0005970697653056538;0.005281771000780784;1.888696104776842;3.525359810832812;0.0010430818234088062;1.0;0.0015111965929385904;9.158767229930851e-05;0.005403672665659202;1.6861406724747319;3.4937625471773868;0.0024533657745336723;True;False;False
2022-01-21;-0.0031861629494765588;0.015676416819012797;1969.642857142857;0.40816326530612246;0.03532148150249257;0.49999999999999994;0.8660254037844387;-0.8978045395707417;-0.44039415155763423;-0.433883739117558;-0.9009688679024191;-1.0;0.0007305936073059361;0.0016438356164383563;0.006301369863013699;1.015659830418857;3.0110984507863234;-0.004161445758585225;1.0;0.0007334739158338682;0.0008251581553131017;0.003071422022554323;1.1110343283011177;3.243378031679485;-0.004485741749439282;1.0;0.001052776124868403;0.0030667826246166523;0.004943470499382066;1.9800600765113552;3.431385285037032;-0.005137586706303879;1.0;0.00018294914013904133;0.000411635565312843;0.005168313208927918;1.3375956250762826;3.6726827219640854;-0.0022562172443797214;False;True;False
2022-01-24;-0.005431309904153354;0.014063926940639269;1873.5714285714287;0.04220779220779221;0.028847969782813974;0.49999999999999994;0.8660254037844387;-0.9884683243281114;0.15142777750457667;0.0;1.0;1.0;0.0004589050525446285;0.0019274012206874397;0.004497269514937359;0.9794180459177092;2.757594574720157;-0.0009057003149598434;1.0;0.0010532100009158349;0.0003663339133620295;0.0015111273926183715;0.8338159346248167;3.2320744944376885;-0.0009259259259259111;-1.0;0.0014194789138696827;0.0009615824900407528;0.003800540317780118;1.8797391687790954;3.2528262005805257;-0.002144982473302371;-1.0;0.000962949376375642;0.00041269258987527513;0.009308510638297872;1.9868119652046345;3.6241597021883214;-0.0038671905092057175;False;True;False
2022-01-25;-0.00495344677337981;0.020329493827727044;1921.4285714285713;0.6049661399548533;0.022666474970715302;0.49999999999999994;0.8660254037844387;-0.9377521321470804;0.3473052528448203;0.7818314824680298;0.6234898018587336;-1.0;0.0001382807098409772;0.0006453099792578936;0.006176538372896981;0.7116131577754732;3.0163355533112512;0.003681733452796543;-1.0;0.001251332437317514;0.0006024933957454698;0.0027807387495944755;0.7795671836144707;3.240348692403487;0.0017112255364330655;1.0;0.001391659321798024;0.001484436609917892;0.005520248643132161;1.677798328388535;3.418542515860314;-0.0016347429135437357;1.0;0.0006939946331081707;0.001017858795225317;0.008142870361802536;1.39964014937729;3.5926893590421893;2.5539261506744004e-05;False;True;False
2022-01-26;0.006904020576688778;0.03424752247061535;1964.2857142857142;1.0619111709286675;0.04991248376715036;0.49999999999999994;0.8660254037844387;-0.848644257494751;0.5289640103269624;0.9749279121818236;-0.22252093395631434;1.0;8.962982880702697e-05;0.0011203728600878372;0.005736309043649726;0.9597650822273573;3.050897011620095;0.00629538751332186;-1.0;0.0014276791291157312;0.0001784598911394664;0.0031676630677255286;0.902554684863665;3.231825608802518;0.006871521416407261;1.0;0.003664149425800974;0.00040216274185620447;0.00840073282988516;1.4904008060096612;3.4634022785328575;0.00907140455992572;1.0;0.0027138853049784224;0.0015126573831027272;0.004404502380210882;1.2615116332394183;3.4795359650385778;0.008021588600744376;False;True;False
2022-01-27;0.0002676659528907923;0.016536703414896478;2026.0714285714287;0.3712737127371274;0.05196486882107871;0.49999999999999994;0.8660254037844387;-0.72479278722912;0.6889669190756865;0.43388373911755823;-0.900968867902419;1.0;0.000445990545000446;8.91981090000892e-05;0.006154669521006155;0.9331157207116159;2.9733749590677543;-0.002005597934283391;1.0;0.0005765478091183254;0.0013748447755898528;0.003015788540003548;0.8819674312347696;3.2086178160190193;0.000354421407052986;1.0;0.0011961192575200461;0.0006645106986222478;0.004651574890355735;1.3435756904026015;3.408768508628377;0.002964795507647659;-1.0;0.0012369676621311187;0.0012369676621311187;0.0033133062378512103;1.2960394695076944;3.475707903588255;0.0036943695253816244;False;True;False
2022-01-28;-0.0023029229406554474;0.013201320132013201;2000.0;0.36486486486486486;0.053032587076885684;0.49999999999999994;0.8660254037844387;-0.5712682150947924;0.8207634412072763;-0.433883739117558;-0.9009688679024191;-1.0;0.0009321732954545455;0.0009765625;0.004039417613636364;0.8587651455050112;2.7481690527933713;0.0011911822854883496;1.0;0.0006227480983941996;0.002090654330323384;0.0028913304568302122;0.8958353029173167;2.8997148190931967;-0.00022731203518400731;1.0;0.0022237046920169003;0.001200800533689126;0.00622637313764732;1.3535418730699658;3.172258866621006;-0.0011087457867660104;1.0;0.0024392407308852226;0.00017739932588256165;0.0067411743835373425;1.5121758492666657;3.375055935674413;0.0006772374600651166;False;False;True
2022-01-31;0.00026680896478121667;0.014115767045454546;1995.0;0.36477987421383645;0.048221741723829405;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.0;1.0;-1.0;0.0;0.0020005334755934918;0.0061794256246110076;0.6281867424351886;2.721873821031726;-0.00012400793650795095;1.0;0.00017857940086611008;0.0004018036519487477;0.003437653466672619;0.6146854945489906;2.9880614463185458;-0.00014344576513475042;-1.0;0.00044517651248720115;0.004318212171125851;0.007033788897297779;1.4494707289484245;3.1752284516892524;-0.0010361512681698153;1.0;0.000892379082634303;0.0012493307156880244;0.006469748349098697;1.2506625466421126;3.2353825950030184;0.0004097126581466035;False;False;True
2022-02-01;0.0009783865516321266;0.013025695741086512;1934.642857142857;0.658703071672355;0.04513858255285361;0.8660254037844386;0.5000000000000001;0.2225209339563144;0.9749279121818236;0.7818314824680298;0.6234898018587336;1.0;0.0027545761507019725;0.0012440021325750845;0.004265150168828861;0.7247464804113387;2.7669773350841793;0.0003158528520524782;-1.0;0.0019544263314529384;0.0001776751210411762;0.003109314618220584;0.9455690615223081;2.9381859052566295;-0.0008596031004995022;1.0;0.0002667733760170735;0.00022231114668089458;0.0050686941443243965;1.4175867242952023;3.141745124135325;1.967090574682649e-05;-1.0;0.0004425953793042401;0.0018146410551473844;0.0038505797999468885;1.2498645404349225;3.2923720166368655;0.00048270630769073477;False;True;False
2022-02-02;0.002241856784913623;0.012395592678158877;1865.357142857143;1.146953405017921;0.05414027463128208;0.8660254037844386;0.5000000000000001;0.4338837391175581;0.9009688679024191;0.9749279121818236;-0.22252093395631434;-1.0;0.0011842105263157896;0.0002192982456140351;0.00412280701754386;0.7193625008955011;2.923253290932969;0.0015685929574573707;-1.0;0.0012314187703403993;0.00017591696719148562;0.0023308998152871845;0.9105450457294046;2.9808870576137565;0.001345052408132821;-1.0;0.002465114231632698;0.0003521591759475283;0.005062288154245719;1.660041381086774;3.204813593278177;0.000274517877976789;-1.0;0.0009264569638681784;0.00035293598623549656;0.001985264922574668;0.9945774578277733;3.2223463687150837;-0.0009908809520305416;False;False;True
2022-02-03;-0.00392751941444256;0.020789473684210528;1937.142857142857;-0.07383966244725738;0.026893965537074103;0.8660254037844386;0.5000000000000001;0.6234898018587335;0.7818314824680298;0.43388373911755823;-0.900968867902419;1.0;0.00022403441168563493;8.961376467425397e-05;0.005511246527466619;1.076199588468725;2.883492582348504;-0.0015056511445920523;1.0;0.0007577783721137559;0.0002228759917981635;0.002273335116341268;0.9802228072073507;3.0186341707413433;-0.0012118693951040332;1.0;0.0032496438746438747;0.00017806267806267807;0.003961894586894587;1.5637312099144218;3.4736941804131605;-0.000400427122263748;-1.0;0.0001779676098949991;0.0011122975618437444;0.007296672005694963;2.0800032697654953;3.5615931216219114;-0.0011836732663912408;True;False;False
2022-02-04;-0.0043559427504667085;0.010932879290258983;1861.0714285714287;0.38934426229508196;0.025998057932247486;0.8660254037844386;0.5000000000000001;0.7818314824680298;0.6234898018587336;-0.433883739117558;-0.9009688679024191;-1.0;0.0012053571428571428;0.0016964285714285714;0.0040178571428571425;0.9073434058596994;2.7689939000210346;-0.00015394165114845622;1.0;0.0010279789040850988;0.0003128631447215518;0.002726378832573523;0.905602726271012;3.118853749256678;0.0005851868382554075;-1.0;0.0004463289444320464;0.002097746038830618;0.009506806516402589;2.0906197204957313;3.1367133241611125;-0.002357159622654672;-1.0;4.494584026248371e-05;0.0031462088183738593;0.0064272551575351704;1.873140339267979;2.942694887263658;-0.0040833095349035575;True;False;False
2022-02-07;0.0005788840895934453;0.01924107142857143;1924.2857142857142;0.8422273781902552;0.025037463819188317;0.8660254037844386;0.5000000000000001;1.0;6.123233995736766e-17;0.0;1.0;-1.0;0.00031152647975077883;0.000534045393858478;0.00520694259012016;0.9231521025261437;2.8531805282257667;-0.00044698730556052207;1.0;0.00031289111389236547;0.0009386733416770963;0.002369032719470767;0.9207079234545563;2.9999615872162257;-0.0014585286719948477;1.0;0.004554384711555635;0.0004911591355599214;0.005134845508126451;1.956084799900982;3.1602286582522328;-0.0020339117579942943;1.0;0.0004911372058757869;0.0021877930079921416;0.0046881278742688754;1.9088016031201995;3.191253099076068;-0.0010248640941092593;False;True;False
2022-02-08;-0.0037393162393162395;0.008767245215843347;1881.0714285714287;0.24873096446700507;0.016755106491240825;0.8660254037844386;0.5000000000000001;0.9749279121818236;-0.22252093395631434;0.7818314824680298;0.6234898018587336;-1.0;0.0019213583556747095;0.0014298480786416443;0.003440571939231457;0.9159762640965833;2.8120929167942967;-0.0016832007626537534;-1.0;0.0008490481723120923;4.468674591116275e-05;0.0017427830905353472;0.7965608701171841;2.957871605584928;-0.0026387584417907777;-1.0;0.0005366726296958855;0.0;0.006127012522361359;2.137894100383362;3.201821156719072;-0.004917172625740243;1.0;0.0007645603777827749;0.001124353496739375;0.003193163930739825;1.1831226274024278;3.24009505663989;-0.005439773226334549;True;False;False
2022-02-09;0.0022172949002217295;0.01519213583556747;1873.5714285714287;1.1470588235294117;0.023043372964947184;0.8660254037844386;0.5000000000000001;0.9009688679024191;-0.43388373911755806;0.9749279121818236;-0.22252093395631434;-1.0;0.0008849557522123894;0.00013274336283185842;0.0058849557522123895;1.2445080787490064;2.8167622723589374;0.0021886270441183594;-1.0;0.0001778568252556692;0.00013339261894175188;0.0024899955535793686;1.1235068264391543;3.04893487679437;0.0016141090959503543;1.0;0.0028963550485696463;0.0008466268603511273;0.005436235629623028;2.367726254071091;3.169096654848158;0.0003113879003558719;-1.0;0.0018683274021352313;0.0005782918149466192;0.00653914590747331;1.8102440491399603;3.127582064479583;-0.0009578544061302393;True;False;False
2022-02-10;0.0009342052582410249;0.013141592920353983;1857.142857142857;0.4208754208754209;0.01591601760921097;0.8660254037844386;0.5000000000000001;0.7818314824680299;-0.6234898018587335;0.43388373911755823;-0.900968867902419;1.0;0.0015555555555555555;0.0004;0.0052;1.1168183453154912;2.817933848926718;-0.0005266862574264651;-1.0;0.0010189164045541132;0.0003101049926903823;0.002303637088557126;1.0907767752539257;2.930739471860805;0.00039416828029313584;1.0;0.0011085982883242429;0.00017737572613187884;0.004478737084829941;1.7221523500810372;3.1396119943097083;0.0021462916304449543;-1.0;0.00030943329502254444;0.003624790027406949;0.0058792326054283445;2.5891670005683163;3.019702300549736;0.0019389572937274383;False;True;False
2022-02-11;-0.0033041103132296578;0.015466666666666667;1871.4285714285713;0.5028735632183908;0.018207021325910407;0.8660254037844386;0.5000000000000001;0.6234898018587339;-0.7818314824680295;-0.433883739117558;-0.9009688679024191;1.0;0.0006188118811881188;8.84016973125884e-05;0.008707567185289958;1.2685523571991275;2.83420593805425;-0.00040926697361693944;1.0;0.0013592914145400333;0.00017539244058581075;0.0025431903884942557;0.8968610517192351;3.033093378299697;0.0015185363645654954;1.0;0.0014017258749835736;0.0007008629374917868;0.0031538832187130404;1.632730361588215;3.030190068291175;0.003286706826723511;-1.0;0.0005688282138794084;0.00043756016452262185;0.0034129692832764505;1.4834844038185542;3.2163176735570937;0.003050816068930927;True;False;False
2022-02-14;-0.007029876977152899;0.01670792079207921;1833.9285714285713;-0.05291005291005291;0.014471935935648364;0.8660254037844386;0.5000000000000001;1.2246467991473532e-16;-1.0;0.0;1.0;1.0;0.00013274336283185842;0.0010619469026548673;0.005044247787610619;0.8922315609658488;2.6072580322243817;-0.0026887644906774806;1.0;0.0020275035260930887;0.00048483779971791256;0.005421368124118477;1.2647480414064147;3.024989361728601;-0.0009082652134424105;1.0;0.0003955348510152061;0.0006152764349125428;0.003823503559813659;1.548907663564341;2.965457824005064;0.0007012008063809273;-1.0;0.0018843945834611509;0.0012270476357421447;0.003374380998290898;1.4682319683198886;2.939084419390844;0.002469352269904629;False;False;True
2022-02-15;0.004738504738504738;0.012654867256637168;1670.7142857142858;1.132867132867133;0.024736879788071885;0.8660254037844386;0.5000000000000001;-0.22252093395631384;-0.9749279121818237;0.7818314824680298;0.6234898018587336;-1.0;0.0018777292576419213;0.0013100436681222707;0.0033624454148471618;0.9997106802353732;2.583776124690046;0.0017858529388928418;-1.0;0.0008298755186721991;0.0001310329766324525;0.002882725485913955;0.7405250930757432;2.77762277003172;0.0028250647917183584;1.0;0.0005251411316791387;0.0012690910682245855;0.003194608551048094;1.298156409902442;2.893721045210672;0.003685414208509872;-1.0;0.0015294528928509001;0.0019227407795839888;0.0040202761754937946;1.4442395900633143;2.9278596240545935;0.0025359625726903063;False;False;True
2022-02-16;0.009727710948017545;0.010087336244541485;1578.5714285714287;1.9696969696969697;0.036914809405416256;0.8660254037844386;0.5000000000000001;-0.433883739117558;-0.9009688679024191;0.9749279121818236;-0.22252093395631434;1.0;0.0005161068341146618;0.0;0.002709560879101974;0.6123375810810385;2.678808768227071;0.004634795296541069;1.0;0.0009869973823112904;0.00017165171866283311;0.0031755567952624127;0.8984916482660373;3.0677558222428782;0.00802759933380928;1.0;0.00017130620985010707;0.0006423982869379015;0.0033832976445396148;1.0582531255316578;3.0988897287309984;0.011291470881389761;-1.0;0.0019223375624759708;0.0004699047374941262;0.0030757400999615533;1.1466032541085354;3.215518037895032;0.010496967278910623;False;True;False
2022-02-17;-0.0032567706547823104;0.00873080727710636;1623.9285714285713;0.04433497536945813;0.033706566880948204;0.8660254037844386;0.5000000000000001;-0.6234898018587338;-0.7818314824680296;0.43388373911755823;-0.900968867902419;1.0;0.0017196904557179708;0.0013757523645743766;0.0032244196044711954;1.0074498796219185;2.632496268805042;-0.0020108231001065256;1.0;0.0006448007565662211;0.00038688045393973263;0.0015475218157589305;0.7475654717775061;2.8756028239727236;-0.002520587182241276;1.0;0.000945179584120983;0.0028785014607320848;0.004167382711806152;2.0833009573741528;3.119153799838761;-0.00285842447842107;-1.0;0.0016749699364370383;0.0008589589417625838;0.0025768768252877514;1.763874374361539;3.191105966730139;-0.002214300371754336;False;False;True
2022-02-18;0.003959965187119234;0.015735167669819434;1644.642857142857;0.30327868852459017;0.023011211841052145;0.8660254037844386;0.5000000000000001;-0.7818314824680297;-0.6234898018587337;-0.433883739117558;-0.9009688679024191;1.0;0.0007368557929868666;0.0004767890425209137;0.0029907676303584587;0.9448147696192102;2.668970865366976;-0.0017980077689319922;1.0;0.001124956732433368;0.00043267566632052614;0.0026393215645552095;1.102489732096809;3.2495368391050308;7.203469190770657e-05;-1.0;0.0001296624454337209;0.0012101828240480615;0.0038898733630116263;2.0813722237941685;3.102281520787095;0.0016177022850045197;1.0;0.001603258514602652;0.0014299332697807435;0.004289799809342231;1.8865306295270081;3.0860401980243197;0.0016397147569520278;False;False;True
2022-02-21;0.001401541695865452;0.015213904902258246;1665.357142857143;0.14814814814814814;0.011764237338012183;0.8660254037844386;0.5000000000000001;-1.0;-1.8369701987210297e-16;0.0;1.0;-1.0;0.0018369489153254024;0.0005685794261721484;0.002842897130860742;0.9411620324967022;2.7944557262000465;-0.0021343212469492473;-1.0;0.0004375793112501641;0.0012252220715004594;0.001837833107250689;0.9433879293078012;3.003997873212626;-0.002329302036072559;-1.0;0.002976060221453893;0.0003063591404437831;0.005733292485447941;1.915307261144173;3.179776001456363;-0.0022521534389213487;1.0;0.0007896814951302974;0.0009651662718259191;0.006054224795998947;1.7129356654528611;3.165482637997866;-0.0014658201797814172;True;False;False
2022-02-22;0.00619743249225321;0.016532540237928623;1700.7142857142858;0.37037037037037035;0.004086140254003313;0.8660254037844386;0.5000000000000001;-0.9749279121818238;0.22252093395631334;0.7818314824680298;0.6234898018587336;1.0;0.0006159260888693356;0.0;0.006027276726792785;1.414255718582106;2.823228112302467;-0.0021684485868619526;1.0;0.0005250721974271463;0.0008313643125929816;0.0033692132668241884;1.496347040497452;3.110648721783095;0.0016302765647744238;-1.0;0.0006987204681427136;0.0003930302633302764;0.0022271714922048997;1.7529567580661527;3.1638257758870734;0.005455243202805845;1.0;0.0014427490928168583;0.00039347702531368863;0.00415336860053338;1.6804343233993755;3.299095062198397;0.005980594569969009;False;True;False
2022-02-23;-0.000827562176052964;0.010646722393312803;1663.2142857142858;0.9214876033057852;0.011579810736680572;0.8660254037844386;0.5000000000000001;-0.9009688679024193;0.43388373911755795;0.9749279121818236;-0.22252093395631434;1.0;0.0019180470793374019;0.0025283347863993026;0.004838709677419355;1.1357728224702521;2.747153354914745;0.003079291762894492;1.0;0.00043576782290395677;0.00161234094474464;0.0021352623322293883;1.050131890263421;3.10664604140745;0.0038053740014523485;1.0;4.3572984749455335e-05;0.0027450980392156863;0.004836601307189542;2.188912051172545;3.185012740494732;0.0032661264995917905;-1.0;0.001087098317171805;0.000652258990303083;0.002348132365091099;1.5285490198780507;3.229648368716888;0.002673473630267754;False;False;True
2022-02-24;-0.022210423856295902;0.01904969485614647;1732.142857142857;-1.1098398169336385;-0.02586096699828534;0.8660254037844386;0.5000000000000001;-0.7818314824680299;0.6234898018587334;0.43388373911755823;-0.900968867902419;1.0;0.005294117647058823;0.004072398190045249;0.013076923076923076;1.7822822673446512;2.628859913998218;-0.007994469990683048;-1.0;0.0017131779450881386;0.0026599341779000047;0.005410035616067806;1.478352874549778;2.830876032912511;-0.0118743167754812;0.0;0.0017601660874667147;0.0032495373922462427;0.005009703479712958;1.4775089358452247;3.0825423513885433;-0.015530582258930017;1.0;0.0032495373922462427;0.0013539739134359344;0.006860134494742068;2.003185812196769;3.278722353269643;-0.012303427848075917;False;True;False
