;range_dia_anterior;posicao_range_d1;distancia_mm20;mes_sin;mes_cos;dia_mes_sin;dia_mes_cos;dia_semana_sin;dia_semana_cos;mov_direcional_c1;mov_direcional_c2;mov_direcional_c3;mov_direcional_c4;pavio_superior_c1;pavio_superior_c2;pavio_superior_c3;pavio_superior_c4;pavio_inferior_c1;pavio_inferior_c2;pavio_inferior_c3;pavio_inferior_c4;range_candle_c1;range_candle_c2;range_candle_c3;range_candle_c4;tamanho_medio_ordem_c1;tamanho_medio_ordem_c2;tamanho_medio_ordem_c3;tamanho_medio_ordem_c4;pavio_superior_dolar_c1;pavio_superior_dolar_c2;pavio_superior_dolar_c3;pavio_superior_dolar_c4;pavio_inferior_dolar_c1;pavio_inferior_dolar_c2;pavio_inferior_dolar_c3;pavio_inferior_dolar_c4;range_candle_dolar_c1;range_candle_dolar_c2;range_candle_dolar_c3;range_candle_dolar_c4;volume_real_norm_dolar_c1;volume_real_norm_dolar_c2;volume_real_norm_dolar_c3;volume_real_norm_dolar_c4;tamanho_medio_ordem_dolar_c1;tamanho_medio_ordem_dolar_c2;tamanho_medio_ordem_dolar_c3;tamanho_medio_ordem_dolar_c4;correlacao_movel_WIN_WDO_c1;correlacao_movel_WIN_WDO_c2;correlacao_movel_WIN_WDO_c3;correlacao_movel_WIN_WDO_c4;ratio_vol_WIN_WDO_c1;ratio_vol_WIN_WDO_c2;ratio_vol_WIN_WDO_c3;ratio_vol_WIN_WDO_c4;label_Compra;label_Lateral;label_Venda
2022-05-10;0.01646149441740624;0.7304347826086957;-0.06426115462798632;0.49999999999999994;-0.8660254037844387;0.8978045395707416;-0.4403941515576344;0.7818314824680298;0.6234898018587336;-1;1;-1;-1;0.0009507058991301041;4.773953310736621e-05;0.0019984773505900264;0.0013335238367385817;0.001140847078956125;0.0008593115959325918;0.0015226494099733537;0.00561985045482688;0.0063221942292151926;0.0042488184465555925;0.004425199847735059;0.008477401533552413;2.46405754190961;2.70899708616171;2.8563681265378174;2.9770129907055325;0.0010596281668432714;0.000192789666473877;0.001162340178225494;0.003975179367849525;0.003178884500529814;0.000192789666473877;0.001743510267338241;0.0009695559433779329;0.0049128215008188035;0.005108926161557741;0.0038744672607516468;0.006205158037618771;1.8853702579345892;1.6259340945335126;1.4391492048109829;1.754858716914479;2.4313148383748238;2.531466031895719;2.5154366988885575;2.5469627503170336;-0.8896638272034828;-0.874377265691456;-0.84777188474656;-0.7893103652813579;2.1145602557527448;2.499758160215102;4.256776705603521;5.442378978757164;False;False;True
2022-05-11;0.017968341493558967;0.9920634920634921;-0.057604511682033836;0.49999999999999994;-0.8660254037844387;0.7907757369376989;-0.6121059825476626;0.9749279121818236;-0.22252093395631434;1;-1;1;1;0.0018047969603419616;4.741134079271762e-05;0.0007194589668569236;4.749916876454662e-05;0.0030871526953217764;0.001611985586952399;0.0005276032423617439;0.0028024509571082505;0.006649251959154595;0.013180352740375498;0.011079668089596623;0.010972307984610269;2.3399140840041923;2.540762888208683;2.984767073919472;2.9648577422637383;0.0003898635477582846;0.0006794137629816559;0.0015399422521655437;0.0017448623497479643;0.0004873294346978557;0.00019411821799475881;0.00048123195380173246;0.0015509887553315238;0.004970760233918129;0.009317674463748423;0.009143407122232916;0.008239627762698721;1.4446734833015493;2.8092155874390383;2.2372118205272487;2.4299598190176814;2.3210160880609654;2.5243497432462605;2.7833671680936107;2.7235573463807743;-0.3655349974468754;-0.39753537304125935;-0.4806472336775552;-0.6363105532536546;3.7060106817651177;3.295995135568392;3.721944998765519;4.417112397271966;False;True;False
2022-05-12;0.022274994063167894;0.16417910447761194;-0.060112829648824466;0.49999999999999994;-0.8660254037844387;0.6513724827222223;-0.758758122692791;0.43388373911755823;-0.900968867902419;1;0;1;-1;0.003302699597932223;0.002057908590571907;0.0030149310872894333;0.0025232087598190908;0.002010338885697875;0.002297200287150036;0.0010049770290964778;0.004522732682694597;0.005408768906758568;0.004355108877721943;0.009236217457886676;0.007188764579861937;2.4315335654517582;2.763256511631503;2.9127502227268067;2.830167987702861;0.003556666346246275;0.0005747126436781609;0.0008650519031141869;0.0015371313286578923;0.0007690089397289243;0.0006704980842911877;0.0034602076124567475;0.0015371313286578923;0.007882341632221474;0.004693486590038314;0.004805843906189927;0.004515323277932558;2.099379447350422;1.6376660229086413;1.7381842901352687;2.0003381618592995;2.6460790159098755;2.594511052828775;2.70341076862816;2.6013924455825865;-0.6345347530697644;-0.6951560212368618;-0.7302550447295276;-0.7754359073459877;2.148351687447968;3.225561692961238;4.1175890374316655;5.123717731802144;True;False;False
2022-05-13;0.026708788052843192;1.3727598566308243;-0.02346785707831053;0.49999999999999994;-0.8660254037844387;0.48530196253108104;-0.8743466161445821;-0.433883739117558;-0.9009688679024191;-1;-1;1;1;0.00046268449544255774;0.0006986492780624127;0.0013517922901225936;0.0001863064741499767;0.001017905889973627;0.0006054960409874244;0.0015382463991050204;0.0;0.008050710220700504;0.002095947834187238;0.003682468652402927;0.007871448532836516;2.5589187923165344;2.779518307272961;2.8551940768587434;2.844698862303074;0.00029129041654529564;9.677731539727088e-05;0.00028996713705780014;0.0013542271232346683;0.0012622584716962813;0.0037743153004935644;0.0017398028223468006;0.0002901915264074289;0.004854840275754928;0.005129197716055357;0.002803015658225401;0.0036757593344940993;1.336351788118647;1.6555998717328668;1.2489071305987036;1.2314192179213934;2.4398913588060016;2.6033178070215106;2.9368009324636315;2.733953253529127;-0.71280616059176;-0.682991694084882;-0.6675577919196396;-0.6624260701206434;2.991314340884201;1.6916529387411228;3.895485023221734;6.856463490646618;True;False;False
2022-05-16;0.015823809744135473;0.2777777777777778;-0.02294035235908929;0.49999999999999994;-0.8660254037844387;-0.10116832198743204;-0.9948693233918952;0.0;1.0;1;1;1;1;0.0006042296072507553;0.0015271414688324309;0.00037001063780583694;0.003740648379052369;0.0;0.0007404322273126938;0.0031913417510753433;9.236168837166343e-05;0.005019753660237044;0.002822897866629645;0.0050876462698302575;0.005126073704627321;2.36664287705262;2.7735145929023797;2.8158674865683233;2.7829670091472667;0.0012735109717868338;0.0012740101920815366;0.00019525529629991212;0.0012778924604344834;0.0033307210031347963;0.003234025872206978;0.0005857658888997364;0.004718372161604247;0.005094043887147335;0.008330066640533124;0.007614956555696573;0.006586061142239261;1.4710968210094508;2.0653357115502295;1.8520768207840441;1.972848165935491;2.5900362090396496;2.6873629717860954;2.7750895726369444;2.607298224064691;-0.7890003229234693;-0.7760485842667347;-0.7557049453097087;-0.7279713055002699;2.686984221929327;1.9720058155817652;4.01540529748436;4.725387189855527;False;True;False
2022-05-17;0.02068324424819893;1.2292134831460675;0.005828810325451408;0.49999999999999994;-0.8660254037844387;-0.2993631229733582;-0.9541392564000488;0.7818314824680298;0.6234898018587336;1;-1;-1;1;0.0007252289003716798;0.0018990775908844276;0.001221111663877708;0.0016757246376811594;0.0033088568579457893;0.0015825646590703563;0.00212563882230564;0.0015398550724637682;0.006436406490798658;0.0037077229155362632;0.004748767581746642;0.004076086956521739;2.538520698099885;2.7286504836450223;2.9700171642567357;2.8591089364252906;0.0011940298507462687;0.0010981331736048716;0.00030009002700810244;0.0016003200640128026;0.0025870646766169153;0.0016971149046620744;0.0035010503150945285;0.0005001000200040008;0.007064676616915423;0.004791853848457622;0.0038011403421026307;0.004700940188037608;2.026597221418015;1.841350962434179;1.614474812748414;1.9426310785665077;2.8285487469962236;2.8565327966914125;2.962434944237918;3.145762902409842;-0.42073526995519683;-0.5871895197178465;-0.6633162338912559;-0.7212022824407465;2.4453108604572957;2.50136322158522;3.582752432880116;4.188372538258306;False;False;True
2022-05-18;0.014187290363520986;0.022364217252396165;-0.0002996539111697711;0.49999999999999994;-0.8660254037844387;-0.4853019625310808;-0.8743466161445822;0.9749279121818236;-0.22252093395631434;1;-1;-1;1;0.00041186161449752884;0.00022767633532170666;0.00036536353671903543;0.0004139453592125839;0.0014186344499359327;0.0007740995400938027;0.00022835221044939714;0.0013798178640419465;0.006864360241625481;0.0039160329675333545;0.007626963829009865;0.002529666084076902;2.5649849059027554;2.952855691695812;2.8680782585853324;2.9276536574278342;0.0009047954157032271;0.001616978271854472;0.0005034739703957305;0.00020056157240272763;0.0014074595355383533;0.000404244567963618;0.0017118114993454837;0.001704773365423185;0.007539961797526892;0.005659423951490652;0.006343772026986205;0.004612916165262736;1.5041634513155986;1.4878872411677526;1.767354540851363;1.610494736448674;2.6996940220121477;2.8530345835362882;2.7988771728931088;2.9111368599313696;-0.4694001468789749;-0.41089888784577006;-0.2940244643054485;-0.1578918764554117;2.702130754865077;3.0471993826486012;3.6914254055743387;4.022497435818931;False;False;True
2022-05-19;0.028189639392275305;-0.0633116883116883;-0.020345884634651885;0.49999999999999994;-0.8660254037844387;-0.651372482722222;-0.7587581226927911;0.43388373911755823;-0.900968867902419;1;1;-1;1;0.0034715706511540627;0.00037418147801683815;0.0019096413600372612;0.004426840633737186;0.0007506098705197974;0.0023386342376052385;0.0024685607824871916;0.001537744641192917;0.007224620003753049;0.006969130028063611;0.004843968327899395;0.006943150046598323;2.539733312779405;2.724194359450775;2.8938283378468976;2.9005340136593403;0.0005045408678102926;0.0006034396057527909;0.000911115610447459;0.00080947080845897;0.0004036326942482341;0.00030171980287639546;0.0024296416278598906;0.0019224931700900535;0.004238143289606458;0.007341848536658956;0.003948167645272322;0.0043509055954669635;1.47989411544071;2.0289050337473493;1.6634751216449537;1.5573723566038744;2.5556599766859747;2.6587834391005365;2.927279642828034;2.8942116333248444;-0.8562960945646547;-0.6765156741720555;-0.541232221961619;-0.4148345061935391;3.029213236828055;3.2707030240702792;4.393424060834243;5.965201578606043;False;True;False
2022-05-20;0.016607243385250516;1.2146892655367232;0.0023201428064041477;0.49999999999999994;-0.8660254037844387;-0.7907757369376986;-0.6121059825476627;-0.433883739117558;-0.9009688679024191;1;1;1;1;0.0010124252185918085;0.00380629184628084;0.0016043270993766044;0.0005038706426641015;0.0018867924528301887;0.000642025130697973;0.0013292995966263292;0.0014199990838715587;0.006442705936493327;0.004906906356048794;0.003667033370003667;0.004672255050158032;2.4775427890686688;2.9485305815483853;2.8290593110553868;2.7612893545634662;0.002337873551534865;0.002538586515028432;0.0;0.0009139839545039098;0.0010164667615368977;0.0012185215272136475;0.003960194963444354;0.00010155377272265665;0.0042691603984549705;0.003858651502843217;0.004061738424045491;0.006397887681527369;1.5330951174522982;1.505606811816073;1.5702310461899507;1.9334960437509168;2.5768631478300903;2.6692777222123554;2.840826142311501;2.8331026701767583;-0.7403604374922239;-0.649601510699179;-0.5906701455626057;-0.6102783743201752;3.0938237587909314;2.8557055910800457;3.719118804091267;4.055314991464473;False;False;True
2022-05-23;0.01421997238840313;1.2362459546925566;0.016867714796557156;0.49999999999999994;-0.8660254037844387;-0.9987165071710528;-0.05064916883871355;0.0;1.0;1;-1;1;-1;0.0016810540663334847;0.00018115942028985507;0.0022696323195642307;0.0026308627415404153;0.00045433893684688776;4.528985507246377e-05;0.0007716749886518384;0.0003628776195228159;0.005361199454793276;0.002490942028985507;0.0037675896504766227;0.004672049351356255;2.5288401755102767;2.8266177985431535;2.770973972273377;2.888989961669369;0.0016477857878475798;0.0015479876160990713;0.00010354110581901015;0.0019721818559269256;0.001544799176107106;0.000825593395252838;0.0011389521640091116;0.0021797799460244968;0.005252317198764161;0.005675954592363261;0.003727479809484365;0.005293751297488063;1.6341643168179436;1.6193926441072073;1.3160145217289796;1.6267940493358888;2.5590435602111707;2.79708642564239;3.157305791407933;2.9858146550078275;-0.6573700846790997;-0.7190069458260372;-0.7470753859822192;-0.7465718183038245;2.7836799342973633;2.015942827531469;4.209474077136424;5.462731231336842;True;False;False
2022-05-24;0.01522035438437074;0.21492537313432836;0.018700832894238146;0.49999999999999994;-0.8660254037844387;-0.9884683243281114;0.15142777750457667;0.7818314824680298;0.6234898018587336;-1;1;1;-1;0.0013611615245009074;0.0008653670978320277;0.0023666484616785;0.0010429420033555524;0.000544464609800363;0.0006376389141920204;0.001001274349171673;0.003899696186459892;0.005762250453720508;0.00218619056294407;0.0070999453850355;0.007436629936970027;2.6560956604281483;2.9786584295693075;3.0154848696323575;2.9457124401973025;0.0;0.0003096934035305048;0.0;0.0030236680221040558;0.0024752475247524753;0.0008258490760813461;0.001038637307852098;0.0005213220727765613;0.0033003300330033004;0.0072261794157117785;0.004985459077690071;0.005213220727765614;1.6258465967339648;2.115400604692697;2.111841319817531;2.0833693603804284;2.589315766264388;2.934786001935504;2.9894746771264846;3.015972982121911;-0.8299106070974857;-0.7601126666746065;-0.6596160670820208;-0.4974527969344517;3.2579791948338124;1.8053185831294543;4.272005616441238;4.975732818250633;False;False;True
2022-05-25;0.021823956442831215;0.7027027027027027;0.023378446393033103;0.49999999999999994;-0.8660254037844387;-0.9377521321470804;0.3473052528448203;0.9749279121818236;-0.22252093395631434;-1;-1;-1;1;0.0004060822090872174;0.0019442058145318082;0.003074697051908121;0.0009519492293744334;0.0012633668727157876;0.0014920649274313875;0.00022608066558147947;4.533091568449683e-05;0.0037449803726932276;0.0034814848306732376;0.00583288117200217;0.006708975521305531;2.528700776394176;2.764952756887966;2.8518774078546376;2.8408474731989575;0.0017525773195876289;0.0005139802631578947;0.0015494267121165168;0.0006189395502372602;0.0008247422680412372;0.00041118421052631577;0.0005164755707055056;0.0;0.0053608247422680414;0.005859375;0.003408738766656337;0.003816793893129771;1.6707496456797073;1.6619891153558852;1.2832803713759438;1.3520572379185407;2.670887487667825;2.628651960370639;2.7769924725622017;2.6112399788385625;-0.07844146354481184;-0.048681433249096934;-0.04435171595212903;0.0071762754482082355;2.265947605771331;2.3476933448906867;5.541793577222315;6.144141757316959;True;False;False
2022-05-26;0.01326535216351577;0.8333333333333334;0.029768625305063183;0.49999999999999994;-0.8660254037844387;-0.8486442574947509;0.5289640103269624;0.43388373911755823;-0.900968867902419;-1;-1;1;1;0.0036771300448430492;0.00022437623406928737;0.001799370220422852;0.0004498223201835275;0.0001345291479820628;0.0005833782085801471;0.0018443544759334234;0.0013494669605505826;0.004573991031390135;0.0032310177705977385;0.003688708951866847;0.010750753452386307;2.4231171226560098;2.744025152245623;2.8051842060196086;2.9011161525267632;0.004253994604689769;0.001967892283790782;0.0;0.0023816920368644507;0.0004150238638721727;0.0012428793371310203;0.002997106242248863;0.00010355182768975873;0.006432869890018676;0.005385810460901088;0.004960727573377429;0.00569535052293673;1.6195473586855993;1.8680702946833743;1.97683258762529;1.786343157675837;2.681375595608038;2.790270113973157;2.9881888826270213;3.0959831355736216;-0.407025736686126;-0.5718577188934423;-0.6424988946302658;-0.6834875818714696;1.853504832224234;1.9922710904239243;2.7847001415817307;4.93229503345601;True;False;False
2022-05-27;0.016547085201793724;0.7344173441734417;0.03632680745823086;0.49999999999999994;-0.8660254037844387;-0.72479278722912;0.6889669190756865;-0.433883739117558;-0.9009688679024191;1;-1;1;1;0.00035618878005342833;0.0035591938425946525;0.00022251891410769915;0.0020447170733875627;0.003027604630454141;0.0006228589224540642;0.0014241210502892747;0.0017335644752633685;0.004185218165627782;0.004493482226275748;0.002892745883400089;0.004489487487220519;2.475547599906539;2.8594106084007476;2.9792622730278793;2.9908540242903126;0.0009442870632672333;0.0017832791356341131;0.0014681208053691276;0.0012560184216035169;0.003252544329031581;0.003986153362005664;0.0020973154362416107;0.001465354825204103;0.004511593746721225;0.006084128815692856;0.005453020134228188;0.006489428511618171;1.5233017095415577;2.199619791635307;1.654829202564924;1.8551867658912158;2.5264364887246784;2.690459292983396;3.0641304347826086;3.0066641329998323;-0.9459994839301399;-0.9390581579950739;-0.9373999780243615;-0.9278619655738914;2.251649737050645;2.6352741217428526;3.927938919150093;4.32386392030172;False;True;False
2022-05-30;0.009973285841495993;1.1205357142857142;0.04310050950367156;0.49999999999999994;-0.8660254037844387;-0.20129852008866114;0.9795299412524943;0.0;1.0;1;-1;-1;-1;0.0014574040542330963;4.404510218463707e-05;0.0013247957606535659;0.00177320684457842;0.00030914631453429314;0.0;0.00022079929344226098;0.000443301711144605;0.004416375921918474;0.002642706131078224;0.005387502759991168;0.0028814611224399324;2.694741493198129;2.8809935231282324;2.9036350419958508;3.0644973714903903;0.0007423904974016332;0.0009533898305084746;0.000850792300329682;0.000637687320650441;0.002439283062891081;0.0019067796610169492;0.0015952355631181539;0.0008502497608672548;0.004242231413723619;0.006779661016949152;0.0031904711262363077;0.0035072802635774257;1.072493196923802;1.5483672719181203;1.3299009217788162;0.9857302290371646;2.606405471754339;2.6978190302292555;2.7228609878175467;2.5873499018369426;-0.44822505116391603;-0.5819077912821993;-0.58349602665425;-0.5865909422440033;3.2871632657505607;1.7929581013043756;4.745108580198475;5.3319157446458085;False;False;True
2022-05-31;0.023627611182263836;0.10654205607476636;0.02399425849207207;0.49999999999999994;-0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1;1;-1;-1;0.00022463833228502113;0.0007138395645578656;0.0020055263392459222;0.0011142309577929312;8.985533291400844e-05;0.0009369144284821987;0.0010250467956145824;0.0020056157240272766;0.007323209632491688;0.002721513339876863;0.0031197076388269898;0.004234077639613139;2.6804499300856084;3.036119148280972;3.005609125300014;2.791085505202108;0.0035383494640441253;0.002603082049146189;0.00020809489127041931;0.0007354486236604329;0.0013528983244874596;0.0019783423573511037;0.0006242846738112579;0.0012607690691321706;0.005515662399833489;0.005206164098292378;0.010508792009156175;0.00472788400924564;2.088162349235687;2.479546073940039;2.5295207663210815;2.2320837196979735;2.832063509464299;2.827472950627817;3.123906809751138;3.5129985388289056;-0.5102823867838879;-0.4029867550156272;-0.3927507919789796;-0.3944824286974311;2.930995551742046;2.5275062153017926;3.448496991949715;4.054328073226493;False;True;False
2022-06-01;0.01190583161110612;0.7811320754716982;0.030250846679295104;1.2246467991473532e-16;-1.0;0.20791169081775931;0.9781476007338057;0.9749279121818236;-0.22252093395631434;-1;1;-1;1;0.0020057945174949856;0.0;0.0003120402977755984;0.001518467241302309;0.0023623802094940942;0.0006245260293527234;0.002719208309187358;0.0016971104461614042;0.005170492533987074;0.001382879064995316;0.004903490393616547;0.005403956946987629;2.637764959247692;3.0476580054156823;3.1186502261219124;3.0530073781226865;0.0008377840611582365;0.00272137324680762;0.00010469011725293132;0.0016689266715343694;0.0019897371452508115;0.0016746912288046892;0.002931323283082077;0.0018775425054761655;0.003351136244632946;0.004500732677412602;0.006700167504187605;0.004068008761865026;1.5991794375621526;2.078092265262054;2.185393337288228;2.2315382636689045;2.5940812170081884;2.6827293024328753;2.844047266383595;2.9213720189631247;0.23955962626686078;0.19593057195234842;0.14215981736833014;0.11599048477555186;3.051681594590697;1.62450288213201;4.668861755685435;4.12215976956893;False;True;False
2022-06-02;0.011321595720971696;0.8110236220472441;0.029551429397271962;1.2246467991473532e-16;-1.0;0.40673664307580015;0.9135454576426009;0.43388373911755823;-0.900968867902419;1;1;1;-1;0.0012477718360071302;0.00017784891734471566;0.0013760042611744862;0.0008416762647293347;0.002629233511586453;0.0008003201280512205;0.0006658085134715255;0.001594755027908213;0.006149732620320855;0.002712195989506914;0.004083625549292024;0.010631700186054754;2.4287728681296077;2.9923757606370054;3.184931273453706;3.0973484383684253;0.003002070393374741;0.0017591059602649008;0.0012440389798880364;0.0022743719631965263;0.00031055900621118014;0.0018625827814569536;0.0013477088948787063;0.0021709914194148663;0.0038302277432712213;0.005587748344370861;0.005494505494505495;0.004858885557738034;1.3657189548838775;1.6739016772382669;1.8784384609365656;1.861935459941711;2.6065291152862113;2.5747164952999064;2.6410992033383915;2.8061157831195787;0.15108517702010207;0.09340985105492877;0.0683328408006926;-0.02164072651296704;3.0838971412201843;2.1507476590702037;4.475104212488741;5.0579899337561;False;True;False
2022-06-03;0.01501782531194296;0.41839762611275966;0.02698547780492492;1.2246467991473532e-16;-1.0;0.5877852522924731;0.8090169943749475;-0.433883739117558;-0.9009688679024191;-1;1;-1;1;0.0014701951349906442;0.0013391661458798322;0.002409853623705819;4.4764761179999104e-05;0.0018711574445335472;0.0021426658334077315;0.00026776151374509105;0.0014324723577599713;0.005301612759511717;0.00374966520846353;0.005756872545519457;0.004924123729799902;2.6056232548678784;2.7861975089751088;3.021289103851443;2.970568124838558;0.00020576131687242798;0.004020204102669828;0.0003094697751186301;0.0004133512452206262;0.000925925925925926;0.0018554788166168436;0.0022694450175366207;0.0011367159243567222;0.0030864197530864196;0.006597258014637666;0.004332576851660821;0.005270228376562984;1.0944286019147604;2.2690384479236863;1.9437552492057233;1.6692809406960143;2.7362210410768966;2.605656943862589;2.7538277588752647;2.756707615346987;-0.6030778551784619;-0.6309632927172872;-0.6171651084163253;-0.5170606470424112;4.462809786481564;2.2265306071180047;4.283100844768351;5.236409413387527;False;False;True
2022-06-06;0.0103359173126615;1.146551724137931;0.027502920987293705;1.2246467991473532e-16;-1.0;0.9510565162951535;0.30901699437494745;0.0;1.0;-1;-1;-1;-1;0.0015102385288499978;0.0002670464660850988;0.0007135530482094278;0.002454590083456063;0.00039976902234264646;0.0004895851878226812;0.0014271060964188556;0.0021421877091980183;0.0038644338826455825;0.002759480149546021;0.002809615127324622;0.005935645110902843;2.672495943646365;3.267595588798708;3.1172550768841285;3.0928585927552548;0.0008342022940563086;0.0005213220727765613;0.0003120773951940081;0.00239284228048273;0.0020855057351407717;0.00010426441455531227;0.0038489545407261;0.00010403662089055348;0.0031282586027111575;0.0030236680221040558;0.004161031935920108;0.0039533915938410324;1.3293878763739038;1.2756212240021496;1.5291768032924886;2.031755849323815;2.7113073693354566;2.80432186686233;2.7071560907827696;2.8899307230835056;0.1378500015447011;0.09320932403727962;0.028049056218231956;0.02366775265975976;3.2782661883425486;2.84412579519803;4.424051499208692;5.279632453001361;False;False;True
2022-06-07;0.02203171500910585;-0.02620967741935484;0.0030608877712413095;1.2246467991473532e-16;-1.0;0.9945218953682733;0.10452846326765346;0.7818314824680298;0.6234898018587336;1;-1;1;1;0.0011344042109084308;4.525501199257818e-05;0.002276556026043801;0.004183149183831219;0.0024049369271258733;0.0006788251798886726;0.0017757137003141647;0.001273132360296458;0.006216535075778201;0.006742996786894148;0.00537267222146337;0.008048015277588324;2.65918672996496;2.8164931201642305;3.0414201616682286;3.1331779187489017;0.0013451986754966887;0.0004117344312918168;0.0018343014368694588;0.0016235413495687468;0.0;0.0001029336078229542;0.0013247732599612758;0.00010147133434804668;0.006519039735099338;0.010602161605764281;0.007439111382859472;0.004363267376966007;2.2608057698682247;3.1832637769723493;3.291505682014497;3.135464671269793;2.772649310088831;3.1344782282282284;3.387060851831727;3.5438717535324806;-0.8799071311587602;-0.8095249852920466;-0.7720576735831365;-0.7220112616285942;2.896163410520614;2.4762774425059986;3.290836385098802;3.7540646207148645;False;True;False
2022-06-08;0.009892004719121517;0.463302752293578;-0.00025646088517588;1.2246467991473532e-16;-1.0;0.9945218953682734;-0.10452846326765333;0.9749279121818236;-0.22252093395631434;-1;1;1;1;0.000681044267877412;0.0012808783165599268;0.000686027898467871;0.0010489829426251938;0.0001362088535754824;0.000777676120768527;0.001372055796935742;0.00027364772416309404;0.008308740068104427;0.002241537053979872;0.00489366567573748;0.0070692328742132625;2.6476283402284495;2.9771019151537104;3.0968674160173713;3.2506334860302917;0.0004072904999490887;0.001013068584743187;0.001522224477369596;0.0030699959066721244;0.002545565624681804;0.002532671461857968;0.00020296326364927948;0.0011256651657797789;0.008043987373994501;0.005267956640664573;0.010148163182463974;0.004297994269340974;2.375000939940411;1.9982292192420312;2.350401422853269;1.6481365634558531;2.5336015450972167;2.5524377360674952;2.748928546109575;2.6717176125552085;-0.4793383031868317;-0.47414402336485534;-0.40712117467666137;-0.3814160527805725;2.4782463626223215;2.2368774663219484;3.183210169459736;5.146631034212383;False;False;True
2022-06-09;0.019614074914869467;0.4444444444444444;-0.010343014612567532;1.2246467991473532e-16;-1.0;0.9510565162951536;-0.30901699437494734;0.43388373911755823;-0.900968867902419;-1;-1;-1;1;0.00247309365697275;0.0014297574024536481;0.0003233405700032334;0.000278344776396363;0.0008701625830089306;0.003874181348584079;0.0010162132200101622;0.003943217665615142;0.010396152965422487;0.006825938566552901;0.005635364220056354;0.009695676377806644;2.6869126629531204;2.882462649862876;2.9830296245859826;3.1412580754377792;0.00030435223698894185;0.0008153281695882593;0.0007117437722419929;0.002735285178806605;0.00030435223698894185;0.001732572360375051;0.0011184544992374173;0.00040522743389727485;0.005173988028812012;0.004891969017529555;0.005592272496187087;0.005267956640664573;1.4081094618277485;2.017003257812163;1.9663088147066714;1.728140497893512;2.5599802294929446;2.719848715348208;2.9185566775318548;2.8621872410936207;-0.5610834407226251;-0.5317517528476728;-0.5932734145698177;-0.6049793684902155;4.5396840419611655;3.794005308474137;4.037527335207748;5.290717465684033;False;True;False
2022-06-10;0.020929700022899015;0.30196936542669583;-0.022688399805172003;1.2246467991473532e-16;-1.0;0.8660254037844387;-0.4999999999999998;-0.433883739117558;-0.9009688679024191;-1;-1;-1;1;0.0016689847009735744;0.0003257025870091197;0.0011300499105377155;0.0001906032593157343;0.0010199350950394065;0.0020938023450586263;0.002354270646953574;0.0015248260745258744;0.006258692628650904;0.014284384887399963;0.015302759205198229;0.00719527303916897;2.319507732051236;2.535402726524139;2.885577320769196;2.800461129108634;0.0010128633647320977;0.002030250735965892;0.0020134903855834087;0.002395448647569618;0.002127013065937405;0.0007105877575880621;0.0011074197120708748;0.0006986725222078052;0.005570748506026537;0.010963353974215816;0.011778918755662941;0.00399241441261603;1.4032874822204586;3.348955486476249;2.505005833045215;1.7689810504270143;2.3725396107671153;2.813846497099509;3.105565433172591;2.9770033823618007;-0.5422163619628171;-0.7203242141366499;-0.8769793414340338;-0.9068483382112734;4.274514303494681;3.2958912625300716;3.577591745953293;4.308536257484078;False;False;True
