datetime;label;cluster;retorno_total;pavio_contra
2024-03-18;Lateral;1;-0.003599514847998748;0.0014476309714777573
2024-03-19;Lateral;1;0.0030794418024479614;0.0014422702112730959
2024-03-20;Lateral;1;-0.0027176022983150866;0.00015529155990371923
2024-03-21;Lateral;1;-0.0011200370770894485;3.862196817549822e-05
2024-03-22;Lateral;1;-0.0012850967716811403;0.0011293274660228202
2024-03-25;Lateral;1;-0.0004305620792234226;0.0017222483168936903
2024-03-26;Lateral;1;-0.0003525402483450194;0.0018802146578401034
2024-03-27;Lateral;1;0.00137524557956778;0.003300589390962672
2024-03-28;Lateral;1;0.0015559964212082313;0.00023339946318123468
2024-04-01;Lateral;1;-0.004083378704207824;7.777864198491094e-05
2024-04-02;Lateral;1;-0.0016458325169481562;0.001763391982444453
2024-04-03;Lateral;1;0.0006306412833550116;0.002088999251113476
2024-04-04;Lateral;1;-0.005021825626762468;0.0026654305249739253
2024-04-05;Lateral;1;-0.001961861414109707;0.0007455073373616888
2024-04-08;Lateral;1;0.0015567230978789648;0.0019069857949017318
2024-04-09;Lateral;1;3.850745119180561e-05;0.002772536485810004
2024-04-10;Lateral;1;-0.001855574454925004;0.0006185248183083346
2024-04-11;Lateral;1;-0.0010967918837400603;0.00023502683223001293
2024-04-12;Lateral;1;-0.004978244678766022;0.001724746187918937
2024-04-15;Lateral;1;-0.0019011406844106464;0.0008713561470215463
2024-04-16;Lateral;1;0.0029000684738389655;0.0006444596608531035
2024-04-17;Lateral;1;-0.0016648828635985255;0.0008324414317992627
2024-04-18;Lateral;1;-0.0023307260804298017;0.0019751915935845776
2024-04-19;Lateral;1;0.0020515248352862272;0.0024065964413934587
2024-04-22;Lateral;1;0.002334322453016815;0.0005934718100890207
2024-04-23;Lateral;1;-0.000989981388349899;0.0017423672434958223
2024-04-24;Lateral;1;-0.0003953037909633553;0.0020160493339131122
2024-04-25;Lateral;1;0.0036723614881047422;0.00035925275427111606
2024-04-26;Lateral;1;0.00011745820445558122;0.0012920402490113935
2024-04-29;Lateral;1;0.0008189050070191858;0.0015208235844642022
2024-04-30;Lateral;1;-0.0031675269826372597;0.0011731581417175035
2024-05-02;Lateral;1;0.00019482543640897756;0.003428927680798005
2024-05-03;Lateral;1;0.0008480783315986276;0.0011950194672526117
