datetime;label;cluster;retorno_total;pavio_contra
2025-09-03;Lateral;0;0.002678036576341661;0.00031713591035624933
2025-09-04;Lateral;2;0.0001757901768449179;0.0023204303343529165
2025-09-05;Indefinido;-1;-0.006916248021471338;0.0010666850182368729
2025-09-08;Lateral;3;-0.002954466458116093;0.00038234271810914147
2025-09-09;Lateral;0;0.00146163215590743;0.0004524099530189664
2025-09-10;Indefinido;-1;-0.00041535426257311965;0.0032189955349416774
2025-09-11;Lateral;0;0.004728377165734796;0.0002761096155173604
2025-09-12;Indefinido;-1;-0.003662370866876274;0.001071070725218533
2025-09-15;Indefinido;-1;0.0024525890358907043;0.0030398286642025632
2025-09-16;Lateral;0;0.0005841121495327102;0.001477460142935679
2025-09-17;Indefinido;-1;-0.0012263668880940215;0.00023846022824050418
2025-09-18;Lateral;2;-3.4127363319909904e-05;0.002832571155552522
2025-09-19;Lateral;0;3.401129174886062e-05;0.0011223726277124005
2025-09-22;Lateral;5;-0.004689532415964948;0.00010269049086054631
2025-09-23;Lateral;0;0.0019381162869772186;0.0008160489629377763
2025-09-24;Lateral;2;-0.00016950301715370534;0.00254254525730558
2025-09-25;Lateral;2;0.0006809901596921924;0.0024175150669072834
2025-09-26;Lateral;2;-0.0007856264517010521;0.002391037026916245
2025-09-29;Lateral;3;-0.0020650665222248553;0.0006093638918040557
2025-09-30;Lateral;5;-0.0055816785629714824;0.00013531341970839957
2025-10-01;Lateral;5;-0.0048932988990077475;0.00037379366589642516
2025-10-02;Indefinido;-1;-0.009689789769225502;0.0
2025-10-03;Lateral;0;-0.0016594067620825555;0.0013482679941920763
2025-10-06;Lateral;2;0.00013850415512465375;0.0024238227146814403
2025-10-07;Lateral;3;-0.002494641790520361;0.00035135799866483963
2025-10-08;Lateral;0;0.0023201040531514745;0.0005624494674306605
2025-10-09;Lateral;0;-0.0006666198863237668;0.0010525577152480528
2025-10-10;Lateral;2;0.0012342631449024932;0.002433261628522058
2025-10-13;Lateral;0;-7.036307345904869e-05;0.0013720799324514494
2025-10-14;Lateral;0;0.001408649105507818;0.0010212706014931681
2025-10-15;Lateral;0;0.0021636844455129307;0.0008242607411477831
2025-10-16;Indefinido;-1;0.004856877131342358;0.0017222968550859427
2025-10-17;Lateral;0;0.0014404280128952603;0.001783387063584608
2025-10-20;Lateral;0;0.002786177839692841;3.3977778532839525e-05
2025-10-21;Lateral;2;0.0009513777989195066;0.0023104889402330874
2025-10-22;Lateral;0;0.0016987157708772168;0.0007134606237684311
2025-10-23;Lateral;0;0.0002358649504683604;0.0013477997169620594
2025-10-24;Lateral;3;-0.0032797858099062917;0.00013386880856760375
2025-10-27;Lateral;2;0.0012344855198184973;0.0021353263045509143
2025-10-28;Indefinido;-1;0.0005671582037766064;0.00016681123640488422
2025-10-29;Lateral;0;0.0009268760965275249;0.0006289516369293919
2025-10-30;Lateral;0;0.002182034581942011;0.0011240784210004298
2025-10-31;Lateral;0;0.0021790088811119547;0.0005282445772392618
2025-11-03;Lateral;0;0.0023591860808021233;0.0018021560339460663
2025-11-04;Lateral;0;0.0026859707163680436;0.0013429853581840218
2025-11-05;Lateral;0;0.00443213296398892;0.000977676389115203
2025-11-06;Lateral;3;-0.00281275970082465;0.00015981589209230966
2025-11-07;Lateral;2;0.0;0.0026145056647622735
2025-11-10;Lateral;5;-0.004884702001459067;0.0006026580391410537
2025-11-11;Lateral;0;0.004290635765737551;0.00018791105543376137
2025-11-12;Indefinido;-1;-0.003635224067690379;0.0017862738953306173
2025-11-13;Lateral;0;0.000815123679342885;0.00163024735868577
2025-11-14;Indefinido;-1;0.006197502123509611;0.002013401705099569
2025-11-17;Lateral;0;0.0028633460243541737;0.0008810295459551305
2025-11-18;Lateral;0;-0.002243144193099962;0.0012321496271957538
2025-11-19;Lateral;0;0.001461013180879784;0.0011434016198189614
2025-11-21;Lateral;5;-0.004605347319943712;0.0006076499936036843
2025-11-24;Lateral;0;0.003201024327784891;0.00044814340588988477
2025-11-25;Lateral;0;-0.0011812406219072248;0.0008619863997701369
2025-11-26;Lateral;0;-0.0002831613390385099;0.0015731185502139442
2025-11-27;Lateral;0;-0.0007835025698884292;0.0005954619531152063
2025-11-28;Indefinido;-1;-0.00025029722795820035;0.0033164382704461547
2025-12-01;Indefinido;-1;0.004265060996644401;0.0023834164393012826
2025-12-02;Lateral;0;3.106747856343979e-05;0.001801913756679508
2025-12-03;Lateral;0;-0.0011082037863629367;0.0016623056795444051
2025-12-04;Lateral;0;0.0016117260673883956;0.0002736893321980294
2025-12-05;Indefinido;-1;0.002270731781162009;0.0021496260861667018
2025-12-08;Venda;1;-0.0054858934169279;0.0014420062695924764
2025-12-09;Indefinido;-1;0.004883654122378627;0.0015640460914807368
2025-12-10;Lateral;2;0.00031480198954857397;0.0021091733299754456
2025-12-11;Lateral;0;0.002644669731125244;0.0006296832693155343
2025-12-12;Lateral;3;-0.0021667801646752926;0.00012381600941001672
2025-12-15;Lateral;0;0.00012327796098252536;0.0005547508244213641
2025-12-16;Indefinido;-1;-0.0027068230608879623;0.0009022743536293208
2025-12-17;Indefinido;-1;0.0065384013765055525;0.0003441263882371344
2025-12-18;Lateral;0;0.0006230141424210329;0.0017132888916578405
2025-12-19;Compra;6;0.00265366576154036;0.0024685262898049864
2025-12-22;Lateral;4;-0.00291934532128327;0.0020808099630423306
2025-12-23;Compra;6;0.0025555760822710757;0.0025863661555514503
2025-12-26;Lateral;0;0.0027744381762693053;0.0004315792718641142
2025-12-29;Lateral;0;-0.0006433232239683853;0.0018380663541953865
2025-12-30;Indefinido;-1;-0.0007626136294307851;0.0032029772436092977
2026-01-02;Lateral;0;0.0007647364718118137;0.0017130096968584626
2026-01-05;Lateral;4;-0.002480173918368597;0.0019290241587311308
2026-01-06;Lateral;2;0.0008430180044559523;0.0027699163003552718
2026-01-07;Lateral;3;-0.003484320557491289;0.0002423875170428723
2026-01-08;Lateral;0;0.0013080643689349922;0.001125543759316156
2026-01-09;Compra;6;0.0021705052453876764;0.0026226938381767755
2026-01-12;Compra;6;0.0029749256268593286;0.0025802926355412543
2026-01-13;Indefinido;-1;-0.00012172484099692645;0.0041995070143939625
2026-01-14;Indefinido;-1;0.003060327848983426;0.007211465624337181
2026-01-15;Lateral;3;-0.002273815222594543;0.00035902345619913834
2026-01-16;Lateral;0;-0.00041989082838462;0.0006598284446044029
2026-01-19;Lateral;2;0.0007819078551666066;0.0020149163960062554
2026-01-20;Indefinido;-1;0.009497678345293373;0.0008743894349635169
2026-01-21;Lateral;0;0.004429191599202159;0.0005573154992373577
2026-01-22;Indefinido;-1;0.011771107801580936;0.00020048115477145148
2026-01-23;Lateral;0;-0.00106873664079199;0.0015749803127460907
2026-01-26;Lateral;0;0.002229095265958929;0.00172754883111817
2026-01-27;Lateral;0;0.003901347738309598;0.0004092322802422655
2026-01-28;Indefinido;-1;0.0012935564718247231;0.003260840272724823
2026-01-29;Venda;1;-0.005845767824253263;0.0011211061580759683
2026-01-30;Lateral;0;0.0009519664907795246;0.00116955883152913
2026-02-02;Venda;1;-0.00536171139295629;0.0011975396004572424
2026-02-03;Lateral;0;0.003981615092726203;0.0008551119662230773
2026-02-04;Lateral;5;-0.004655569089186629;0.00037894167005007444
2026-02-05;Lateral;0;0.005431074479408313;2.7291831554815644e-05
2026-02-06;Indefinido;-1;-0.00021930425724389375;0.005235889141697963
2026-02-09;Lateral;0;0.004242819843342037;0.00029917319408181026
2026-02-10;Lateral;0;0.003417837343236988;0.0008342752570106033
2026-02-11;Lateral;0;0.003047003338455832;0.0009538445233426952
2026-02-12;Lateral;0;0.0024342488225644284;0.0001852145843255543
2026-02-13;Venda;1;-0.004643503145163467;0.0012148700089090467
2026-02-19;Indefinido;-1;0.001550713591084711;0.0030751439009645966
2026-02-20;Indefinido;-1;0.004433484613972035;0.0015477845693748524
