;gap;range_dia_anterior;atr_dia_anterior;posicao_range_d1;distancia_mm20;mes_sin;mes_cos;dia_mes_sin;dia_mes_cos;dia_semana_sin;dia_semana_cos;mov_direcional_c1;pavio_superior_c1;pavio_inferior_c1;range_candle_c1;volume_real_norm_c1;tamanho_medio_ordem_c1;diferenca_MA_c1;mov_direcional_c2;pavio_superior_c2;pavio_inferior_c2;range_candle_c2;volume_real_norm_c2;tamanho_medio_ordem_c2;diferenca_MA_c2;label_Compra;label_Lateral;label_Venda
2022-05-18;-0.007178555202180827;0.014187290363520986;2675.0;0.022364217252396165;-0.0002996539111697711;0.49999999999999994;-0.8660254037844387;-0.4853019625310808;-0.8743466161445822;0.9749279121818236;-0.22252093395631434;1.0;0.003386417719201904;0.0014186344499359327;0.006864360241625481;0.920845020231201;2.756025495395216;-0.0007662135350859982;-1.0;0.00036536353671903543;0.0021008403361344537;0.00876872488125685;1.415180930475698;2.897725470713675;-0.0021243782618908863;False;False;True
2022-05-19;-0.003599308184920301;0.028189639392275305;2770.0;-0.0633116883116883;-0.020345884634651885;0.49999999999999994;-0.8660254037844387;-0.651372482722222;-0.7587581226927911;0.43388373911755823;-0.900968867902419;1.0;0.0003753049352598987;0.0007506098705197974;0.008397447926440232;1.1993945386495528;2.647055687791332;-0.004766118640647119;1.0;0.004424778761061947;0.002934326967862133;0.007871448532836516;1.8027970523000412;2.897600580488905;-0.002291430669997761;False;True;False
2022-05-20;0.007324309289820137;0.016607243385250516;2541.0714285714284;1.2146892655367232;0.0023201428064041477;0.49999999999999994;-0.8660254037844387;-0.7907757369376986;-0.6121059825476627;-0.433883739117558;-0.9009688679024191;1.0;0.003819604233778187;0.0018867924528301887;0.009664058904739991;0.9883122592876844;2.681064181825852;0.0032188404025587595;1.0;0.0005042170883755042;0.0013292995966263292;0.005271360469380272;1.5043971454193454;2.7895631249519317;0.006243052700500923;False;False;True
2022-05-23;0.005849556713280322;0.01421997238840313;2456.0714285714284;1.2362459546925566;0.016867714796557156;0.49999999999999994;-0.8660254037844387;-0.9987165071710528;-0.05064916883871355;0.0;1.0;1.0;0.0039981826442526125;0.00045433893684688776;0.005361199454793276;0.8381340460054706;2.6454682338701834;0.004912493065012342;-1.0;0.0033590558329550614;0.00036314117113027687;0.004675442578302315;1.5489351856678626;2.842937621273639;0.0061691934107764145;True;False;False
2022-05-24;-0.011215791834903545;0.01522035438437074;2520.3571428571427;0.21492537313432836;0.018700832894238146;0.49999999999999994;-0.8660254037844387;-0.9884683243281114;0.15142777750457667;0.7818314824680298;0.6234898018587336;-1.0;0.0013611615245009074;0.0013157894736842105;0.005807622504537205;0.9339474451563712;2.782666783741114;-0.00033883047856022523;1.0;0.004915346805024577;0.002730748225013654;0.008829419260877481;1.990761467834459;2.9774114774114775;-0.004707498661494377;False;False;True
2022-05-25;-0.004938715036142414;0.021823956442831215;2412.8571428571427;0.7027027027027027;0.023378446393033103;0.49999999999999994;-0.8660254037844387;-0.9377521321470804;0.3473052528448203;0.9749279121818236;-0.22252093395631434;-1.0;0.0004060822090872174;0.001488968099986464;0.004015701845418039;0.8052891722629811;2.6436753056774585;0.006857780189304965;1.0;0.0009495387954422138;0.0027581841200940496;0.006872852233676976;1.6035880395046451;2.8459019817189213;0.004647575548143401;True;False;False
2022-05-26;0.005455611163713423;0.01326535216351577;2171.0714285714284;0.8333333333333334;0.029768625305063183;0.49999999999999994;-0.8660254037844387;-0.8486442574947509;0.5289640103269624;0.43388373911755823;-0.900968867902419;-1.0;0.0036771300448430492;0.0005829596412556053;0.007399103139013453;0.7087235563280925;2.591766784599549;0.0002649072824510839;1.0;0.000449842555105713;0.0018443544759334234;0.011291048133153396;1.5641056015390593;2.8639832953037723;0.0017734185366820375;True;False;False
2022-05-27;-0.003018465909090909;0.016547085201793724;2130.3571428571427;0.7344173441734417;0.03632680745823086;0.49999999999999994;-0.8660254037844387;-0.72479278722912;0.6889669190756865;-0.433883739117558;-0.9009688679024191;1.0;0.003873552983081033;0.003027604630454141;0.007346393588601959;1.0243116110557775;2.703790103378132;0.0006774464718389808;1.0;0.0020471740097908323;0.0014241210502892747;0.005384957721406319;1.598323886873787;2.985671435734506;8.88375605205881e-05;False;True;False
2022-05-30;0.0066239886191873385;0.009973285841495993;2038.5714285714287;1.1205357142857142;0.04310050950367156;0.49999999999999994;-0.8660254037844387;-0.20129852008866114;0.9795299412524943;0.0;1.0;1.0;0.004018902088945811;0.00030914631453429314;0.004416375921918474;0.6935203011469682;2.7738725973385905;0.00044159858688452196;-1.0;0.0013247957606535659;0.00044159858688452196;0.006270699933760212;1.281855433441404;2.9743644247306156;0.0008280471395406866;False;False;True
2022-05-31;0.0025674519165803343;0.023627611182263836;2094.6428571428573;0.10654205607476636;0.02399425849207207;0.49999999999999994;-0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.0;0.0007188426633120675;8.985533291400844e-05;0.008895677958486836;1.270756734058616;2.850840284479632;-0.0006635568628615561;-1.0;0.0020055263392459222;0.0020055263392459222;0.005169801230056155;1.8857639073950108;2.8907147525460712;0.0016062823487417454;False;True;False
2022-06-01;0.0033542039355992843;0.01190583161110612;2031.4285714285713;0.7811320754716982;0.030250846679295104;1.2246467991473532e-16;-1.0;0.20791169081775931;0.9781476007338057;0.9749279121818236;-0.22252093395631434;-1.0;0.0020057945174949856;0.0031201248049922;0.005170492533987074;0.8867059760782773;2.7916295405590112;-0.0013917367487840731;1.0;0.0015156243034814781;0.004591450095840948;0.006419114697098025;2.0932117070601257;3.0866645394512577;0.0009952465834819207;False;True;False
2022-06-02;0.00281539080305671;0.011321595720971696;1922.857142857143;0.8110236220472441;0.029551429397271962;1.2246467991473532e-16;-1.0;0.40673664307580015;0.9135454576426009;0.43388373911755823;-0.900968867902419;1.0;0.00017825311942959;0.002629233511586453;0.006818181818181818;0.9281663273010248;2.6601155187488144;0.0003156285446565648;-1.0;0.003417817035820498;0.0015979404323316613;0.011229970260553064;2.129863407760763;3.137519952017474;0.0012406886318182188;False;True;False
2022-06-03;-0.005626190581668365;0.01501782531194296;1910.357142857143;0.41839762611275966;0.02698547780492492;1.2246467991473532e-16;-1.0;0.5877852522924731;0.8090169943749475;-0.433883739117558;-0.9009688679024191;-1.0;0.0014701951349906442;0.0024057738572574178;0.0055689209658736525;1.154346620103663;2.695015064365927;-0.00019338331548260905;1.0;0.002052838272045698;0.004507318814709033;0.006917172438414852;1.9712970348167012;2.994926934630606;-0.002557696883178725;False;False;True
2022-06-06;0.007293064876957495;0.0103359173126615;1867.857142857143;1.146551724137931;0.027502920987293705;1.2246467991473532e-16;-1.0;0.9510565162951535;0.30901699437494745;0.0;1.0;-1.0;0.0015102385288499978;0.0004886065828632346;0.005996535335139697;0.8087837377438374;2.9115494531773485;0.00034191083560030755;-1.0;0.0017392855550104802;0.0021406591446282834;0.005931409713240869;1.7459797179945944;3.1021233638698513;0.0016683797351447604;False;False;True
2022-06-07;-0.0045171198843617305;0.02203171500910585;1933.2142857142858;-0.02620967741935484;0.0030608877712413095;1.2246467991473532e-16;-1.0;0.9945218953682733;0.10452846326765346;0.7818314824680298;0.6234898018587336;-1.0;0.0038115981486523277;0.0006806425265450585;0.007850077139486341;1.3206118787955539;2.7437258908065134;-0.003667617717881816;1.0;0.004188863087920594;0.0017757137003141647;0.009925784273550972;2.1599742779802114;3.089566756160923;-0.002867220962459043;False;True;False
2022-06-08;-0.0020389669234254643;0.009892004719121517;1777.142857142857;0.463302752293578;-0.00025646088517588;1.2246467991473532e-16;-1.0;0.9945218953682734;-0.10452846326765333;0.9749279121818236;-0.22252093395631434;-1.0;0.000681044267877412;0.0009534619750283769;0.008944381384790012;1.1173610244552705;2.78210399554032;-0.002739155181526143;1.0;0.0010519094443174023;0.001372055796935742;0.010976446375485937;1.789638182104447;3.177598251004286;-0.002771227603442295;False;False;True
2022-06-09;0.0028936248392430644;0.019614074914869467;1805.0;0.4444444444444444;-0.010343014612567532;1.2246467991473532e-16;-1.0;0.9510565162951536;-0.30901699437494734;0.43388373911755823;-0.900968867902419;-1.0;0.00247309365697275;0.003847034577513167;0.014838561941836501;1.6522161326212546;2.791038475076263;-0.005902248500059037;1.0;0.0002771490600027715;0.008222088780082222;0.00965402559009654;2.0434549882059727;3.066592361515135;-0.0042498436426644595;False;True;False
2022-06-10;0.0013462699039041828;0.020929700022899015;1837.857142857143;0.30196936542669583;-0.022688399805172003;1.2246467991473532e-16;-1.0;0.8660254037844387;-0.4999999999999998;-0.433883739117558;-0.9009688679024191;-1.0;0.0016689847009735744;0.002086230876216968;0.019193324061196105;1.8904475581337261;2.4563226885767033;-0.006477165115390884;-1.0;0.0011300499105377155;0.007722007722007722;0.015302759205198229;1.8743972518809109;2.845640507034455;-0.009330784744272196;False;False;True
2022-06-13;-0.017543859649122806;0.03101529902642559;1926.4285714285713;-0.3243647234678625;-0.06021730207074223;1.2246467991473532e-16;-1.0;0.40673664307580004;-0.913545457642601;0.0;1.0;-1.0;0.0033783783783783786;0.004005791505791506;0.007963320463320463;1.2085004279972995;2.6814926740869636;-0.005290494280256582;-1.0;0.004877342090013522;0.0005311956731697895;0.015114931427467646;1.981092985533852;2.9662799043671106;-0.011925467184646866;False;True;False
2022-06-14;0.0019455252918287938;0.022055984555984558;2018.2142857142858;0.5426695842450766;-0.06289733039465215;1.2246467991473532e-16;-1.0;0.20791169081775931;-0.9781476007338057;0.7818314824680298;0.6234898018587336;-1.0;0.003883495145631068;0.0014563106796116505;0.008106796116504854;1.306738152170438;2.783274601428715;-0.0008491673292335003;1.0;0.004624221183800623;0.003358644859813084;0.0095404984423676;1.9055538591154983;2.8913074164814305;-0.00016740107136696677;False;False;True
2022-06-15;0.027383168413833644;0.020485436893203885;2063.9285714285716;1.6943127962085307;-0.042453379354741506;1.2246467991473532e-16;-1.0;5.66553889764798e-16;-1.0;0.9749279121818236;-0.22252093395631434;1.0;0.0003337624564916798;0.004911076145520431;0.011920087731845707;1.0196228627071167;2.8362593550062565;0.007125678228790163;1.0;4.7366426676771504e-05;0.006205001894657067;0.009852216748768473;1.4501097046907296;2.9032919077290953;0.015580097749250161;False;False;True
2022-06-17;-0.019688035000951114;0.021170075811757973;2219.285714285714;-0.38288288288288286;-0.05805909178143535;1.2246467991473532e-16;-1.0;-0.4067366430758002;-0.9135454576426009;-0.433883739117558;-0.9009688679024191;-1.0;0.003007664693897351;0.0016008537886872999;0.005384690016493645;0.8793879089869683;2.566845000150281;-0.00532414150241119;-1.0;0.001553548888241577;0.006214195552966308;0.015729682493445966;1.7974423399097845;2.8042060758449994;-0.01053255467467074;False;False;True
2022-06-20;0.0011841910494893176;0.02973707189288833;2483.9285714285716;0.3719412724306688;-0.07004562464051405;1.2246467991473532e-16;-1.0;-0.8660254037844385;-0.5000000000000004;0.0;1.0;-1.0;0.003154107732492238;0.0028091271992508994;0.007146025331427727;0.8884006115293192;2.725050314929826;0.002001063578998041;-1.0;0.0030590092757055458;0.0058713242549832245;0.014554963489244128;1.7335375793812842;2.7425920193048046;0.00081042638351366;False;True;False
2022-06-21;0.007371007371007371;0.020846680794440884;2443.9285714285716;1.099290780141844;-0.05715698336227018;1.2246467991473532e-16;-1.0;-0.9510565162951535;-0.30901699437494756;0.7818314824680298;0.6234898018587336;-1.0;0.00224390243902439;0.0012682926829268293;0.005365853658536586;1.0256423932543375;2.927113340166047;0.0011348950357844736;-1.0;0.005571302902942039;0.0038119440914866584;0.00996969993158049;1.9966997864822054;3.0911177581434393;0.001271393643031785;False;False;True
2022-06-22;-0.018965685795287908;0.019853658536585366;2485.0;-0.24324324324324326;-0.07302845345397357;1.2246467991473532e-16;-1.0;-0.9945218953682733;-0.10452846326765423;0.9749279121818236;-0.22252093395631434;1.0;0.0017438963627304435;0.005680119581464873;0.008071748878923767;1.142636248987175;2.702523498622451;-0.002495200473590221;-1.0;0.00268897520167314;0.006174683796434618;0.009062842346379843;1.9070934595052298;2.7983925472645903;-0.0035417427587961696;True;False;False
2022-06-23;0.00669576430909632;0.024115595416043845;2574.285714285714;0.7086776859504132;-0.057951507500371306;1.2246467991473532e-16;-1.0;-0.9945218953682734;0.10452846326765299;0.43388373911755823;-0.900968867902419;1.0;0.0005419520126127014;0.004089274276986746;0.006355619057003498;1.0721415831269951;2.785841690453581;-0.0013989988414540525;-1.0;0.0034426793881866917;0.0038853095952392663;0.01273791373629076;2.0748270677698635;2.9382813760094826;-0.002401006554692983;False;True;False
2022-06-24;0.008064516129032258;0.027738089372813718;2655.0;0.2841918294849023;-0.06667008887634078;1.2246467991473532e-16;-1.0;-0.9510565162951536;0.30901699437494723;-0.433883739117558;-0.9009688679024191;1.0;0.0016;0.00015;0.0103;0.9401839650592695;2.851610460338688;-0.0029800759065544344;-1.0;0.0005949429846306396;0.0057511155180961825;0.013386217154189391;1.7458194785818546;3.235265228776584;-0.001337017064997908;True;False;False
2022-06-27;0.004970178926441352;0.0148;2670.0;1.0405405405405406;-0.051071767977191936;1.2246467991473532e-16;-1.0;-0.5877852522924734;0.8090169943749473;0.0;1.0;-1.0;0.0018793273986152325;0.00019782393669634025;0.005637982195845697;0.8723129723370183;2.630041353250041;0.0027684027088434636;1.0;0.0007941629026654093;0.000595622176999057;0.014394202610810543;2.147686830012967;2.8342552212422625;0.00565654585939751;True;False;False
2022-06-28;0.004516975083782603;0.02245301681503462;2660.3571428571427;1.2048458149779735;-0.025031820110309716;1.2246467991473532e-16;-1.0;-0.40673664307580015;0.913545457642601;0.7818314824680298;0.6234898018587336;-1.0;0.004254907649163524;0.002949424620442897;0.007832898172323759;1.370456439613398;2.928939921048362;0.0036232468377227008;1.0;0.0019352653732643088;0.0015482122986114472;0.0068701920750882965;1.9488918148430172;2.864241307333327;0.005571896212717744;False;False;True
2022-06-29;9.793360101850946e-05;0.02345034329368533;2755.714285714286;0.26804123711340205;-0.0331399518558231;1.2246467991473532e-16;-1.0;-0.20791169081775898;0.9781476007338057;0.9749279121818236;-0.22252093395631434;1.0;0.0075401488444966705;0.0008813160987074031;0.01135918527222875;1.3902042830867027;2.823036824655698;-0.002050380785002929;-1.0;0.003954305799648506;0.004149580160124976;0.010740089826205819;2.130628890354291;3.03525681122628;8.157937673365672e-05;False;False;True
2022-06-30;-0.010627780523974296;0.02472581276929103;2781.785714285714;-0.23366336633663368;-0.04770061210750064;1.2246467991473532e-16;-1.0;-1.133107779529596e-15;1.0;0.43388373911755823;-0.900968867902419;-1.0;0.002598051461403947;0.00014988758431176618;0.011191606295278541;1.3844563930362501;2.456546918187773;-0.00599057184767145;1.0;0.0013100876750982565;0.001562027612617152;0.007759750075581981;1.8278827876447958;2.7090339078866803;-0.007543721829436083;False;True;False
2022-07-01;-0.0006545820745216516;0.016237821633774668;2766.785714285714;0.09846153846153846;-0.05000550457837323;-0.4999999999999997;-0.8660254037844388;0.20129852008866006;0.9795299412524945;-0.433883739117558;-0.9009688679024191;-1.0;0.0028719705748979697;0.0021161888446616615;0.006701264674761929;1.2147549655990812;2.7198824459729756;-0.004536864124003816;1.0;0.0034320900418916872;0.0025740675314187655;0.0097410790894867;1.875969456397713;2.88128181070382;-0.005866478939340559;False;True;False
2022-07-04;-0.005163340283983716;0.021867284728170504;2682.8571428571427;0.7511520737327189;-0.035250106523063145;-0.4999999999999997;-0.8660254037844388;0.72479278722912;0.6889669190756866;0.0;1.0;-1.0;0.0034933626110390257;0.0004990518015770037;0.009082742788701467;0.8019351562567604;2.834819896444186;0.004458712323880798;1.0;0.004514446227929374;0.0017054574638844303;0.0070726324237560196;1.4926878071990584;2.9465948139926357;0.0016650239173167894;True;False;False
2022-07-05;-0.0037185929648241205;0.012276674318794291;2507.1428571428573;-0.3008130081300813;-0.039793874847742966;-0.4999999999999997;-0.8660254037844388;0.8486442574947509;0.5289640103269624;0.7818314824680298;0.6234898018587336;-1.0;0.00040351054171290223;0.0034802784222737818;0.005497831130838293;1.251625346451843;2.947456421202419;-0.005540399447644018;-1.0;0.0014651644520790178;0.0025261456070327895;0.011317132319506897;1.8294967147880592;2.9672429722201823;-0.00903117082880938;False;True;False
2022-07-06;-0.0036683417085427135;0.02017552708564511;2499.285714285714;0.6975;-0.03451298345568095;-0.4999999999999997;-0.8660254037844388;0.9377521321470804;0.3473052528448203;0.9749279121818236;-0.22252093395631434;-1.0;0.0016139607605790084;0.0031774852473899226;0.005043627376809402;1.0678247855902676;2.7589202423778194;0.006692900144620407;1.0;0.004288164665523156;0.0008576329331046312;0.014024820906063969;1.9079117199324607;2.893569869184379;0.005939482837172622;False;False;True
2022-07-07;0.007853534090340654;0.018308367377818126;2338.214285714286;1.165289256198347;-0.013890112471735236;-0.4999999999999997;-0.8660254037844388;0.9884683243281114;0.1514277775045767;0.43388373911755823;-0.900968867902419;1.0;0.0011911852293031567;0.0006452253325392098;0.006551518761167362;0.9468229599550521;2.6974975135599917;0.006526261478590743;1.0;0.0014325232167555818;0.000642165579924916;0.009681881051175657;1.457227201616371;3.151727703810541;0.010556590515409912;False;False;True
2022-07-08;-0.0037098506296983306;0.02084574151280524;2195.0;0.6547619047619048;0.0020866576653983063;-0.4999999999999997;-0.8660254037844388;0.9987165071710528;-0.05064916883871264;-0.433883739117558;-0.9009688679024191;-1.0;0.0027437530622244;0.004752572268495835;0.007594316511513963;1.3717490027598784;2.449946858076828;0.0010671196480683115;-1.0;0.007595060760486084;0.0005390043120344963;0.011172089376715013;1.8949293216265366;2.7912425571694515;0.0001419880511594665;False;True;False
2022-07-11;-0.008726519745599763;0.016560509554140127;2164.6428571428573;-0.3520710059171598;-0.009781034839395998;-0.4999999999999997;-0.8660254037844388;0.7907757369376989;-0.6121059825476626;0.0;1.0;-1.0;0.0018899830896249876;0.0018899830896249876;0.007808614343976923;1.0700657355785295;2.717846929449571;-0.004050492440005613;-1.0;0.002546816479400749;0.0027465667915106116;0.008089887640449439;1.9387941117567158;2.9509172093344618;-0.007639619187518318;False;False;True
2022-07-12;-0.004536976357312094;0.017656420968865015;2195.714285714286;-0.11830985915492957;-0.02445169561232984;-0.4999999999999997;-0.8660254037844388;0.6513724827222223;-0.758758122692791;0.7818314824680298;0.6234898018587336;1.0;0.00020256241454398135;0.0002532030181799767;0.0044057325163315945;1.0602864175736078;2.808875779817898;-0.00253888188314408;-1.0;0.0005548829701372075;0.0013619854721549636;0.009029459241323649;1.9623989118882619;3.0975979034982326;-0.003923295342286333;True;False;False
2022-07-13;0.00010030593309594263;0.015698587127158554;2126.4285714285716;0.9193548387096774;-0.01335418017010623;-0.4999999999999997;-0.8660254037844388;0.48530196253108104;-0.8743466161445821;0.9749279121818236;-0.22252093395631434;-1.0;0.0019557695200842487;0.001905621583671832;0.015495712351436739;1.374894944356778;2.539102356918453;-0.0008512749392550663;1.0;0.003247247450403369;0.0012177177939012634;0.008219595108833529;1.9976679100149288;2.962126672520214;-0.002875645194808047;False;True;False
2022-07-14;-0.00846255194081281;0.016699262825334737;2044.2857142857142;-0.3123123123123123;-0.03022763655467391;-0.4999999999999997;-0.8660254037844388;0.29936312297335804;-0.9541392564000488;0.43388373911755823;-0.900968867902419;-1.0;0.0029130679204783564;0.0010732355496499207;0.007359329483313743;1.1842786126237586;2.7784745117761793;-0.007384236705809959;-1.0;0.0006666324803856213;0.0013332649607712425;0.007743192656786832;1.687051673958099;3.211539563459641;-0.011891049334960714;False;False;True
2022-07-15;0.0031491997934950957;0.017222875249143968;2072.5;0.42729970326409494;-0.03299492385786802;-0.4999999999999997;-0.8660254037844388;0.10116832198743272;-0.994869323391895;-0.433883739117558;-0.9009688679024191;0.0;0.0025732077607946067;0.0057125212289640265;0.008285728989758634;1.2603673565472786;2.7937163559264824;0.00020013838139506948;-1.0;0.0012866700977869274;0.0014925373134328358;0.01152856407617087;1.6771625210224221;3.0203874235707318;-0.0014076381677628456;True;False;False
2022-07-18;0.011120791267360222;0.018732952498584737;2035.0;1.370879120879121;-0.01626920219581877;-0.4999999999999997;-0.8660254037844388;-0.4853019625310808;-0.8743466161445822;0.0;1.0;-1.0;0.00025342118601115053;0.002230106436898125;0.005119107957425241;0.7711399482642437;2.7571567530253427;0.003805716479768655;1.0;0.0007114544160991971;0.0016769996950909646;0.009299725581868076;1.5336205864801309;2.847638502183976;0.0052992833350156456;False;True;False
2022-07-19;0.006406642406847419;0.017739483020780537;1986.7857142857142;0.38;-0.018903936425614623;-0.4999999999999997;-0.8660254037844388;-0.651372482722222;-0.7587581226927911;0.7818314824680298;0.6234898018587336;1.0;0.0007639030352413934;0.0025463434508046444;0.004736198818496639;1.0098195283870655;2.8967140119967056;-0.004350872434680441;-1.0;0.002745995423340961;0.0023900330536486144;0.006509026188660056;1.8408735908016522;2.944831969374907;-0.0024272668635637895;False;True;False
2022-07-20;-0.004679716197856388;0.016653086168262374;1948.2142857142858;0.6085626911314985;-0.010262645671024914;-0.4999999999999997;-0.8660254037844388;-0.7907757369376986;-0.6121059825476627;0.9749279121818236;-0.22252093395631434;-1.0;0.0006066734074823053;0.0005561172901921132;0.004802831142568251;0.956575042796499;2.77930991003928;0.0024693863743996654;-1.0;0.005074081591231987;5.074081591231987e-05;0.00761112238684798;1.7884467047989145;2.9620151896155984;0.00013564609932680688;True;False;False
2022-07-21;-0.001569302419763086;0.011779575328614763;1891.7857142857142;0.4592274678111588;-0.01210636773905944;-0.4999999999999997;-0.8660254037844388;-0.8978045395707417;-0.44039415155763423;0.43388373911755823;-0.900968867902419;-1.0;0.0007605333874157076;0.0005070222582771384;0.004157582517872535;0.9997516122492665;2.6518271707519734;-0.0004350429958078004;1.0;0.0007118885385945286;0.0036611410556290046;0.006406996847350758;1.9357942456680448;3.0892568322411753;-0.0023906988283321023;False;True;False
2022-07-22;0.0021033653846153845;0.021244232621812097;1886.4285714285713;1.0763723150357996;0.0019478145920855637;-0.4999999999999997;-0.8660254037844388;-0.9680771188662041;-0.2506525322587213;-0.433883739117558;-0.9009688679024191;-1.0;0.000849575212393803;0.001549225387306347;0.0034982508745627187;0.873226685422021;2.738029805934553;0.0056923042714517764;-1.0;0.005203382198428978;5.003252113874018e-05;0.006204032621203783;1.7371571193809716;2.9603644529278785;0.004557291666666667;True;False;False
2022-07-25;0.0046020709319193635;0.0143928035982009;1901.4285714285713;0.9513888888888888;0.005927977700585786;-0.4999999999999997;-0.8660254037844388;-0.9377521321470804;0.3473052528448203;0.0;1.0;1.0;0.0012946272967186178;0.0005477269332271075;0.0026390479510033362;0.7093817228243292;2.781948101369976;0.0012880685053429323;1.0;0.0009453206627195382;0.0019403950445295785;0.007065028110851286;2.0752365454767605;3.0076194812201162;0.003815091909032354;False;False;True
2022-07-26;-0.0012366442421844084;0.009610118010257431;1852.142857142857;0.6787564766839378;0.012283164544269528;-0.4999999999999997;-0.8660254037844388;-0.8486442574947509;0.5289640103269624;0.7818314824680298;0.6234898018587336;1.0;0.00014858105096330048;0.0010895943737308702;0.004853647664801149;0.8516668378919516;2.9090463073782034;0.0016559196385488202;-1.0;0.0011349617567234147;0.0018751542067604243;0.004046385393535652;1.6552349020007173;3.1187610406777626;0.0019978484708776285;False;False;True
2022-07-27;0.0052238805970149255;0.014115199841513546;1824.2857142857142;0.7087719298245614;0.013803380849878826;-0.4999999999999997;-0.8660254037844388;-0.72479278722912;0.6889669190756865;0.9749279121818236;-0.22252093395631434;-1.0;4.949269982677555e-05;0.0017817371937639199;0.002722098490472655;0.5892937095785301;2.6924237309270294;0.0007375483672109574;-1.0;0.003120974933121966;0.00019815713861091845;0.004854849895967502;1.614013916857334;3.1185343981106666;0.0024862868326029474;True;False;False
2022-07-28;-0.0029741589468551925;0.01915367483296214;1769.2857142857142;0.8423772609819121;0.025326039540912258;-0.4999999999999997;-0.8660254037844388;-0.5712682150947924;0.8207634412072763;0.43388373911755823;-0.900968867902419;-1.0;0.0005379236148466917;0.003667661010318353;0.005477040442075407;1.0810532179270889;2.7919495118135016;0.007121600374305768;-1.0;0.006854680767724246;0.0013709361535448493;0.009547591069330199;1.8944736012815069;3.0797781019364563;0.0052731066115387654;False;True;False
2022-07-29;0.0028019323671497585;0.019169641547263926;1788.5714285714287;1.096938775510204;0.03863223572618696;-0.4999999999999997;-0.8660254037844388;-0.3943558551133187;0.9189578116202306;-0.433883739117558;-0.9009688679024191;-1.0;0.00043356778109644473;0.0026495808844782735;0.004239329415165237;1.1079053465458433;2.6696820289628076;0.006355637010599889;-1.0;0.0008199093276743513;0.0004822996045143243;0.005353525610108999;1.8189291144633284;2.865897623850315;0.005036319612590799;True;False;False
2022-08-01;0.002558903051371186;0.014355910974082281;1718.5714285714287;0.4429530201342282;0.03750299784155408;-0.8660254037844385;-0.5000000000000004;0.20129852008866006;0.9795299412524945;0.0;1.0;-1.0;0.0002889477486154587;4.815795810257645e-05;0.0039007946063086925;0.9216057110516522;2.876991952361432;-0.0019063575682396552;-1.0;0.00028996713705780014;0.005122752754687802;0.007732456988208003;1.9341570192408155;3.0784737088826626;-0.00383216000344456;False;True;False
2022-08-02;-0.0055920252856795525;0.015795810257645076;1725.0;-0.006097560975609756;0.0200696839779226;-0.8660254037844385;-0.5000000000000004;0.39435585511331855;0.9189578116202306;0.7818314824680298;0.6234898018587336;1.0;4.8899755501222496e-05;0.0015158924205378973;0.004254278728606357;1.0567673010374048;2.7931646191734334;-0.00302907150017603;1.0;0.005462082418922214;0.0017556693489392831;0.00858327237259205;2.349509029437889;2.88931510873583;-0.0022294734221876052;False;True;False
2022-08-03;-0.0003837298541826554;0.02097799511002445;1759.2857142857142;0.9813519813519813;0.03707131855855049;-0.8660254037844385;-0.5000000000000004;0.5712682150947923;0.8207634412072763;0.9749279121818236;-0.22252093395631434;-1.0;0.0016314779270633398;0.0014875239923224568;0.004414587332053743;0.8340174971287176;2.6393979965875043;0.00284544381983481;-1.0;0.0005285412262156448;0.0036997885835095136;0.005285412262156448;1.832554107116016;2.9401025528864264;0.002068302068302068;False;False;True
2022-08-04;-0.0015322001436437634;0.012092130518234165;1689.642857142857;0.8253968253968254;0.035415037425985924;-0.8660254037844385;-0.5000000000000004;0.72479278722912;0.6889669190756866;0.43388373911755823;-0.900968867902419;1.0;0.0015345513834939817;0.0009111398839495516;0.010214357646381816;1.0068682003442697;2.755147005954195;0.003954847066909802;1.0;0.0009041161075422317;0.0006661908160837497;0.006328812752795622;1.6637500468779574;3.064240414423785;0.006646144131344272;True;False;False
2022-08-05;-0.0015901969037930873;0.029252385747854028;1777.5;0.840983606557377;0.05759369813470733;-0.8660254037844385;-0.5000000000000004;0.8486442574947509;0.5289640103269624;-0.433883739117558;-0.9009688679024191;-1.0;0.004309739073406099;0.002248559516559704;0.009884292874877031;1.2396635335039738;2.5673817123242695;0.003613878966388776;1.0;0.0003290092122579432;0.004794134235758601;0.010293288212069937;1.8272173415886208;2.930191789090795;0.003808306576472636;False;True;False
2022-08-08;0.005060444194545966;0.016442591464842834;1777.857142857143;0.7863247863247863;0.059916145561817326;-0.8660254037844385;-0.5000000000000004;0.9987165071710528;-0.05064916883871264;0.0;1.0;1.0;0.001351981351981352;0.0008857808857808858;0.005734265734265735;0.8856878690709726;2.809541100289509;0.00048006194347662267;1.0;0.0006503762891387159;0.002136950664312924;0.01022019882932268;1.7678704568142845;2.8802587887277036;0.003904208552368611;False;False;True
2022-08-09;-0.0017384939152712965;0.019906759906759906;1820.357142857143;0.9110070257611241;0.07284214666765003;-0.8660254037844385;-0.5000000000000004;0.9680771188662043;-0.2506525322587204;0.7818314824680298;0.6234898018587336;1.0;0.0011915673693858844;0.002933088909257562;0.006049495875343721;1.018574882825844;2.6823381653965748;0.0036948942355584163;-1.0;0.002561522276095508;0.0015552099533437014;0.00901106943555027;2.051910247972565;2.8987872033343898;0.0035445236088766908;False;False;True
