;gap;range_dia_anterior;atr_dia_anterior;posicao_range_d1;distancia_mm20;gap_dolar;range_dia_anterior_dolar;atr_dia_anterior_dolar;posicao_range_d1_dolar;distancia_mm20_dolar;mes_sin;mes_cos;dia_mes_sin;dia_mes_cos;dia_semana_sin;dia_semana_cos;mag_decisao_c1;mag_decisao_c2;mov_direcional_c1;mov_direcional_c2;pavio_superior_c1;pavio_superior_c2;pavio_inferior_c1;pavio_inferior_c2;range_candle_c1;range_candle_c2;volume_real_norm_c1;volume_real_norm_c2;volume_tick_norm_c1;volume_tick_norm_c2;tamanho_medio_ordem_c1;tamanho_medio_ordem_c2;diferenca_MA_c1;diferenca_MA_c2;RSI_c1;RSI_c2;MACD_c1;MACD_c2;mag_decisao_dolar_c1;mag_decisao_dolar_c2;mov_direcional_dolar_c1;mov_direcional_dolar_c2;pavio_superior_dolar_c1;pavio_superior_dolar_c2;pavio_inferior_dolar_c1;pavio_inferior_dolar_c2;range_candle_dolar_c1;range_candle_dolar_c2;volume_real_norm_dolar_c1;volume_real_norm_dolar_c2;volume_tick_norm_dolar_c1;volume_tick_norm_dolar_c2;tamanho_medio_ordem_dolar_c1;tamanho_medio_ordem_dolar_c2;diferenca_MA_dolar_c1;diferenca_MA_dolar_c2;RSI_dolar_c1;RSI_dolar_c2;MACD_dolar_c1;MACD_dolar_c2;correlacao_movel_WIN_WDO_c1;correlacao_movel_WIN_WDO_c2;ratio_vol_WIN_WDO_c1;ratio_vol_WIN_WDO_c2;label_Compra;label_Lateral;label_Venda
2021-04-13;-0.004717179800362212;0.012938923175143648;2227.8571428571427;0.4769736842105263;0.019608181545570848;-0.0004353125544140693;0.0196164672765658;101.60714285714286;0.9237668161434978;0.017805614287044087;0.8660254037844387;-0.4999999999999998;0.40673664307580004;-0.913545457642601;0.7818314824680298;0.6234898018587336;0.0035123354915153823;0.002403643417390571;1;-1;0.0007617113114129745;0.0013494138483596187;0.002327451229317422;0.002825335245002952;0.006601498032245779;0.006578392510753142;0.9521564069719711;1.7560159218362543;1.1089662091423333;1.762873858096823;3.229613709524711;3.738561025465315;0.0011104551460459772;-0.00033346953920152623;56.30141105292099;50.99719034195688;26.765818719086667;-4.26512923070382;0.005487326887901751;0.001488877211420564;-1.0;1.0;0.003919519205644107;0.005517603783499738;0.0022646110965943733;0.0014012961989840604;0.011671457190140231;0.008407777193904361;2.2600189539199556;1.6344985881724645;2.5036130385637057;1.7382939280066239;2.7005867670583044;2.8035061733207303;0.0041746949261399595;0.0019336345527862977;57.97164361851834;59.48508069968044;5.671374511409304;4.107865163346258;0.28564060460676166;0.3429182951808965;2.1772824931096597;5.537272370200179;True;False;False
2021-04-14;0.00403327451474666;0.014260928441454022;2155.0;0.9554896142433235;0.029347472611250976;-0.002621002970470033;0.01637488023691316;102.17857142857143;0.4148936170212766;0.011128972972494176;0.8660254037844387;-0.4999999999999998;0.20791169081775931;-0.9781476007338057;0.9749279121818236;-0.22252093395631434;0.0017993137501046113;0.00747702589807853;1;1;0.0026362038664323375;0.0006683375104427736;0.0;0.0006265664160401002;0.004435517616536949;0.008771929824561403;0.7143822153495448;1.4824378194060526;0.8216458793113717;1.460431944260531;3.257675191863251;3.8023723304997654;0.0014015937327411638;0.0032846395879689;65.85155465853609;73.24547349997879;52.74448769490971;119.54336185244131;0.0029782761037140857;0.006899563318777293;1.0;-1.0;0.0015767344078486335;0.002882096069868996;0.0033286615276804485;0.0005240174672489083;0.007883672039243167;0.010305676855895196;1.934270762412396;1.6704430453385561;2.241871742850309;1.7270263330575448;2.598380773630377;2.908443424946547;0.0023483745754487935;0.0007621727787061718;59.05399504757435;48.67337810012513;-1.4009033448809838;-3.697341489387277;0.41278219642449643;0.26623797605721283;1.7531949086619423;4.173150668036332;True;False;False
2021-04-15;0.0014483757500517278;0.015733534186961252;2086.785714285714;0.8031914893617021;0.039407280146032425;-0.0005298481102084069;0.015767344078486335;97.78571428571429;0.08333333333333333;0.0021472053126729384;0.8660254037844387;-0.4999999999999998;5.66553889764798e-16;-1.0;0.43388373911755823;-0.900968867902419;0.0013636363636363637;0.003714097061736547;1;1;0.0007024793388429752;0.002228458237041928;0.0019834710743801653;0.0009904258831297458;0.004049586776859504;0.006932981181908221;0.9881417907455874;1.6972938642330566;1.1540885562302192;1.6917903888704682;3.236852676093297;3.7875520609274003;0.00011921301072465257;0.0016034865553819586;69.97457419693471;73.35280773135632;72.5262953267769;87.76537504559042;0.00786358013783354;0.0037403152551429334;-1.0;1.0;0.0016787418271779467;0.0005343307507347048;0.002297225658243506;0.0017811025024490159;0.011839547623254992;0.006055748508326654;1.9673339935068952;1.5423120324000936;2.2723206179623614;1.46601186859484;2.6190424160311183;3.187040974369508;-0.004719921631489892;-0.006082473210500982;33.60534085836536;39.678061536461016;-10.303916057058952;-10.680216438620956;-0.7009596806730002;-0.7781313652497335;2.2299443749130856;4.861418837005142;False;False;True
2021-04-16;-0.0004123711340206186;0.011074380165289256;1947.857142857143;0.4925373134328358;0.039054563224155445;-0.0003557452863749555;0.011839547623254992;98.0;0.27611940298507465;-0.005076411724873564;0.8660254037844387;-0.4999999999999998;-0.20791169081775907;-0.9781476007338057;-0.433883739117558;-0.9009688679024191;0.0018976897689768977;0.0021905352345525935;-1;-1;0.0017326732673267327;0.004091754494730316;0.0007425742574257426;0.00045463938830336847;0.004372937293729373;0.006736929117586278;0.9055461260748019;1.9648626513103273;1.0874268149842081;1.925671935314915;3.191298958055036;3.9098356484412817;-0.0004592506865797096;-0.0007087694106167465;58.8050536251573;54.15782963305785;-83.07604835492953;-114.85863547242934;0.007829181494661922;0.001942090395480226;1.0;1.0;0.0018683274021352313;0.0012358757062146894;0.00017793594306049823;0.001059322033898305;0.009875444839857651;0.00423728813559322;1.6052919864139157;1.2081501397763612;1.7795212102707414;1.2705235813193603;2.756617587516017;2.901014726063549;0.0017459196484619856;0.0034654919236417566;51.65433764168199;54.208686576737406;-1.5176206939994419;1.7044568269383529;-0.7476520747978072;-0.7367719380919057;2.5801211325286633;7.513385232237361;True;False;False
2021-04-19;-0.000986679822397632;0.01023102310231023;1866.7857142857142;0.7096774193548387;0.038812248579648684;-0.002861486184387016;0.019750889679715302;97.82142857142857;0.04054054054054054;-0.013185840707964603;0.8660254037844387;-0.4999999999999998;-0.743144825477394;-0.6691306063588585;0.0;1.0;0.0002469135802469136;0.0007816678323116798;1;-1;0.0032510288065843622;0.001439914427942568;0.0002880658436213992;0.0018101781379849427;0.0037860082304526747;0.0040317603982391904;0.7789460731945175;1.6775972237516152;0.9319820858254443;1.8122201337990729;3.2615013710918785;3.6036398349131855;0.0013851175292795444;0.0005398184746011366;61.92178872680253;59.827910609395055;-41.42780410956209;-52.29948730672032;0.002062595282934266;0.0023268301413996778;1.0;1.0;0.0028696977849520223;0.0046536602827993555;0.0025109855618330196;0.0008949346697691068;0.007443278629719307;0.00787542509396814;1.790328606616232;1.6441851140059809;2.054936026803528;1.8019895854791974;2.677564367844073;2.7951937033998395;-0.002863790943261142;-0.0007142857142857143;37.485631339012116;41.87787694078875;-3.424991952664687;-1.9011903518185491;-0.7947441522438607;-0.8689627168786808;1.9391984241230396;4.5173456502421505;False;True;False
2021-04-20;-0.003667229799332482;0.011728395061728396;1823.9285714285713;-0.10526315789473684;0.03126859258279897;0.003964678320418093;0.01694915254237288;99.60714285714286;0.41798941798941797;-0.014479421884536183;0.8660254037844387;-0.4999999999999998;-0.8660254037844385;-0.5000000000000004;0.7818314824680298;0.6234898018587336;0.0011579818031430935;0.0009500991407799075;1;-1;0.0013234077750206782;0.005989755452742895;0.0008684863523573201;0.0015697290152015863;0.003349875930521092;0.008509583608724388;0.7486236803182155;2.1361759322020197;0.9111330698874526;2.1224338997489265;3.2331681065004956;3.9626022233545957;-0.0028594771241829933;-0.003905083499873753;46.375267515210844;44.5921468564788;-116.3515366306969;-143.85832291066214;0.004218273200502603;0.0023433979269941417;-1.0;-1.0;0.003769520732364028;0.0008111762054979721;0.0008975049362771495;0.0018026137899954935;0.008885298869143781;0.004957187922487607;1.8727766499019765;1.5120831356573248;2.1609442886623795;1.5888438761696873;2.651798603541231;2.908418548762844;-0.0023033398427721105;-0.002379016472430402;33.63628517302455;30.96960043815286;-1.741206204080875;-2.156193186079058;-0.6913694561335816;-0.5180532656841509;1.7437187534718364;6.202629963643232;True;False;False
2021-04-22;0.004198885840192899;0.01248966087675765;1751.4285714285713;0.3443708609271523;0.028075768183917243;-0.0026020637056976222;0.015347334410339256;99.85714285714286;0.6023391812865497;-0.01728763962498502;0.8660254037844387;-0.4999999999999998;-0.9945218953682733;-0.10452846326765423;0.43388373911755823;-0.900968867902419;0.003146346512109294;0.007304390888081875;1;-1;0.00016559718484785758;0.0024760647078243643;0.0025667563651417926;0.00041267745130406077;0.005878700062098945;0.0101931330472103;0.8703551462876108;1.9017662527869623;1.1135914521226324;2.037475458359098;3.1003061218022525;3.6920425258818255;-0.0003622540455523132;-0.000540428185408439;52.55572744928948;41.95041168480234;-104.15253484289147;-114.21919877043122;0.01187477509895646;0.001456531634046427;-1.0;1.0;0.000989564591579705;0.0013654984069185253;0.0013494062612450521;0.0010013654984069185;0.014213745951781216;0.003823395539371871;2.2512553864121565;1.3709799536108158;2.383341308555052;1.3959660189323448;2.896294239560505;3.002453547841382;0.0006271748806344398;-0.0017776161763071309;33.74435275947661;36.09390733739883;1.4701519694361629;-0.25806699652614284;0.4335973088339895;0.5186955345462877;1.6748233591603867;6.128620176906615;False;True;False
2021-04-23;0.0037004698349340985;0.015276340302214862;1780.7142857142858;0.5880758807588076;0.02436147144815178;-0.002936857562408223;0.02204030226700252;98.71428571428571;-0.07346938775510205;-0.03889026504830323;0.8660254037844387;-0.4999999999999998;-0.9945218953682734;0.10452846326765299;-0.433883739117558;-0.9009688679024191;0.001035625517812759;0.0027783537217499483;-1;1;0.0013670256835128418;0.0033174372797014308;0.001284175642087821;0.001451378809869376;0.003686826843413422;0.007547169811320755;0.8003699945469056;1.7713847496472142;1.0885547969141833;2.0045664961487444;2.897712261739868;3.460215238331368;-0.0010366991499066972;0.001594390685450178;49.062755093732804;53.12738985828849;-35.646747188679086;16.509648991998915;0.003958026509572901;0.0023837902264600714;1.0;1.0;0.001288659793814433;0.0013752635921885027;0.0009204712812960235;0.0008251581553131017;0.006167157584683358;0.0045842119739616756;1.680937584378081;1.4231431764424938;1.9299933434489565;1.5460306007303632;2.670088938569207;2.809181974099575;-0.004441592045882943;-0.003160665467443039;30.45922541195768;35.29656604380884;-4.3015378815883984;-2.6320448438901707;0.6360181796494986;0.5597705359797847;2.192708072631079;5.7792068747666265;False;False;True
2021-04-26;0.001979871308364956;0.008367854183927092;1653.5714285714287;1.1485148514851484;0.02670090130070477;-0.0035600182565038796;0.018225331369661268;97.17857142857143;0.31313131313131315;-0.03300246710162061;0.8660254037844387;-0.4999999999999998;-0.743144825477394;0.6691306063588585;0.0;1.0;8.233163181294254e-05;0.0004939287919324964;1;-1;0.0010291453976617817;0.002263840296357275;0.002305285690762391;0.002675447622967689;0.003416762720237115;0.00543321671125746;0.7845721107766902;1.7158970157131128;1.0215758211420947;1.9270306979126735;2.9560162037726534;3.404228975773088;0.0026389689269411994;0.0034958155453975043;60.10848448904521;59.146127385841964;126.01441492553734;131.33809964172676;0.0011909124221326493;0.0005489478499542544;1.0;1.0;0.0008244778307072187;0.004391582799634035;0.002473433492121656;0.0010978956999085087;0.004488823744961524;0.006038426349496798;1.3963601957069722;1.5043772298888058;1.676423272080313;1.5828253242742243;2.5310362384088476;2.881607065835392;-0.0016164943422697466;-0.0035052426237503604;36.80288451612264;38.20174412546011;3.6523661988303893;2.764776176046901;-0.028056308467008913;-0.07783030532673463;2.5878046009338953;5.21912446824977;False;False;True
2021-04-27;8.244702778464837e-05;0.013214226905977277;1547.5;0.719626168224299;0.021990058134636448;0.00036771465342893915;0.01044338585562477;95.78571428571429;0.10526315789473684;-0.03420058842584994;0.8660254037844387;-0.4999999999999998;-0.5877852522924734;0.8090169943749473;0.7818314824680298;0.6234898018587336;0.0015251442704039572;0.0021054369813813317;-1;1;0.001030502885408079;0.0005366800148619081;0.0011129431162407255;0.0033439293233703503;0.0036685902720527616;0.00598604631961359;0.623984231355119;1.91024214599166;0.7600088871855215;1.8571638526173613;3.110174453322303;3.889298350946938;0.0005963111276244357;0.0015151099026850994;53.52812426546264;57.58128772883476;22.82595158756314;34.31228061459967;0.0011027384671935306;0.0;1.0;0.0;0.000827053850395148;0.0036717459151826694;0.004319058996507995;0.0019276666054709015;0.006248851314096674;0.00559941252065357;1.825767038509729;1.5831413847308191;2.0704324504151863;1.7048790078851586;2.666772411947943;2.795802361171841;-0.0012647124818963827;-0.0010199294208840934;36.608643664959274;36.60864366495927;0.17195632682481943;0.5902292919545573;-0.11229398881706153;-0.14716182865764493;1.5303050932966042;5.434952038369304;False;False;True
2021-04-28;0.0034395973154362418;0.019620774938169827;1634.642857142857;0.18907563025210083;0.00580010553290966;0.0;0.01047601543833854;93.03571428571429;0.7192982456140351;-0.02945194203053326;0.8660254037844387;-0.4999999999999998;-0.40673664307580015;0.913545457642601;0.9749279121818236;-0.22252093395631434;0.005894156007022824;0.0028257978723404257;1;1;0.0001672100994900092;0.0006233377659574468;0.000710642922832539;0.0002908909574468085;0.006772009029345372;0.003740026595744681;1.0091897713038191;1.2064173701528178;1.1758947840138176;1.2019715994756919;3.2522536608610353;3.8038423433747006;-0.003306136207270756;-0.0002117980735584454;47.697540000398305;51.56028852730971;-132.54015909011267;-61.718550381096264;0.006326792591234183;0.0022146350465996126;-1.0;-1.0;0.0009169264624977076;9.227646027498385e-05;0.0007335411699981661;0.0006459352219248869;0.007977260223730057;0.0029528467287994833;1.685907748154832;1.4252736743057233;1.9093037740162881;1.3395325634959916;2.6749869930381784;3.225857694814263;0.00023581762070282975;-0.002383961692201736;35.44405219980162;32.788092241212205;1.8862266972657782;-0.20895147746542087;0.19088820486952918;0.1795926119755917;2.6970808384388945;3.802181885086664;True;False;False
