X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,Y1,Y2,Y3
0.9949824297627581,-0.03161592505854801,0.5936768149882904,0.5845839446058648,0.9947464116505533,-0.053864168618266976,0.5866510538641686,0.7456887447839663,0.9943967551880277,0.3126463700234192,0.6252927400468384,0.67419126503445,0.9967307120753859,0.32084309133489464,0.7822014051522248,0.8344512247332758,0.9990734103743072,-0.8688524590163934,1.0,0.8645087081361563,0.9926484728753999,0.32786885245901637,0.9695550351288056,1.0,0.9950436196437,-0.08665105386416862,0.6252927400468384,0.7841346949726283,0.9944579450689698,0.1721311475409836,0.6334894613583139,0.765630975962005,0.0,0.0,1.0
0.998835560069341,-0.32545931758530183,0.3858267716535433,0.6489253808640111,0.9966642735820974,-0.22703412073490814,0.8412073490813649,0.793117834074202,0.9952021572781873,-0.3320209973753281,0.5091863517060368,0.6392940888754621,0.9929870948537008,-0.14041994750656167,0.6482939632545932,0.9897177506365715,0.9921641072335359,0.473753280839895,1.0,0.9144440608231554,0.9953247299024672,-0.01837270341207349,0.5249343832020997,0.6982075295268511,0.9952021572781873,0.17585301837270342,0.8412073490813649,0.8940809632730569,0.9963753523962948,-0.07874015748031496,0.7545931758530183,1.0,1.0,0.0,0.0
0.9985441802078248,-0.3477272727272727,1.0,0.9426215237476206,0.9972104051886463,0.2431818181818182,0.8204545454545454,0.904429174984911,0.9981431759536927,-0.2590909090909091,0.9409090909090909,0.8973838154046149,0.997149382802148,-0.4863636363636364,0.6227272727272727,1.0,0.9953448636585536,0.35,0.759090909090909,0.5913807511955058,0.9966873561615175,-0.22954545454545455,0.425,0.35606922326941826,0.9957545853964712,0.05909090909090909,0.3340909090909091,0.27450206601977806,0.996042262361392,-0.015909090909090907,0.2431818181818182,0.24606527693950508,0.0,1.0,0.0
0.9764942222832712,0.16065573770491803,0.3289617486338798,0.4332453300124533,0.9776961247231332,0.02185792349726776,0.5038251366120219,0.5602191780821918,0.9778678250716849,0.6502732240437158,1.0,0.8832876712328767,0.9829759104410982,0.6415300546448087,0.9923497267759562,1.0,0.9880153156710908,0.7377049180327869,0.8240437158469945,0.7220772104607721,0.993810202434711,0.3945355191256831,0.7956284153005464,0.8245130759651308,0.9969093937260692,-0.146448087431694,0.4666666666666667,0.6802963885429639,0.9957590013907728,-0.24043715846994534,0.4371584699453552,0.6370958904109589,0.0,1.0,0.0
0.9810218359126563,0.3765880217785844,0.5816696914700544,0.387343408119537,0.9844816620733517,0.0662431941923775,0.3275862068965517,0.5261986010180598,0.9851006995972016,0.3702359346642468,0.8248638838475499,0.8476402099606607,0.988560525757897,-0.012704174228675136,0.2849364791288566,0.46680195449340756,0.9883909264362942,0.23593466424682397,0.6061705989110708,0.5565113879850806,0.9906550773796905,0.11524500907441017,0.5272232304900182,0.4866665910868752,0.9917320330718677,0.011796733212341199,0.36388384754990927,0.41066355277925787,0.9918422726309095,0.25499092558983666,1.0,1.0,0.0,0.0,1.0
0.9881310683738883,0.1917960088691796,0.6297117516629712,0.5018297669628622,0.989550919077012,0.8292682926829268,1.0,0.8998460737799489,0.995970004591134,-0.082039911308204,0.688470066518847,1.0,0.9954003638898808,0.014412416851441241,0.541019955654102,0.8584759927415113,0.9955704058902549,0.3181818181818182,0.48891352549889133,0.6771514562411712,0.9980105085956231,-0.2738359201773836,0.40687361419068735,0.5841981930879142,0.995970004591134,-0.5266075388026608,0.9623059866962306,0.997257414755439,0.9919910217823803,-0.13303769401330376,0.7106430155210643,0.7657650463568499,1.0,0.0,0.0
0.9984117277344613,-0.03634361233480176,0.551762114537445,0.5712569375662988,0.9981824050009342,-0.12444933920704845,0.45594713656387664,0.725049669165265,0.997222646893951,-0.30176211453744495,0.5440528634361234,0.7527266760046651,0.9948359917783554,-0.30176211453744495,0.7720264317180616,0.9203300728481091,0.9925087907047851,0.0,1.0,1.0,0.9925087907047851,0.20594713656387664,0.6618942731277533,0.8570582960692497,0.994097062970324,0.037444933920704845,0.6552863436123348,0.9829278727531662,0.9943858397458765,0.22797356828193832,0.6101321585903083,0.8988507229134555,1.0,0.0,0.0
0.9936604698809344,0.36202830188679247,0.5908018867924528,0.4590174788135593,0.9961878851999261,0.36202830188679247,0.6450471698113207,0.7457469481436643,0.9988244579911666,-0.7570754716981132,1.0,0.9281142806698951,0.9933833778359951,-0.3785377358490566,0.6922169811320755,1.0,0.9906880279443129,0.267688679245283,0.5117924528301887,0.7352041717110573,0.9926528624447916,-0.02358490566037736,0.4339622641509434,0.8420128379741727,0.9925353082439081,-0.35377358490566035,0.6379716981132075,0.7721921660613398,0.9900162896535509,0.25235849056603776,0.6143867924528302,0.7735951372074253,0.0,1.0,0.0
0.9944190680434654,0.02851033499643621,0.19529579472558803,0.33599248772031204,0.9948665557797685,0.2195295794725588,0.46186742694226657,0.7282577289800636,0.9975768116920947,-0.18531717747683535,0.4333570919458304,0.6577896561687374,0.9952633845270561,-0.6044191019244476,1.0,1.0,0.9881035807462069,0.05203136136849608,0.34782608695652173,0.6390783010690552,0.9887790339330794,0.27156094084105487,0.40484675694939415,0.6572291245304825,0.99199587973556,-0.03349964362081254,0.31004989308624376,0.5526004045073678,0.9916581531421238,-0.14754098360655737,0.33357091945830364,0.5770239815082346,0.0,1.0,0.0
0.9956251968235865,0.0051635111876075735,0.2762478485370052,0.4009573394306431,0.9957358435965308,0.05163511187607573,0.6265060240963856,0.9539457421826721,0.9962465210101199,0.05163511187607573,0.7013769363166954,1.0,0.9968167774552944,-0.8339070567986231,1.0,0.9549447946277757,0.9885182694844712,-0.03442340791738382,0.48881239242685026,0.8780589543937709,0.9881182388438263,-0.0981067125645439,0.3795180722891566,0.6574743542207391,0.987147951758007,0.25301204819277107,0.39156626506024095,0.7050477897252091,0.9896502710845937,-0.229776247848537,0.3795180722891566,0.5870231326988835,0.0,0.0,1.0
0.9856383619132798,0.5413732394366197,0.7403169014084507,0.4631109213026397,0.9909788273335512,0.676056338028169,0.846830985915493,0.6918044260962922,0.9975834608967854,-0.2579225352112676,0.7235915492957746,0.8615999667835175,0.9950637243941453,-0.09419014084507042,0.5818661971830986,0.7827345469212473,0.9941951462823136,0.21742957746478872,0.6584507042253521,0.7236863177749702,0.9962676940541099,-0.27024647887323944,0.6285211267605634,0.7297839149183527,0.993567362102475,-0.9876760563380281,1.0,0.9403487335227464,0.9839184052561876,0.27024647887323944,0.7764084507042254,1.0,1.0,0.0,0.0
0.9954078970255696,-0.350253807106599,0.49153976311336717,0.47082240783510165,0.9916855105235693,-0.06175972927241963,0.8138747884940778,0.7500803132651467,0.9910506174986954,-0.643824027072758,1.0,1.0,0.984484258131849,0.15820642978003385,0.42385786802030456,0.7432384913261674,0.9860584449469473,0.5423011844331641,0.6666666666666666,0.6154036501293695,0.9915724473821534,0.4576988155668359,0.6895093062605753,0.7643044437112543,0.9962167333449296,-0.12944162436548223,0.350253807106599,0.5863020299720423,0.9948251869890415,0.2656514382402707,0.5033840947546532,0.6392371542188341,1.0,0.0,0.0
0.9929200186043307,-0.29213483146067415,0.6416978776529338,0.4210369571999887,0.9908528707515805,-0.4918851435705368,0.8414481897627965,0.8035737584025867,0.9875109817229677,0.17478152309612985,0.7166042446941323,1.0,0.9887168179704053,0.8089887640449438,1.0,0.7833564965822389,0.9942464384765121,0.4993757802746567,0.6754057428214731,0.8540998950563009,0.9976916848977623,0.0,0.40074906367041196,0.6192018606234223,0.9977519767101342,0.0749063670411985,0.4419475655430712,0.6157245369713815,0.998217084977003,-0.22596754057428214,0.7752808988764045,0.7336387100433956,0.0,1.0,0.0
0.9947567526024098,0.40702479338842973,0.503099173553719,0.4440723890599703,0.998181088443507,-0.24896694214876033,0.606404958677686,0.7412336118143865,0.9961828475786274,0.0,0.6415289256198347,0.9035517143639534,0.9962426240147563,-0.7179752066115702,1.0,1.0,0.9903076778562462,0.5661157024793388,0.7035123966942148,0.7300687475078428,0.9950385558013032,0.08987603305785125,0.4628099173553719,0.6219679754795752,0.995730254562223,-0.4214876033057851,0.6694214876033058,0.695964026461305,0.9921863658488681,-0.006198347107438017,0.3450413223140496,0.4754027085845508,0.0,0.0,1.0
0.9925307747694603,0.47897435897435897,0.6297435897435898,0.4226659558687187,0.99664275242251,0.06871794871794872,0.5138461538461538,0.534841461153347,0.9972239813312744,-0.6646153846153846,1.0,1.0,0.9916025435271052,0.0071794871794871795,0.521025641025641,0.8431044872983497,0.9916025435271052,-0.5825641025641025,0.6779487179487179,0.553553217133321,0.9867358357984958,0.10256410256410256,0.39692307692307693,0.5522251066196922,0.9876640670408509,0.3148717948717949,0.8020512820512821,0.6666628036343408,0.990266584542781,-0.02666666666666667,0.37743589743589745,0.5290051919154459,1.0,0.0,0.0
0.9965901321540153,0.15655577299412915,0.4569471624266145,0.3163359396834968,0.9979748500610142,-0.410958904109589,0.7651663405088063,0.655913363248042,0.994339965555142,-0.5293542074363993,1.0,1.0,0.9896578881321021,-0.6731898238747553,0.764187866927593,0.7890396850372907,0.9837555280535194,0.46477495107632094,0.5812133072407045,0.5849653281338372,0.9878664093399223,-0.00684931506849315,0.3913894324853229,0.5113676626254668,0.9879183362614348,-0.1761252446183953,0.6281800391389433,0.6342519745688299,0.9864211100244922,0.4050880626223092,0.7250489236790607,0.5512727688857688,0.0,1.0,0.0
0.981501866152973,0.2303839732888147,0.3266555370061213,0.2603070357172454,0.9850105777334411,0.4830272676683361,1.0,1.0,0.9924149911422232,0.30105731775180855,0.39398998330550916,0.6925602883898235,0.997127672382656,0.007234279354479688,0.327212020033389,0.584142703240242,0.9972394695653669,0.08180300500834725,0.2303839732888147,0.4494033313996851,0.9985036377083297,-0.24874791318864775,0.34891485809682804,0.5382717328250601,0.9947111332794414,0.09293266555370061,0.223149693934335,0.4942612082539156,0.9962074955711117,0.007234279354479688,0.2531997774067891,0.4523991049970995,1.0,0.0,0.0
0.9954927269002254,0.17006802721088435,0.54421768707483,0.3802149169513325,0.996346377108516,0.18197278911564627,1.0,0.8622291064488915,0.997259782831387,-0.36394557823129253,0.9761904761904762,1.0,0.9954927269002254,-0.3520408163265306,0.6479591836734694,0.7236616095260486,0.9937256709690637,0.3401360544217687,0.5340136054421769,0.5452113903218222,0.995432971385645,0.3078231292517007,0.6819727891156463,0.503334393627173,0.9969780782626511,0.18027210884353742,0.5901360544217688,0.6088317866873193,0.9978317284709417,-0.011904761904761904,0.70578231292517,0.6427980693432171,0.0,0.0,1.0
0.9958474446467775,0.4822888283378747,0.7547683923705722,0.684382108034661,0.9988597491448119,-0.4373297002724796,0.6648501362397821,0.868699512734114,0.9961878180363859,-0.7370572207084468,1.0,1.0,0.9915247025987508,-0.5449591280653951,0.7002724795640327,0.9511315617891966,0.9881720247111081,0.24659400544959129,0.9182561307901907,0.9279055530393148,0.9897122142990861,-0.555858310626703,0.9277929155313351,0.7819223858608281,0.9862404057250804,0.273841961852861,0.6376021798365122,0.7887610306743581,0.9880614033594853,-0.09128065395095368,0.773841961852861,0.84539386911013,0.0,1.0,0.0
0.9982820072309546,-0.21768707482993196,0.4448979591836735,0.41823182403167114,0.9968546202039369,-0.41768707482993195,1.0,0.9060165193513334,0.9942904518919289,-0.5551020408163265,0.8816326530612245,0.9064672846724547,0.990803182987598,-0.508843537414966,0.9006802721088435,1.0,0.9876065198252947,-0.16326530612244897,0.6095238095238096,0.6225461054529539,0.9865808525004914,0.41768707482993195,0.8081632653061225,0.5584067732389122,0.9891535680402062,0.0,0.654421768707483,0.6668648291991403,0.9891535680402062,0.15374149659863945,0.6816326530612244,0.6021397198286657,0.0,0.0,1.0
0.9999394432236968,-0.4909255898366606,0.6361161524500908,0.5030987467291007,0.9952592695122584,-0.5934664246823956,1.0,1.0,0.9897139989964877,0.18784029038112524,0.46098003629764067,0.7218655167664756,0.9914441926051525,0.030852994555353903,0.4301270417422868,0.6013990663392997,0.9917383255186255,-0.14519056261343014,0.3938294010889292,0.49293343274651064,0.9904060764399536,-0.514519056261343,0.6851179673321234,0.6477425451989609,0.9855528833676488,0.12159709618874773,0.3030852994555354,0.5297028527466057,0.986651556309151,0.10344827586206896,0.21143375680580762,0.3939682479377306,1.0,0.0,0.0
0.9931948517574165,0.368366285119667,0.5556711758584808,0.400992081102137,0.9962754431613482,0.09781477627471384,1.0,1.0,0.9971456667217808,0.08428720083246619,0.46618106139438087,0.7666499018766704,0.9978505478057313,-0.2851196670135276,0.5213319458896982,0.6877981913750086,0.9954661352501457,-0.24349635796045785,0.46618106139438087,0.5445736319438281,0.9934907277679635,-0.03537981269510926,0.3964620187304891,0.5361675690068342,0.9931426383437906,-0.04162330905306972,0.43704474505723206,0.4763152963916255,0.9927336332703872,-0.2643080124869927,0.4380853277835588,0.5115884145439484,0.0,0.0,1.0
0.9933576154279279,-0.05398110661268556,0.7300944669365722,0.34732579211583875,0.9930057010135135,0.6221322537112011,1.0,1.0,0.9971143018018018,-0.3684210526315789,0.9284750337381916,0.9206488459987683,0.9947652730855856,-0.5762483130904184,0.738191632928475,0.845879136703398,0.9909470016891891,-0.19838056680161945,0.5762483130904184,0.6925336629846739,0.9896537162162162,0.2793522267206478,0.5668016194331984,0.6173961974895101,0.9914220861486487,0.17139001349527666,0.5951417004048583,0.6684988014692524,0.9924778293918919,-0.09986504723346828,0.5951417004048583,0.6387304878751224,1.0,0.0,0.0
