;gap;atr_dia_anterior;gap_dolar;atr_dia_anterior_dolar;mes_sin;mes_cos;dia_semana_sin;dia_semana_cos;mov_direcional_c1;mov_direcional_c2;mov_direcional_c3;mov_direcional_c4;mov_direcional_c5;mov_direcional_c6;mov_direcional_c7;mov_direcional_c8;mov_direcional_c9;mov_direcional_c10;mov_direcional_c11;mov_direcional_c12;mov_direcional_c13;mov_direcional_c14;mov_direcional_c15;mov_direcional_c16;mov_direcional_c17;mov_direcional_c18;mov_direcional_c19;mov_direcional_c20;mov_direcional_c21;mov_direcional_c22;mov_direcional_c23;mov_direcional_c24;range_candle_c1;range_candle_c2;range_candle_c3;range_candle_c4;range_candle_c5;range_candle_c6;range_candle_c7;range_candle_c8;range_candle_c9;range_candle_c10;range_candle_c11;range_candle_c12;range_candle_c13;range_candle_c14;range_candle_c15;range_candle_c16;range_candle_c17;range_candle_c18;range_candle_c19;range_candle_c20;range_candle_c21;range_candle_c22;range_candle_c23;range_candle_c24;volume_real_norm_c1;volume_real_norm_c2;volume_real_norm_c3;volume_real_norm_c4;volume_real_norm_c5;volume_real_norm_c6;volume_real_norm_c7;volume_real_norm_c8;volume_real_norm_c9;volume_real_norm_c10;volume_real_norm_c11;volume_real_norm_c12;volume_real_norm_c13;volume_real_norm_c14;volume_real_norm_c15;volume_real_norm_c16;volume_real_norm_c17;volume_real_norm_c18;volume_real_norm_c19;volume_real_norm_c20;volume_real_norm_c21;volume_real_norm_c22;volume_real_norm_c23;volume_real_norm_c24;RSI_c1;RSI_c2;RSI_c3;RSI_c4;RSI_c5;RSI_c6;RSI_c7;RSI_c8;RSI_c9;RSI_c10;RSI_c11;RSI_c12;RSI_c13;RSI_c14;RSI_c15;RSI_c16;RSI_c17;RSI_c18;RSI_c19;RSI_c20;RSI_c21;RSI_c22;RSI_c23;RSI_c24;mov_direcional_dolar_c1;mov_direcional_dolar_c2;mov_direcional_dolar_c3;mov_direcional_dolar_c4;mov_direcional_dolar_c5;mov_direcional_dolar_c6;mov_direcional_dolar_c7;mov_direcional_dolar_c8;mov_direcional_dolar_c9;mov_direcional_dolar_c10;mov_direcional_dolar_c11;mov_direcional_dolar_c12;mov_direcional_dolar_c13;mov_direcional_dolar_c14;mov_direcional_dolar_c15;mov_direcional_dolar_c16;mov_direcional_dolar_c17;mov_direcional_dolar_c18;mov_direcional_dolar_c19;mov_direcional_dolar_c20;mov_direcional_dolar_c21;mov_direcional_dolar_c22;mov_direcional_dolar_c23;mov_direcional_dolar_c24;range_candle_dolar_c1;range_candle_dolar_c2;range_candle_dolar_c3;range_candle_dolar_c4;range_candle_dolar_c5;range_candle_dolar_c6;range_candle_dolar_c7;range_candle_dolar_c8;range_candle_dolar_c9;range_candle_dolar_c10;range_candle_dolar_c11;range_candle_dolar_c12;range_candle_dolar_c13;range_candle_dolar_c14;range_candle_dolar_c15;range_candle_dolar_c16;range_candle_dolar_c17;range_candle_dolar_c18;range_candle_dolar_c19;range_candle_dolar_c20;range_candle_dolar_c21;range_candle_dolar_c22;range_candle_dolar_c23;range_candle_dolar_c24;volume_real_norm_dolar_c1;volume_real_norm_dolar_c2;volume_real_norm_dolar_c3;volume_real_norm_dolar_c4;volume_real_norm_dolar_c5;volume_real_norm_dolar_c6;volume_real_norm_dolar_c7;volume_real_norm_dolar_c8;volume_real_norm_dolar_c9;volume_real_norm_dolar_c10;volume_real_norm_dolar_c11;volume_real_norm_dolar_c12;volume_real_norm_dolar_c13;volume_real_norm_dolar_c14;volume_real_norm_dolar_c15;volume_real_norm_dolar_c16;volume_real_norm_dolar_c17;volume_real_norm_dolar_c18;volume_real_norm_dolar_c19;volume_real_norm_dolar_c20;volume_real_norm_dolar_c21;volume_real_norm_dolar_c22;volume_real_norm_dolar_c23;volume_real_norm_dolar_c24;RSI_dolar_c1;RSI_dolar_c2;RSI_dolar_c3;RSI_dolar_c4;RSI_dolar_c5;RSI_dolar_c6;RSI_dolar_c7;RSI_dolar_c8;RSI_dolar_c9;RSI_dolar_c10;RSI_dolar_c11;RSI_dolar_c12;RSI_dolar_c13;RSI_dolar_c14;RSI_dolar_c15;RSI_dolar_c16;RSI_dolar_c17;RSI_dolar_c18;RSI_dolar_c19;RSI_dolar_c20;RSI_dolar_c21;RSI_dolar_c22;RSI_dolar_c23;RSI_dolar_c24;correlacao_movel_WIN_WDO_c1;correlacao_movel_WIN_WDO_c2;correlacao_movel_WIN_WDO_c3;correlacao_movel_WIN_WDO_c4;correlacao_movel_WIN_WDO_c5;correlacao_movel_WIN_WDO_c6;correlacao_movel_WIN_WDO_c7;correlacao_movel_WIN_WDO_c8;correlacao_movel_WIN_WDO_c9;correlacao_movel_WIN_WDO_c10;correlacao_movel_WIN_WDO_c11;correlacao_movel_WIN_WDO_c12;correlacao_movel_WIN_WDO_c13;correlacao_movel_WIN_WDO_c14;correlacao_movel_WIN_WDO_c15;correlacao_movel_WIN_WDO_c16;correlacao_movel_WIN_WDO_c17;correlacao_movel_WIN_WDO_c18;correlacao_movel_WIN_WDO_c19;correlacao_movel_WIN_WDO_c20;correlacao_movel_WIN_WDO_c21;correlacao_movel_WIN_WDO_c22;correlacao_movel_WIN_WDO_c23;correlacao_movel_WIN_WDO_c24;ratio_vol_WIN_WDO_c1;ratio_vol_WIN_WDO_c2;ratio_vol_WIN_WDO_c3;ratio_vol_WIN_WDO_c4;ratio_vol_WIN_WDO_c5;ratio_vol_WIN_WDO_c6;ratio_vol_WIN_WDO_c7;ratio_vol_WIN_WDO_c8;ratio_vol_WIN_WDO_c9;ratio_vol_WIN_WDO_c10;ratio_vol_WIN_WDO_c11;ratio_vol_WIN_WDO_c12;ratio_vol_WIN_WDO_c13;ratio_vol_WIN_WDO_c14;ratio_vol_WIN_WDO_c15;ratio_vol_WIN_WDO_c16;ratio_vol_WIN_WDO_c17;ratio_vol_WIN_WDO_c18;ratio_vol_WIN_WDO_c19;ratio_vol_WIN_WDO_c20;ratio_vol_WIN_WDO_c21;ratio_vol_WIN_WDO_c22;ratio_vol_WIN_WDO_c23;ratio_vol_WIN_WDO_c24;label_Compra;label_Lateral;label_Venda
2022-07-25;0.0046020709319193635;910.0;-0.004630470310513892;25.0;-0.4999999999999997;-0.8660254037844388;0.0;1.0;1;1;-1;-1;1;-1;1;-1;1;1;-1;1;1;-1;-1;1;1;-1;-1;1;1;-1;1;1;0.0019917343026440272;0.0019413609438000896;0.0012429153823207716;0.0013436846819946252;0.0011447912000398187;0.0009453206627195382;0.0005475088348016524;0.0012442763288871193;0.001244895926700528;0.0009458853985164534;0.0015428258597521526;0.0015430562468889996;0.0033832528981541372;0.001985407256663523;0.00352830094916265;0.0023386575110713043;0.002686299870659636;0.0023836718478422803;0.003476360746920938;0.0028864337613217876;0.0028832769934380594;0.0029268776664351623;0.0013890955995435829;0.0031245350394286564;1.1807822403126687;1.0362990167373485;0.8300728160564466;0.9967125264079971;0.7166254625807627;0.6743560908444286;0.5531858977281623;0.9183510826390362;1.0363256538396237;0.8486205579592375;1.4208463913200746;1.109388474380906;2.941671256879629;1.764375086423005;3.323887826956439;2.3575236228008607;1.8896872091754482;2.422929944900231;2.6967755362306374;3.238185851998253;2.4390973386973807;2.450004662509167;1.6277481306773693;2.3106939751169384;81.62393162393163;82.8;76.04562737642586;78.125;77.77777777777777;75.0;77.23577235772358;73.89558232931726;74.2063492063492;74.40944881889763;71.95121951219512;81.22270742358079;83.52490421455938;74.81203007518798;52.577319587628864;46.198830409356724;61.49732620320856;61.82795698924731;49.09909909909911;55.27426160337553;61.8705035971223;63.7037037037037;64.1025641025641;65.6140350877193;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0016418863449785643;0.0012772557248426238;0.001095690284879474;0.0008217677136596055;0.0014618547281863865;0.0012804097311139564;0.0017391304347826088;0.0011910215300045808;0.001190803334249336;0.0014645308924485126;0.0010069571585499817;0.0013736263736263737;0.002016868353502017;0.0018360414945377765;0.0016539557107415235;0.0017456817346563763;0.001468563561266636;0.0011940846881601911;0.0017464840518430003;0.0010101937735329232;0.001102333272092596;0.0023897058823529414;0.0023943272861221107;0.0018451886705415628;2.6840671038065227;2.02904842247118;2.127652016376118;1.649239418151216;2.80948766428831;2.2596423087840276;3.0859045584777007;2.43558858755009;1.6890818336926603;2.517065538345585;2.489640915844554;2.304022455083108;4.504875669593067;2.762300916268602;2.7528380078151184;2.803842928639456;1.5006730686980285;1.7036697908032994;2.0801975072671524;1.4014033245171935;1.4245751015528985;2.3175118323191346;2.812369203904643;2.4386996642588885;15.662650602409641;14.285714285714292;14.772727272727266;7.86516853932585;7.070707070707087;6.542056074766364;5.128205128205124;8.264462809917347;12.5984251968504;12.903225806451616;12.799999999999997;8.333333333333329;7.692307692307679;6.6225165562914015;11.881188118811878;22.330097087378647;20.535714285714278;20.535714285714278;28.70370370370371;30.693069306930695;32.29166666666667;23.893805309734518;16.535433070866148;15.217391304347828;-0.757055717858933;-0.893108606524613;-0.9486480071437032;-0.9657645308098137;-0.9768409623470057;-0.9680066066939683;-0.9568078919326268;-0.9496753004500325;-0.94877197603876;-0.9500576663330427;-0.9500783181158302;-0.9479165488399333;-0.9525996593298647;-0.949161366593492;-0.9364769069022836;-0.9304359356228209;-0.9293044824296557;-0.9256293806279845;-0.9064572348129081;-0.8922240534372191;-0.8786037229012564;-0.8594466335237608;-0.8327366828646522;-0.7945312429141986;2.5704157627535618;2.915189142362114;2.161425351507996;3.299648596090205;1.3296906264429738;1.503620067512513;0.8559688228675787;1.7447657628750202;2.844370477568741;1.5067088655573664;2.478176257992772;2.0258830397976064;2.6265773672055426;2.5581042032827908;4.850963260044403;3.300060897219027;4.927198179954499;5.630945121951219;5.150389809271892;9.504391977659305;7.151661794689135;4.346204341230015;2.2968589259995884;3.7352331606217617;False;False;True
2022-07-26;-0.0012366442421844084;1110.0;0.003537516291193446;83.25;-0.4999999999999997;-0.8660254037844388;0.7818314824680298;0.6234898018587336;1;1;0;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;0.0017829726115596058;0.0019303108295387053;0.0007911783612718192;0.0006428324185333531;0.0007418030760100885;0.000741986545310645;0.0010389353386434472;0.001828966880869995;0.0013331358317286328;0.0006423242255052127;0.0013343217197924388;0.0015309397994962715;0.002072538860103627;0.0014817741776153315;0.0009390599515642762;0.0013841514657175343;0.002028397565922921;0.001629468694449931;0.0018769139583127532;0.003016069221260816;0.0016768593410929177;0.0014811889009578355;0.001581105785858985;0.0013331358317286328;1.299985357242606;1.6409918521750808;0.9245459837719792;0.6040503665106838;0.8472152705126585;0.78527616009108;0.9440226970882312;2.2723411823102055;1.5937317376528877;0.7764604828804925;1.539862284982625;1.3487836801965605;3.1393441886928914;1.7354745257035173;1.5063409964772574;1.865087345162266;1.819574405926709;1.8896986748277127;2.660910181347415;2.311498434747337;2.342271833221438;1.9256650481667166;1.45917936613657;1.0871959873569972;54.054054054054056;55.55555555555556;56.666666666666664;55.33333333333333;54.2483660130719;49.30555555555555;66.66666666666666;71.24183006535948;65.26946107784431;62.57668711656442;67.44186046511628;70.43010752688173;54.93827160493827;55.27950310559005;58.169934640522875;46.62162162162162;57.52688172043011;56.31578947368421;52.19512195121951;62.3015873015873;54.90196078431373;46.98795180722891;53.0120481927711;51.76470588235294;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;0.0020408163265306124;0.001853396348809193;0.002132987109338774;0.0019491368108409133;0.002229447282861124;0.0015811011904761905;0.002137546468401487;0.0034415403218305274;0.0013049962714392245;0.0013970382788488405;0.0019562179785747556;0.003258542035192254;0.0028877503493246392;0.0030683403068340305;0.0015772870662460567;0.0021353634760003714;0.0031525266573945296;0.0012085153853304824;0.004366812227074236;0.0043769789532501395;0.001683186833738545;0.0017770295548073325;0.0014956066554496167;0.0014021312394840158;2.6533281802776703;2.1364174145329975;2.4803325567873937;2.415726052471019;3.497176821916312;1.8229127691554436;2.635179727689241;3.8693441092563696;1.5326892804141168;1.9581251412358451;2.180812777009339;2.7165020161640037;2.526204040132179;1.820730784876726;1.8131907804550336;1.8192438064069087;1.954447499733437;1.3322725356747818;2.758885777828167;2.9306840308543785;2.2532301520274;1.4680481726533894;0.842611343815043;0.6511865611945605;59.34959349593496;58.87096774193549;56.15384615384615;57.03125;50.714285714285715;52.73972602739725;46.62162162162162;40.58823529411765;45.93023255813954;43.11377245508982;45.08670520231214;45.614035087719294;55.367231638418076;59.27835051546391;44.07894736842105;50.0;44.88636363636363;48.83720930232558;46.15384615384615;34.86238532110093;36.1904761904762;42.487046632124354;39.130434782608695;38.70967741935485;-0.44760637259982394;-0.21271134068929992;-0.10912467819069846;-0.08004924247414757;-0.11123527062619679;-0.11277087632586329;-0.12769226860130312;-0.3372652491875419;-0.39018651202469645;-0.41103306238813253;-0.4251983800479256;-0.47754006551981704;-0.44760312999808816;-0.3894121303342496;-0.3738177783166349;-0.3738226291627873;-0.36292646275099344;-0.35053217833389333;-0.3925004737621509;-0.5599061174169627;-0.619044119725816;-0.6635642489733787;-0.688593564623565;-0.6986338558071863;1.8416806722689076;2.8430680173661362;1.3240153085632276;0.8477821625887925;0.7675570166426957;1.3504769723981547;1.073608849603267;1.733208483069292;3.0805066056163493;1.1527512862844411;2.011108484991728;1.3572393976480603;3.372244692161827;2.557567227202015;2.1851274726226033;2.6629107197507165;2.3816364068619476;3.7077628922738115;2.570671822303911;2.0579625837676843;2.720513071575443;3.4452784646179206;4.573134484017312;4.455640483177507;False;False;True
2022-07-27;0.0052238805970149255;1215.0;-0.0012151804075528137;74.83333333333333;-0.4999999999999997;-0.8660254037844388;0.9749279121818236;-0.22252093395631434;-1;-1;1;-1;1;-1;-1;-1;1;1;1;1;1;1;-1;1;1;-1;-1;-1;1;-1;1;-1;0.0016827517941103687;0.0012888514350865017;0.0008432121422548485;0.0006941689805632685;0.0009424135707554189;0.0010410986069109118;0.0005455807955559965;0.0006944788928022223;0.0004961301845604287;0.0006943411198730348;0.000892325996430696;0.001189767995240928;0.0009412464084018626;0.002228495023027782;0.002027996240787456;0.0011393471045722495;0.002574512327953263;0.0021242960181800216;0.001533970013360384;0.002673664405604793;0.001239218796470705;0.0010408406026962728;0.001090620662304184;0.001734304543877905;1.254931896827486;1.0965709744447505;0.8754807239082157;0.41461250404425776;0.516537536793083;0.7914980100734725;0.5915519435960704;0.6485120107575166;0.5003219030974889;0.7905569425110157;1.124541218561867;1.1074473192948633;2.020234285354352;2.7794803530219325;2.06791682151339;1.5726713282713933;2.74364530618962;1.9078853640887858;2.435766059623796;2.8608354559710576;1.7369466950311334;1.5239222674468624;1.2226193201869209;1.626224282323878;87.16216216216216;78.52348993288591;78.94736842105263;72.53521126760563;73.64864864864865;69.42675159235668;69.42675159235668;68.35443037974683;70.1863354037267;72.09302325581396;70.9090909090909;71.59763313609467;72.72727272727273;81.72043010752688;54.929577464788736;63.309352517985616;71.1864406779661;62.06896551724138;56.372549019607845;52.995391705069125;53.953488372093034;53.45622119815668;54.29864253393666;46.18644067796611;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;0.0026204960224613947;0.0010304449648711944;0.0027148474068526495;0.0021584084084084083;0.0021551724137931034;0.0013136905320446654;0.0017810273715785528;0.0018719580681392737;0.0012155212716222533;0.0017761989342806395;0.0013091453151299795;0.003926334486304571;0.002720705507083216;0.0018772292096865028;0.0015971439308530627;0.0007505394502298527;0.0024401689347724074;0.001316160571589734;0.001972757162987318;0.0020680579056213573;0.001972016151751338;0.0011278195488721805;0.0017855464711963162;0.001128668171557562;3.0817022296958725;1.6122960151802657;3.021074232109703;2.3140613198180557;2.681417170249114;1.445952171545839;2.435892111966482;3.4082021784686547;1.5385400244217926;2.0935387459460157;1.5641697281643028;2.9633380900564403;4.949440005706949;2.202604974046897;1.3278266855998506;0.8599914629756749;2.20246499202217;1.347106295090951;1.7748154224774406;1.827117318207204;2.058545631636283;1.2209362362275824;1.5962274318316645;1.0669197070351366;14.516129032258064;22.388059701492523;17.045454545454547;29.411764705882348;26.54867256637168;33.60000000000001;41.605839416058394;44.05594405594406;45.51724137931034;45.833333333333336;48.25174825174825;39.655172413793096;36.7816091954023;35.35911602209944;45.348837209302324;42.35294117647059;43.90243902439024;41.77215189873418;43.99999999999999;43.24324324324324;34.50704225352112;30.075187969924812;26.61870503597123;26.811594202898547;-0.9423440802051435;-0.95369233955485;-0.9400264375357368;-0.9478063531314822;-0.9508976611702776;-0.9538716965423799;-0.9481231219295612;-0.9281575323954213;-0.9012472560642868;-0.8634866289242992;-0.8142285424801995;-0.8201913440039602;-0.8306804280038642;-0.8512683270872335;-0.8514323380688603;-0.8523293972740688;-0.8701965262466735;-0.8669812116988178;-0.8491889904266754;-0.8202584896942143;-0.7764713077701838;-0.7315516543942631;-0.6671860733871479;-0.49796601825327186;1.975011222504863;3.2764334808398456;1.3222768352624068;0.7784950979409347;0.810225671155185;2.2898655668545165;0.9655779031175756;0.7084666396989421;1.1749652369237351;1.3213853046939599;2.4882134465246724;1.2355691650890055;1.249028154081753;3.8865132073203714;4.850287766245265;5.8189279601680415;3.977882366959086;4.548439711208654;4.468205009688717;5.180872898749851;2.76422176664061;4.05881051311681;2.439200444197668;4.893868119171412;True;False;False
2022-07-28;-0.0029741589468551925;1423.75;0.0035258242805412615;84.375;-0.4999999999999997;-0.8660254037844388;0.43388373911755823;-0.900968867902419;-1;-1;-1;1;-1;1;1;-1;1;1;-1;-1;1;1;1;1;-1;1;1;-1;-1;-1;-1;1;0.002347303046603746;0.0013712718546451835;0.0007355104442483084;0.0010297651154808022;0.0006373486297004461;0.0005884949242312785;0.0027463096464126332;0.002010000980488283;0.0019121396352225926;0.001273074474856779;0.0009787129924149743;0.0010770059235325794;0.0020074422248335293;0.0013693270735524257;0.002590800215085301;0.002244887999609585;0.001997953316115199;0.00229234746134712;0.0018017140631086872;0.0017519100686164777;0.002338269680436477;0.003514252245216712;0.005130460275579009;0.0016190756549896968;1.2641983522772693;0.902255169896122;0.7552267313331518;0.6564357782937714;0.43640799841969297;0.4028280027601162;2.605285576014845;1.647867059994202;1.3586805792943673;1.3463161071874168;0.7777679875191479;1.0583952753275843;1.5340036565571205;1.36302809339276;1.6210457470333939;1.5105819188686895;1.4203842574770846;1.3903948182552266;1.860108091680027;1.4768925967181037;1.9535478705940812;2.5720372633104036;2.71829618839635;1.4042781593275466;47.692307692307686;43.867924528301884;40.88669950738916;41.747572815533985;40.56603773584906;41.509433962264154;42.056074766355145;39.024390243902445;45.41484716157205;46.80851063829787;42.608695652173914;39.823008849557525;40.08810572687225;37.89954337899544;72.04968944099379;88.02395209580838;79.45945945945945;82.32558139534883;86.03603603603604;78.09917355371901;66.4259927797834;61.95286195286195;44.225352112676056;44.84679665738162;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.0018991548760801443;0.0018019726858877086;0.0015173067804646753;0.0016136687233032749;0.0017105388197282143;0.0010443368461027249;0.004842844934004368;0.0021929824561403508;0.004202483285577842;0.003640544165548956;0.0019214141608223652;0.0025936599423631124;0.0024940047961630697;0.0016322611617858858;0.0018237665578805912;0.0013457656445256176;0.001539349624783529;0.0021155880373112798;0.0012515644555694619;0.0025050582907794583;0.0014459224985540775;0.002119868953555598;0.002598152424942263;0.0017287744909719553;1.4587166148575779;1.3651589710307317;1.0310300003861055;1.4730121177804372;1.2417864558920468;0.7979262180653556;4.038875703732557;2.960834512098704;3.5323697073605724;3.2399265741202665;1.8427334322760098;1.6347538498952987;2.3714215228369353;1.2016289771969022;1.143779659986023;1.5025061190912625;0.9363839546861229;1.6548969437797163;1.4651822396952168;2.3153943680635147;1.0867872565627374;1.649423177518261;1.482204093924946;1.7023324724696614;68.42105263157895;72.07207207207207;63.47826086956522;55.28455284552845;58.33333333333334;61.11111111111111;44.97041420118343;41.08108108108108;35.18518518518519;27.705627705627705;29.27927927927928;33.191489361702125;33.191489361702125;34.17721518987341;15.346534653465355;13.80952380952381;16.666666666666657;16.74876847290639;11.557788944723612;11.274509803921575;16.463414634146332;25.316455696202524;41.89189189189189;53.17460317460316;-0.49276746646272235;-0.47764017521256186;-0.4735074773418405;-0.5118532819842292;-0.6066894496714244;-0.654211736170226;-0.553119520750479;-0.387505487956245;-0.28662379212374856;-0.24195864442925472;-0.19901465869583276;-0.1678691825162448;-0.19861561097196748;-0.2431455752108897;-0.3393136359515482;-0.4455881736633126;-0.4994406305065819;-0.5678795923696834;-0.6249613018795919;-0.6692770584072673;-0.6899510948768088;-0.7088705950965576;-0.6916007792064177;-0.7328914931616617;3.2812584941560208;2.4794569489103253;2.727530895019348;1.6210136552373615;1.2453501979433808;1.7713902205177372;2.1910609278299935;1.833798058146611;1.2190153783834614;1.2642683035581581;1.2545793113931747;1.9017286289367747;1.8688879633486049;3.2582309318238813;4.110856994105725;2.878849247385959;4.34886626561777;2.3594912992146195;3.591431170751123;1.7585455677161679;4.905716987307707;4.316600795233376;5.216383476867889;2.321434121964924;False;True;False
2022-07-29;0.0028019323671497585;1531.0;0.004530993926540056;90.5;-0.4999999999999997;-0.8660254037844388;-0.433883739117558;-0.9009688679024191;-1;-1;-1;1;1;1;-1;-1;1;-1;1;1;-1;-1;-1;-1;1;1;1;-1;1;-1;-1;-1;0.0030349744676751132;0.0012071463061323032;0.0007730588974247475;0.0007733952049497294;0.0019329274185754324;0.0011581893639610076;0.0022184711839884253;0.0019785734967667215;0.0017387944358578052;0.0012069714671945155;0.0014973675312756605;0.0016891076685488153;0.002025658338960162;0.0029433051869722556;0.002319737096462401;0.001597212138812255;0.0016954078666925015;0.0014511681903932665;0.0020795047876970693;0.0027538892646632525;0.002369439071566731;0.0020298680585761927;0.0024177949709864605;0.001355341497652355;1.5440241447760052;0.9979611208355562;0.9532568023142732;0.6629199422306085;1.5007869777436622;1.3233110508473451;2.104792769662482;1.9515775300723588;1.8216663059909892;0.8991932816207668;1.1869094261350541;1.300610108499652;2.8366086736291973;2.3542343316217478;2.7062795213996327;1.800389188049332;1.214873306239513;1.4739300690258241;2.507947230424746;2.286079416466538;1.7519086465366445;1.9297583622703152;1.493526014766304;1.3157640225264349;73.17073170731707;72.0;65.87301587301587;67.42424242424242;71.33333333333333;73.125;65.18987341772151;60.588235294117645;61.04651162790698;53.293413173652695;56.42458100558659;57.83783783783784;53.00546448087432;48.01980198019802;39.01345291479821;38.32599118942731;46.7741935483871;46.34146341463415;45.22821576763485;38.61788617886178;43.4959349593496;44.76987447698745;39.04382470119522;39.516129032258064;1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;0.0029750479846449135;0.002013036809815951;0.0022028541327459056;0.002107481559536354;0.0017269500143912502;0.0030724915986557848;0.003069544364508393;0.005073712425808922;0.0032673457620603498;0.0037546933667083854;0.0025936599423631124;0.002016709881878421;0.005852441715437014;0.0033406509496993414;0.0028606846571946217;0.003908856897702355;0.002474069844894852;0.002002288329519451;0.002287457110179184;0.002767175572519084;0.002002288329519451;0.002479260036235339;0.0026715008109913178;0.002380952380952381;2.6061373641219823;1.694698709154798;2.0698833015513656;2.9091768156635083;2.3983317235497816;2.273153638985428;4.16684240006689;3.5885696407154404;2.4889239079991587;2.7181095421551387;1.9701903405795849;1.9695370763326931;3.529674325773793;2.34670982051573;2.2984425188022115;1.914400519856546;0.9148654811923367;1.1639722396966277;1.3274329714636055;1.6489392637980782;0.9241235693888151;1.3741406668071308;1.0588489908436052;1.2107355901629933;85.18518518518519;87.94326241134752;90.51094890510949;82.11920529801324;78.2051282051282;78.75;85.05747126436782;68.57142857142857;62.114537444933916;64.31535269709543;63.40425531914893;62.77056277056277;68.84057971014492;69.93006993006993;62.44541484716157;64.16666666666666;59.45945945945946;64.11290322580646;62.84584980237154;62.4;58.771929824561404;69.0721649484536;79.27461139896373;69.89247311827957;0.6990823915963273;0.6750242079960821;0.6538895764339435;0.665616141109173;0.7038550534088398;0.7358365472707785;0.7624087973215049;0.761301623249102;0.7571006143016403;0.7649911795975723;0.765152715579481;0.7691512814907987;0.7641331911830804;0.6443081314579109;0.36841572453386345;0.018867060138633287;-0.13093754109803563;-0.30762058983618207;-0.4355896784980686;-0.538514501885856;-0.5961472370250634;-0.6379961988920773;-0.6673144476123547;-0.7236665372773768;2.6124877527389327;2.5414104689087313;1.9434376131354218;0.9066129173094275;2.4476610134754315;2.23268988669744;1.8400752921120858;1.8961415133637518;2.5000134141761015;1.0796204088805577;1.9174716998857035;2.0053337790812527;2.3049324838722605;2.7980868062044477;3.2918991193692655;2.604570599924808;3.6957890046231827;3.5429110956763328;5.378103332587788;3.967119454322859;5.490726033714198;4.11160487126429;4.226939191735574;3.1995602294455066;True;False;False
