<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.11	16:30:00	109275	109360	109155	109345	60722	242111	5
2023.05.11	16:40:00	109350	109410	109300	109360	43546	174029	5
2023.05.11	16:50:00	109360	109425	109275	109410	39622	164641	5
2023.05.11	17:00:00	109410	109545	109395	109520	41331	163260	5
2023.05.11	17:10:00	109525	109580	109485	109530	24537	100137	5
2023.05.11	17:20:00	109535	109670	109530	109600	32342	123512	5
2023.05.11	17:30:00	109595	109650	109455	109470	28516	94909	5
2023.05.11	17:40:00	109470	109510	109385	109475	27064	91416	5
2023.05.11	17:50:00	109480	109540	109300	109300	9913	38646	5
2023.05.12	09:00:00	109300	109300	108625	108870	142280	407898	5
2023.05.12	09:10:00	108870	109050	108760	108975	90770	283020	5
2023.05.12	09:20:00	108975	109115	108845	108870	78236	228594	5
2023.05.12	09:30:00	108875	108940	108760	108775	75407	229150	5
2023.05.12	09:40:00	108770	108915	108770	108805	59859	197882	5
2023.05.12	09:50:00	108800	108875	108715	108845	60258	189020	5
2023.05.12	10:00:00	108845	108915	108435	108890	194070	641964	5
2023.05.12	10:10:00	108885	109040	108775	108845	145583	473881	5
2023.05.12	10:20:00	108845	108915	108565	108775	125305	416191	5
2023.05.12	10:30:00	108775	108935	108565	108860	150350	533863	5
2023.05.12	10:40:00	108855	109155	108835	109110	165382	592198	5
2023.05.12	10:50:00	109105	109800	109080	109725	225491	797050	5
2023.05.12	11:00:00	109725	109725	109380	109560	147754	542444	5
2023.05.12	11:10:00	109565	109870	109550	109840	119447	415490	5
2023.05.12	11:20:00	109845	109880	109660	109760	106181	362654	5
2023.05.12	11:30:00	109760	109765	109350	109610	145716	502501	5
2023.05.12	11:40:00	109610	109700	109515	109660	79310	266483	5
2023.05.12	11:50:00	109660	109700	109580	109660	52491	186630	5
2023.05.12	12:00:00	109660	109900	109635	109880	75509	270137	5
2023.05.12	12:10:00	109875	109900	109715	109815	69730	241935	5
2023.05.12	12:20:00	109815	109835	109530	109540	72329	255652	5
2023.05.12	12:30:00	109545	109585	109465	109470	58940	206249	5
2023.05.12	12:40:00	109465	109585	109435	109555	52095	185228	5
2023.05.12	12:50:00	109560	109600	109485	109520	37008	128493	5
2023.05.12	13:00:00	109520	109545	109405	109495	49381	184496	5
2023.05.12	13:10:00	109490	109580	109425	109450	44427	166759	5
2023.05.12	13:20:00	109445	109495	109310	109325	43422	171690	5
2023.05.12	13:30:00	109320	109465	109305	109435	49355	191830	5
2023.05.12	13:40:00	109435	109480	109245	109295	49763	181471	5
2023.05.12	13:50:00	109295	109520	109270	109440	58937	220046	5
2023.05.12	14:00:00	109445	109450	109210	109325	80283	304853	5
2023.05.12	14:10:00	109325	109350	109155	109300	61387	224345	5
2023.05.12	14:20:00	109300	109440	109290	109410	47695	174129	5
2023.05.12	14:30:00	109405	109465	109335	109425	42978	155250	5
2023.05.12	14:40:00	109425	109450	109325	109385	32946	120992	5
2023.05.12	14:50:00	109385	109450	109310	109375	41218	160068	5
2023.05.12	15:00:00	109380	109410	109245	109275	47892	180522	5
2023.05.12	15:10:00	109275	109345	109190	109315	49737	183621	5
2023.05.12	15:20:00	109310	109435	109280	109380	44752	165356	5
2023.05.12	15:30:00	109380	109605	109370	109565	70025	266267	5
2023.05.12	15:40:00	109570	109680	109465	109535	80437	284717	5
2023.05.12	15:50:00	109540	109560	109415	109505	50648	192117	5
2023.05.12	16:00:00	109500	109530	109380	109455	48072	178843	5
2023.05.12	16:10:00	109455	109495	109350	109485	42189	165815	5
2023.05.12	16:20:00	109480	109495	109365	109420	34479	133555	5
2023.05.12	16:30:00	109420	109625	109420	109480	60703	231659	5
2023.05.12	16:40:00	109480	109520	109415	109500	35746	132441	5
2023.05.12	16:50:00	109505	109665	109455	109660	46303	169635	5
2023.05.12	17:00:00	109660	109695	109565	109635	30729	113039	5
2023.05.12	17:10:00	109640	109750	109620	109655	31991	118611	5
2023.05.12	17:20:00	109655	109725	109650	109675	16033	58564	5
2023.05.12	17:30:00	109675	109720	109655	109720	12611	46432	5
2023.05.12	17:40:00	109715	109740	109615	109655	21570	73690	5
2023.05.12	17:50:00	109650	109675	109555	109650	8160	29561	5
2023.05.15	09:00:00	110100	110150	109755	109880	120899	293025	5
2023.05.15	09:10:00	109885	110000	109815	109945	81771	223586	5
2023.05.15	09:20:00	109950	109975	109795	109805	53391	148620	5
2023.05.15	09:30:00	109805	109840	109690	109790	68652	205096	5
2023.05.15	09:40:00	109790	109945	109745	109805	86567	246228	5
2023.05.15	09:50:00	109800	110055	109790	109950	101248	309991	5
2023.05.15	10:00:00	109955	110120	109830	109895	158920	518873	5
2023.05.15	10:10:00	109895	110080	109630	109840	195245	610581	5
2023.05.15	10:20:00	109840	110190	109800	109900	158493	503580	5
2023.05.15	10:30:00	109895	109955	109600	109640	162380	551428	5
2023.05.15	10:40:00	109645	109730	109345	109515	176199	581858	5
2023.05.15	10:50:00	109510	109890	109425	109810	128821	412098	5
2023.05.15	11:00:00	109815	109930	109575	109705	141333	477775	5
2023.05.15	11:10:00	109705	109820	109650	109740	84219	284118	5
2023.05.15	11:20:00	109740	109845	109615	109690	91525	298263	5
2023.05.15	11:30:00	109685	109760	109585	109670	81918	275735	5
2023.05.15	11:40:00	109670	109750	109510	109665	86950	295983	5
2023.05.15	11:50:00	109665	109780	109625	109670	70358	238748	5
2023.05.15	12:00:00	109670	109805	109640	109670	62656	217505	5
2023.05.15	12:10:00	109670	109760	109610	109635	52205	185928	5
