Data_Hora_UTC,Data_Hora_BR,Abertura,Maxima,Minima,Fechamento,Volume_Tick,Volume_Real
2025-01-13 12:20:00+00:00,2025-01-13 09:20:00+00:00,120400.0,120505.0,120390.0,120445.0,51866,177423
2025-01-13 12:30:00+00:00,2025-01-13 09:30:00+00:00,120445.0,120615.0,120440.0,120555.0,65161,248159
2025-01-13 12:40:00+00:00,2025-01-13 09:40:00+00:00,120550.0,120565.0,120390.0,120450.0,50381,179521
2025-01-13 12:50:00+00:00,2025-01-13 09:50:00+00:00,120450.0,120545.0,120415.0,120435.0,41567,145141
2025-01-14 10:00:00+00:00,2025-01-14 07:00:00+00:00,119980.0,120080.0,119870.0,120025.0,128214,403409
2025-01-14 10:10:00+00:00,2025-01-14 07:10:00+00:00,120020.0,120030.0,119835.0,119860.0,114550,354572
2025-01-14 10:20:00+00:00,2025-01-14 07:20:00+00:00,119860.0,119885.0,119585.0,119690.0,133928,420032
2025-01-14 10:30:00+00:00,2025-01-14 07:30:00+00:00,119690.0,120030.0,119430.0,119480.0,207040,683919
2025-01-14 10:40:00+00:00,2025-01-14 07:40:00+00:00,119480.0,120220.0,119430.0,120180.0,219943,746335
2025-01-14 10:50:00+00:00,2025-01-14 07:50:00+00:00,120180.0,120370.0,119905.0,120095.0,247240,813446
2025-01-14 11:00:00+00:00,2025-01-14 08:00:00+00:00,120100.0,120105.0,119525.0,119615.0,154980,519771
2025-01-14 11:10:00+00:00,2025-01-14 08:10:00+00:00,119615.0,119755.0,119450.0,119465.0,102751,322132
2025-01-14 11:20:00+00:00,2025-01-14 08:20:00+00:00,119460.0,119495.0,119135.0,119250.0,136671,460900
2025-01-14 11:30:00+00:00,2025-01-14 08:30:00+00:00,119250.0,119480.0,119055.0,119425.0,157769,538292
2025-01-14 11:40:00+00:00,2025-01-14 08:40:00+00:00,119425.0,119610.0,119330.0,119575.0,126284,458585
2025-01-14 11:50:00+00:00,2025-01-14 08:50:00+00:00,119580.0,119880.0,119510.0,119555.0,126561,415391
2025-01-14 12:00:00+00:00,2025-01-14 09:00:00+00:00,119560.0,119900.0,119530.0,119640.0,93818,304602
2025-01-14 12:10:00+00:00,2025-01-14 09:10:00+00:00,119635.0,119855.0,119635.0,119750.0,70448,270261
2025-01-14 12:20:00+00:00,2025-01-14 09:20:00+00:00,119750.0,119930.0,119715.0,119895.0,49311,150440
2025-01-14 12:30:00+00:00,2025-01-14 09:30:00+00:00,119895.0,120125.0,119895.0,119965.0,75427,239824
2025-01-14 12:40:00+00:00,2025-01-14 09:40:00+00:00,119970.0,120150.0,119950.0,120035.0,50450,158100
2025-01-14 12:50:00+00:00,2025-01-14 09:50:00+00:00,120035.0,120195.0,119980.0,120095.0,57720,186278
2025-01-15 10:00:00+00:00,2025-01-15 07:00:00+00:00,121275.0,121425.0,121210.0,121375.0,117691,428549
2025-01-15 10:10:00+00:00,2025-01-15 07:10:00+00:00,121375.0,121405.0,121080.0,121120.0,125943,424068
2025-01-15 10:20:00+00:00,2025-01-15 07:20:00+00:00,121125.0,121260.0,121030.0,121210.0,103714,325461
2025-01-15 10:30:00+00:00,2025-01-15 07:30:00+00:00,121215.0,121910.0,121190.0,121765.0,260169,817098
2025-01-15 10:40:00+00:00,2025-01-15 07:40:00+00:00,121765.0,122035.0,121710.0,121905.0,155049,530541
2025-01-15 10:50:00+00:00,2025-01-15 07:50:00+00:00,121900.0,121945.0,121780.0,121910.0,67782,226068
2025-01-15 11:00:00+00:00,2025-01-15 08:00:00+00:00,121910.0,121995.0,121810.0,121820.0,79473,274859
2025-01-15 11:10:00+00:00,2025-01-15 08:10:00+00:00,121820.0,121870.0,121650.0,121775.0,95877,339335
2025-01-15 11:20:00+00:00,2025-01-15 08:20:00+00:00,121775.0,121890.0,121720.0,121880.0,56726,192777
2025-01-15 11:30:00+00:00,2025-01-15 08:30:00+00:00,121875.0,121920.0,121560.0,121600.0,89506,293578
2025-01-15 11:40:00+00:00,2025-01-15 08:40:00+00:00,121600.0,121755.0,121475.0,121730.0,85930,305195
2025-01-15 11:50:00+00:00,2025-01-15 08:50:00+00:00,121730.0,121730.0,121555.0,121600.0,59838,204653
2025-01-15 12:00:00+00:00,2025-01-15 09:00:00+00:00,121605.0,121610.0,121325.0,121440.0,105203,402021
2025-01-15 12:10:00+00:00,2025-01-15 09:10:00+00:00,121435.0,121655.0,121410.0,121605.0,77394,309192
2025-01-15 12:20:00+00:00,2025-01-15 09:20:00+00:00,121600.0,121765.0,121555.0,121685.0,77942,303424
2025-01-15 12:30:00+00:00,2025-01-15 09:30:00+00:00,121685.0,121700.0,121565.0,121605.0,46535,173434
2025-01-15 12:40:00+00:00,2025-01-15 09:40:00+00:00,121605.0,121715.0,121585.0,121650.0,44159,171577
2025-01-15 12:50:00+00:00,2025-01-15 09:50:00+00:00,121650.0,121660.0,121565.0,121610.0,31205,115290
2025-01-16 10:00:00+00:00,2025-01-16 07:00:00+00:00,123120.0,123230.0,123010.0,123035.0,115898,371020
2025-01-16 10:10:00+00:00,2025-01-16 07:10:00+00:00,123035.0,123075.0,122730.0,122910.0,141218,493555
2025-01-16 10:20:00+00:00,2025-01-16 07:20:00+00:00,122910.0,122970.0,122730.0,122865.0,101345,350027
2025-01-16 10:30:00+00:00,2025-01-16 07:30:00+00:00,122860.0,123145.0,122705.0,122930.0,174572,575160
2025-01-16 10:40:00+00:00,2025-01-16 07:40:00+00:00,122930.0,123065.0,122845.0,122850.0,93301,314231
2025-01-16 10:50:00+00:00,2025-01-16 07:50:00+00:00,122850.0,122940.0,122645.0,122725.0,120424,412865
2025-01-16 11:00:00+00:00,2025-01-16 08:00:00+00:00,122730.0,122920.0,122600.0,122830.0,119805,425291
2025-01-16 11:10:00+00:00,2025-01-16 08:10:00+00:00,122835.0,122880.0,122700.0,122760.0,82658,298131
2025-01-16 11:20:00+00:00,2025-01-16 08:20:00+00:00,122765.0,122825.0,122680.0,122765.0,65930,227390
2025-01-16 11:30:00+00:00,2025-01-16 08:30:00+00:00,122760.0,123000.0,122650.0,122680.0,169446,616673
2025-01-16 11:40:00+00:00,2025-01-16 08:40:00+00:00,122680.0,122705.0,122515.0,122545.0,114510,420433
2025-01-16 11:50:00+00:00,2025-01-16 08:50:00+00:00,122545.0,122665.0,122375.0,122500.0,90375,320227
2025-01-16 12:00:00+00:00,2025-01-16 09:00:00+00:00,122495.0,122575.0,122365.0,122545.0,92012,322213
2025-01-16 12:10:00+00:00,2025-01-16 09:10:00+00:00,122545.0,122550.0,122225.0,122410.0,88676,310118
2025-01-16 12:20:00+00:00,2025-01-16 09:20:00+00:00,122410.0,122435.0,122265.0,122280.0,48399,163774
2025-01-16 12:30:00+00:00,2025-01-16 09:30:00+00:00,122280.0,122385.0,122140.0,122245.0,76675,272414
2025-01-16 12:40:00+00:00,2025-01-16 09:40:00+00:00,122245.0,122245.0,122125.0,122200.0,48360,165255
2025-01-16 12:50:00+00:00,2025-01-16 09:50:00+00:00,122195.0,122255.0,122110.0,122230.0,66033,170845
2025-01-17 10:00:00+00:00,2025-01-17 07:00:00+00:00,122505.0,122605.0,122075.0,122225.0,175049,606187
2025-01-17 10:10:00+00:00,2025-01-17 07:10:00+00:00,122225.0,122305.0,121830.0,121840.0,182603,606388
2025-01-17 10:20:00+00:00,2025-01-17 07:20:00+00:00,121840.0,122040.0,121810.0,121915.0,101555,350974
2025-01-17 10:30:00+00:00,2025-01-17 07:30:00+00:00,121920.0,122005.0,121855.0,121985.0,86351,314405
2025-01-17 10:40:00+00:00,2025-01-17 07:40:00+00:00,121985.0,122190.0,121860.0,122080.0,117650,407954
2025-01-17 10:50:00+00:00,2025-01-17 07:50:00+00:00,122080.0,122110.0,121920.0,121935.0,92945,315819
2025-01-17 11:00:00+00:00,2025-01-17 08:00:00+00:00,121935.0,122250.0,121855.0,122160.0,119011,405542
2025-01-17 11:10:00+00:00,2025-01-17 08:10:00+00:00,122160.0,122400.0,122135.0,122375.0,110571,379259
2025-01-17 11:20:00+00:00,2025-01-17 08:20:00+00:00,122370.0,122525.0,122270.0,122525.0,114996,405343
2025-01-17 11:30:00+00:00,2025-01-17 08:30:00+00:00,122525.0,122775.0,122420.0,122635.0,168357,604566
2025-01-17 11:40:00+00:00,2025-01-17 08:40:00+00:00,122640.0,122940.0,122630.0,122840.0,118912,414977
2025-01-17 11:50:00+00:00,2025-01-17 08:50:00+00:00,122840.0,122955.0,122805.0,122910.0,67575,235343
2025-01-17 12:00:00+00:00,2025-01-17 09:00:00+00:00,122905.0,123235.0,122865.0,123150.0,99754,369999
2025-01-17 12:10:00+00:00,2025-01-17 09:10:00+00:00,123155.0,123260.0,123100.0,123115.0,65301,238217
2025-01-17 12:20:00+00:00,2025-01-17 09:20:00+00:00,123120.0,123245.0,123095.0,123140.0,50843,181061
2025-01-17 12:30:00+00:00,2025-01-17 09:30:00+00:00,123140.0,123210.0,123080.0,123185.0,45181,157215
2025-01-17 12:40:00+00:00,2025-01-17 09:40:00+00:00,123190.0,123220.0,123090.0,123190.0,38205,136425
2025-01-17 12:50:00+00:00,2025-01-17 09:50:00+00:00,123190.0,123340.0,123180.0,123255.0,57018,210438
2025-01-20 10:00:00+00:00,2025-01-20 07:00:00+00:00,122770.0,123080.0,122655.0,122985.0,159040,509502
2025-01-20 10:10:00+00:00,2025-01-20 07:10:00+00:00,122980.0,123040.0,122580.0,122590.0,141596,461863
2025-01-20 10:20:00+00:00,2025-01-20 07:20:00+00:00,122590.0,122715.0,122370.0,122385.0,129648,450108
2025-01-20 10:30:00+00:00,2025-01-20 07:30:00+00:00,122380.0,122835.0,122245.0,122810.0,261383,886188
2025-01-20 10:40:00+00:00,2025-01-20 07:40:00+00:00,122815.0,122925.0,122625.0,122770.0,138281,434597
2025-01-20 10:50:00+00:00,2025-01-20 07:50:00+00:00,122765.0,123030.0,122765.0,122870.0,120824,410635
2025-01-20 11:00:00+00:00,2025-01-20 08:00:00+00:00,122875.0,123215.0,122785.0,123180.0,127553,429971
2025-01-20 11:10:00+00:00,2025-01-20 08:10:00+00:00,123180.0,123310.0,123000.0,123195.0,123196,409862
2025-01-20 11:20:00+00:00,2025-01-20 08:20:00+00:00,123190.0,123365.0,123130.0,123150.0,90261,303656
2025-01-20 11:30:00+00:00,2025-01-20 08:30:00+00:00,123150.0,123280.0,122965.0,123250.0,98461,331480
2025-01-20 11:40:00+00:00,2025-01-20 08:40:00+00:00,123250.0,123700.0,123220.0,123615.0,140349,505866
2025-01-20 11:50:00+00:00,2025-01-20 08:50:00+00:00,123620.0,123845.0,123610.0,123765.0,85487,308680
2025-01-20 12:00:00+00:00,2025-01-20 09:00:00+00:00,123765.0,123925.0,123680.0,123885.0,69162,251231
2025-01-20 12:10:00+00:00,2025-01-20 09:10:00+00:00,123890.0,123900.0,123700.0,123710.0,63343,221705
2025-01-20 12:20:00+00:00,2025-01-20 09:20:00+00:00,123715.0,123840.0,123600.0,123790.0,72814,265108
2025-01-20 12:30:00+00:00,2025-01-20 09:30:00+00:00,123790.0,123860.0,123700.0,123740.0,46855,157100
2025-01-20 12:40:00+00:00,2025-01-20 09:40:00+00:00,123740.0,123745.0,123580.0,123580.0,48734,177616
2025-01-20 12:50:00+00:00,2025-01-20 09:50:00+00:00,123585.0,123660.0,123535.0,123610.0,33957,119512
2025-01-21 10:00:00+00:00,2025-01-21 07:00:00+00:00,123455.0,123455.0,123260.0,123305.0,109693,364308
2025-01-21 10:10:00+00:00,2025-01-21 07:10:00+00:00,123305.0,123410.0,123065.0,123065.0,153042,503415
2025-01-21 10:20:00+00:00,2025-01-21 07:20:00+00:00,123065.0,123295.0,122990.0,123245.0,127163,429959
2025-01-21 10:30:00+00:00,2025-01-21 07:30:00+00:00,123245.0,123605.0,123245.0,123605.0,153674,522186
2025-01-21 10:40:00+00:00,2025-01-21 07:40:00+00:00,123605.0,123605.0,123310.0,123395.0,102501,342385
2025-01-21 10:50:00+00:00,2025-01-21 07:50:00+00:00,123395.0,123440.0,123255.0,123435.0,83533,266054
2025-01-21 11:00:00+00:00,2025-01-21 08:00:00+00:00,123435.0,123500.0,123290.0,123460.0,88182,298629
2025-01-21 11:10:00+00:00,2025-01-21 08:10:00+00:00,123460.0,123465.0,123190.0,123300.0,99725,326398
2025-01-21 11:20:00+00:00,2025-01-21 08:20:00+00:00,123300.0,123400.0,123260.0,123305.0,62235,205694
2025-01-21 11:30:00+00:00,2025-01-21 08:30:00+00:00,123310.0,123445.0,123185.0,123285.0,110763,368395
2025-01-21 11:40:00+00:00,2025-01-21 08:40:00+00:00,123280.0,123520.0,123260.0,123400.0,87392,294880
2025-01-21 11:50:00+00:00,2025-01-21 08:50:00+00:00,123395.0,123440.0,123185.0,123245.0,68713,242885
2025-01-21 12:00:00+00:00,2025-01-21 09:00:00+00:00,123245.0,123510.0,123170.0,123490.0,85002,309298
2025-01-21 12:10:00+00:00,2025-01-21 09:10:00+00:00,123490.0,123710.0,123470.0,123570.0,88517,324359
2025-01-21 12:20:00+00:00,2025-01-21 09:20:00+00:00,123570.0,123650.0,123465.0,123580.0,65679,227266
2025-01-21 12:30:00+00:00,2025-01-21 09:30:00+00:00,123575.0,123735.0,123520.0,123625.0,63041,231050
2025-01-21 12:40:00+00:00,2025-01-21 09:40:00+00:00,123625.0,123640.0,123535.0,123625.0,44598,161636
2025-01-21 12:50:00+00:00,2025-01-21 09:50:00+00:00,123620.0,123705.0,123555.0,123580.0,51188,197057
2025-01-22 10:00:00+00:00,2025-01-22 07:00:00+00:00,124670.0,124770.0,124515.0,124580.0,120546,403895
2025-01-22 10:10:00+00:00,2025-01-22 07:10:00+00:00,124575.0,124650.0,124290.0,124305.0,131514,448119
2025-01-22 10:20:00+00:00,2025-01-22 07:20:00+00:00,124305.0,124340.0,124075.0,124130.0,130075,464222
2025-01-22 10:30:00+00:00,2025-01-22 07:30:00+00:00,124125.0,124145.0,123870.0,123930.0,115880,408296
2025-01-22 10:40:00+00:00,2025-01-22 07:40:00+00:00,123930.0,124125.0,123900.0,123990.0,106633,363578
2025-01-22 10:50:00+00:00,2025-01-22 07:50:00+00:00,123985.0,124190.0,123940.0,124065.0,99853,346018
2025-01-22 11:00:00+00:00,2025-01-22 08:00:00+00:00,124065.0,124345.0,124005.0,124310.0,118529,417807
2025-01-22 11:10:00+00:00,2025-01-22 08:10:00+00:00,124305.0,124365.0,124235.0,124325.0,76455,261361
2025-01-22 11:20:00+00:00,2025-01-22 08:20:00+00:00,124325.0,124415.0,124215.0,124255.0,84821,292594
2025-01-22 11:30:00+00:00,2025-01-22 08:30:00+00:00,124260.0,124385.0,123980.0,124020.0,136507,454427
2025-01-22 11:40:00+00:00,2025-01-22 08:40:00+00:00,124015.0,124280.0,124015.0,124195.0,128285,433466
2025-01-22 11:50:00+00:00,2025-01-22 08:50:00+00:00,124190.0,124300.0,123930.0,123935.0,105873,355478
2025-01-22 12:00:00+00:00,2025-01-22 09:00:00+00:00,123935.0,124155.0,123855.0,124060.0,106290,373914
2025-01-22 12:10:00+00:00,2025-01-22 09:10:00+00:00,124055.0,124170.0,124025.0,124040.0,53559,182041
2025-01-22 12:20:00+00:00,2025-01-22 09:20:00+00:00,124040.0,124050.0,123890.0,123895.0,55845,200874
2025-01-22 12:30:00+00:00,2025-01-22 09:30:00+00:00,123895.0,123990.0,123815.0,123915.0,67115,238542
2025-01-22 12:40:00+00:00,2025-01-22 09:40:00+00:00,123915.0,124000.0,123820.0,123950.0,50075,184186
2025-01-22 12:50:00+00:00,2025-01-22 09:50:00+00:00,123955.0,124050.0,123915.0,123980.0,44111,158424
2025-01-23 10:00:00+00:00,2025-01-23 07:00:00+00:00,123945.0,124315.0,123910.0,124120.0,160112,538367
2025-01-23 10:10:00+00:00,2025-01-23 07:10:00+00:00,124125.0,124165.0,123870.0,124155.0,155780,534236
2025-01-23 10:20:00+00:00,2025-01-23 07:20:00+00:00,124155.0,124585.0,124060.0,124555.0,154139,499830
2025-01-23 10:30:00+00:00,2025-01-23 07:30:00+00:00,124555.0,124690.0,124365.0,124640.0,155294,522365
2025-01-23 10:40:00+00:00,2025-01-23 07:40:00+00:00,124640.0,124730.0,124480.0,124480.0,92197,303337
2025-01-23 10:50:00+00:00,2025-01-23 07:50:00+00:00,124485.0,124545.0,124330.0,124390.0,78495,272899
2025-01-23 11:00:00+00:00,2025-01-23 08:00:00+00:00,124395.0,124505.0,124200.0,124245.0,106667,365257
2025-01-23 11:10:00+00:00,2025-01-23 08:10:00+00:00,124240.0,124400.0,124120.0,124285.0,99187,366843
2025-01-23 11:20:00+00:00,2025-01-23 08:20:00+00:00,124285.0,124415.0,124175.0,124395.0,78617,282940
2025-01-23 11:30:00+00:00,2025-01-23 08:30:00+00:00,124390.0,124450.0,124120.0,124140.0,92814,331420
2025-01-23 11:40:00+00:00,2025-01-23 08:40:00+00:00,124140.0,124145.0,123765.0,123785.0,128195,480634
2025-01-23 11:50:00+00:00,2025-01-23 08:50:00+00:00,123785.0,123810.0,123595.0,123740.0,102865,395974
2025-01-23 12:00:00+00:00,2025-01-23 09:00:00+00:00,123740.0,123820.0,123555.0,123570.0,69309,246601
2025-01-23 12:10:00+00:00,2025-01-23 09:10:00+00:00,123575.0,123790.0,123550.0,123665.0,68909,247438
2025-01-23 12:20:00+00:00,2025-01-23 09:20:00+00:00,123665.0,123715.0,123585.0,123675.0,48958,170702
2025-01-23 12:30:00+00:00,2025-01-23 09:30:00+00:00,123670.0,123685.0,123570.0,123635.0,37447,137398
2025-01-23 12:40:00+00:00,2025-01-23 09:40:00+00:00,123635.0,123725.0,123550.0,123560.0,50479,189720
2025-01-23 12:50:00+00:00,2025-01-23 09:50:00+00:00,123565.0,123610.0,123505.0,123515.0,44833,168466
2025-01-24 10:00:00+00:00,2025-01-24 07:00:00+00:00,123165.0,123195.0,122790.0,122970.0,169051,544426
2025-01-24 10:10:00+00:00,2025-01-24 07:10:00+00:00,122965.0,123195.0,122870.0,123190.0,126138,403881
2025-01-24 10:20:00+00:00,2025-01-24 07:20:00+00:00,123190.0,123330.0,123070.0,123245.0,161887,519302
2025-01-24 10:30:00+00:00,2025-01-24 07:30:00+00:00,123245.0,123400.0,123175.0,123215.0,118293,382133
2025-01-24 10:40:00+00:00,2025-01-24 07:40:00+00:00,123210.0,123425.0,123155.0,123425.0,101788,344729
2025-01-24 10:50:00+00:00,2025-01-24 07:50:00+00:00,123425.0,123565.0,123350.0,123425.0,110040,368112
2025-01-24 11:00:00+00:00,2025-01-24 08:00:00+00:00,123425.0,123455.0,123190.0,123245.0,92134,302044
2025-01-24 11:10:00+00:00,2025-01-24 08:10:00+00:00,123250.0,123310.0,123020.0,123040.0,92668,307735
2025-01-24 11:20:00+00:00,2025-01-24 08:20:00+00:00,123035.0,123175.0,122955.0,123050.0,83177,264706
2025-01-24 11:30:00+00:00,2025-01-24 08:30:00+00:00,123050.0,123150.0,122965.0,122995.0,84958,275785
2025-01-24 11:40:00+00:00,2025-01-24 08:40:00+00:00,122995.0,123165.0,122965.0,123065.0,59186,191326
2025-01-24 11:50:00+00:00,2025-01-24 08:50:00+00:00,123070.0,123190.0,122800.0,122930.0,90117,303297
2025-01-24 12:00:00+00:00,2025-01-24 09:00:00+00:00,122930.0,123220.0,122845.0,123200.0,81748,291285
2025-01-24 12:10:00+00:00,2025-01-24 09:10:00+00:00,123195.0,123300.0,123100.0,123120.0,84434,289918
2025-01-24 12:20:00+00:00,2025-01-24 09:20:00+00:00,123115.0,123130.0,122970.0,123010.0,53889,186091
2025-01-24 12:30:00+00:00,2025-01-24 09:30:00+00:00,123010.0,123145.0,122930.0,123135.0,48954,175289
2025-01-24 12:40:00+00:00,2025-01-24 09:40:00+00:00,123135.0,123215.0,123030.0,123190.0,42281,145913
2025-01-24 12:50:00+00:00,2025-01-24 09:50:00+00:00,123190.0,123220.0,123040.0,123110.0,37444,131090
2025-01-27 10:00:00+00:00,2025-01-27 07:00:00+00:00,122875.0,122955.0,122805.0,122925.0,83272,277306
2025-01-27 10:10:00+00:00,2025-01-27 07:10:00+00:00,122925.0,123430.0,122915.0,123290.0,227858,779646
2025-01-27 10:20:00+00:00,2025-01-27 07:20:00+00:00,123290.0,123520.0,123240.0,123465.0,120993,412359
2025-01-27 10:30:00+00:00,2025-01-27 07:30:00+00:00,123465.0,123670.0,123450.0,123630.0,116136,399005
2025-01-27 10:40:00+00:00,2025-01-27 07:40:00+00:00,123625.0,124520.0,123620.0,124370.0,213648,808200
2025-01-27 10:50:00+00:00,2025-01-27 07:50:00+00:00,124365.0,124385.0,124080.0,124235.0,113937,387224
2025-01-27 11:00:00+00:00,2025-01-27 08:00:00+00:00,124240.0,124475.0,124225.0,124330.0,120850,407338
2025-01-27 11:10:00+00:00,2025-01-27 08:10:00+00:00,124335.0,124545.0,124315.0,124465.0,91646,302030
2025-01-27 11:20:00+00:00,2025-01-27 08:20:00+00:00,124465.0,124655.0,124340.0,124390.0,109361,381697
2025-01-27 11:30:00+00:00,2025-01-27 08:30:00+00:00,124390.0,124445.0,124155.0,124180.0,136117,446489
2025-01-27 11:40:00+00:00,2025-01-27 08:40:00+00:00,124175.0,124405.0,124160.0,124285.0,85020,281961
2025-01-27 11:50:00+00:00,2025-01-27 08:50:00+00:00,124285.0,124600.0,124250.0,124400.0,101501,337328
2025-01-27 12:00:00+00:00,2025-01-27 09:00:00+00:00,124400.0,124560.0,124285.0,124510.0,85201,299892
2025-01-27 12:10:00+00:00,2025-01-27 09:10:00+00:00,124515.0,124590.0,124420.0,124465.0,60794,210950
2025-01-27 12:20:00+00:00,2025-01-27 09:20:00+00:00,124465.0,124480.0,124360.0,124420.0,50000,160305
2025-01-27 12:30:00+00:00,2025-01-27 09:30:00+00:00,124420.0,124420.0,124220.0,124235.0,79614,253421
2025-01-27 12:40:00+00:00,2025-01-27 09:40:00+00:00,124235.0,124255.0,124130.0,124200.0,57760,195962
2025-01-27 12:50:00+00:00,2025-01-27 09:50:00+00:00,124200.0,124280.0,124110.0,124235.0,56640,209780
2025-01-28 10:00:00+00:00,2025-01-28 07:00:00+00:00,125295.0,125450.0,125195.0,125375.0,136101,442722
2025-01-28 10:10:00+00:00,2025-01-28 07:10:00+00:00,125380.0,125475.0,125020.0,125040.0,146360,493432
2025-01-28 10:20:00+00:00,2025-01-28 07:20:00+00:00,125045.0,125085.0,124830.0,124885.0,143184,499509
2025-01-28 10:30:00+00:00,2025-01-28 07:30:00+00:00,124890.0,125050.0,124865.0,124925.0,92355,293920
2025-01-28 10:40:00+00:00,2025-01-28 07:40:00+00:00,124925.0,124990.0,124800.0,124885.0,103899,327741
2025-01-28 10:50:00+00:00,2025-01-28 07:50:00+00:00,124880.0,125005.0,124850.0,124885.0,63145,202788
2025-01-28 11:00:00+00:00,2025-01-28 08:00:00+00:00,124885.0,125105.0,124860.0,125065.0,89367,290708
2025-01-28 11:10:00+00:00,2025-01-28 08:10:00+00:00,125065.0,125090.0,124940.0,125015.0,59989,191463
2025-01-28 11:20:00+00:00,2025-01-28 08:20:00+00:00,125010.0,125215.0,125005.0,125025.0,114736,381874
2025-01-28 11:30:00+00:00,2025-01-28 08:30:00+00:00,125025.0,125070.0,124880.0,125020.0,109110,362785
2025-01-28 11:40:00+00:00,2025-01-28 08:40:00+00:00,125015.0,125070.0,124840.0,124925.0,89393,305563
2025-01-28 11:50:00+00:00,2025-01-28 08:50:00+00:00,124925.0,124985.0,124850.0,124890.0,49418,156062
2025-01-28 12:00:00+00:00,2025-01-28 09:00:00+00:00,124890.0,125000.0,124760.0,124840.0,88685,309500
2025-01-28 12:10:00+00:00,2025-01-28 09:10:00+00:00,124840.0,124880.0,124695.0,124790.0,61279,209916
2025-01-28 12:20:00+00:00,2025-01-28 09:20:00+00:00,124790.0,124840.0,124725.0,124745.0,41932,143564
2025-01-28 12:30:00+00:00,2025-01-28 09:30:00+00:00,124750.0,124865.0,124705.0,124855.0,57903,191065
2025-01-28 12:40:00+00:00,2025-01-28 09:40:00+00:00,124850.0,125060.0,124805.0,125015.0,70421,260805
2025-01-28 12:50:00+00:00,2025-01-28 09:50:00+00:00,125015.0,125040.0,124810.0,124935.0,67202,254159
2025-01-29 10:00:00+00:00,2025-01-29 07:00:00+00:00,125520.0,125525.0,125090.0,125325.0,175219,546617
2025-01-29 10:10:00+00:00,2025-01-29 07:10:00+00:00,125320.0,125350.0,124930.0,124975.0,152053,484939
2025-01-29 10:20:00+00:00,2025-01-29 07:20:00+00:00,124975.0,125025.0,124815.0,124830.0,98041,331852
2025-01-29 10:30:00+00:00,2025-01-29 07:30:00+00:00,124825.0,124885.0,124665.0,124755.0,119867,427817
2025-01-29 10:40:00+00:00,2025-01-29 07:40:00+00:00,124760.0,124800.0,124550.0,124580.0,90554,322034
2025-01-29 10:50:00+00:00,2025-01-29 07:50:00+00:00,124585.0,124600.0,124340.0,124390.0,105983,393109
2025-01-29 11:00:00+00:00,2025-01-29 08:00:00+00:00,124390.0,124470.0,124275.0,124325.0,90894,317446
2025-01-29 11:10:00+00:00,2025-01-29 08:10:00+00:00,124325.0,124380.0,124240.0,124330.0,64862,227222
2025-01-29 11:20:00+00:00,2025-01-29 08:20:00+00:00,124330.0,124345.0,124175.0,124235.0,67385,229351
2025-01-29 11:30:00+00:00,2025-01-29 08:30:00+00:00,124235.0,124410.0,124115.0,124215.0,110188,387024
2025-01-29 11:40:00+00:00,2025-01-29 08:40:00+00:00,124215.0,124370.0,124145.0,124325.0,74949,254284
2025-01-29 11:50:00+00:00,2025-01-29 08:50:00+00:00,124325.0,124540.0,124325.0,124505.0,73609,260067
2025-01-29 12:00:00+00:00,2025-01-29 09:00:00+00:00,124510.0,124510.0,124345.0,124400.0,61609,214224
2025-01-29 12:10:00+00:00,2025-01-29 09:10:00+00:00,124400.0,124600.0,124380.0,124580.0,53035,181923
2025-01-29 12:20:00+00:00,2025-01-29 09:20:00+00:00,124585.0,124630.0,124515.0,124605.0,45725,173738
2025-01-29 12:30:00+00:00,2025-01-29 09:30:00+00:00,124610.0,124695.0,124600.0,124680.0,39136,138841
2025-01-29 12:40:00+00:00,2025-01-29 09:40:00+00:00,124680.0,124695.0,124580.0,124635.0,41651,148259
2025-01-29 12:50:00+00:00,2025-01-29 09:50:00+00:00,124635.0,124765.0,124630.0,124765.0,52133,186859
2025-01-30 10:00:00+00:00,2025-01-30 07:00:00+00:00,124685.0,125025.0,124645.0,124875.0,154316,486028
2025-01-30 10:10:00+00:00,2025-01-30 07:10:00+00:00,124875.0,125235.0,124730.0,125150.0,174471,584363
2025-01-30 10:20:00+00:00,2025-01-30 07:20:00+00:00,125150.0,125715.0,125055.0,125650.0,165897,551009
2025-01-30 10:30:00+00:00,2025-01-30 07:30:00+00:00,125645.0,125690.0,125475.0,125650.0,122424,394552
2025-01-30 10:40:00+00:00,2025-01-30 07:40:00+00:00,125645.0,125870.0,125610.0,125660.0,111412,410039
2025-01-30 10:50:00+00:00,2025-01-30 07:50:00+00:00,125660.0,125675.0,125355.0,125365.0,111521,362850
2025-01-30 11:00:00+00:00,2025-01-30 08:00:00+00:00,125360.0,125450.0,125225.0,125400.0,108193,367010
2025-01-30 11:10:00+00:00,2025-01-30 08:10:00+00:00,125395.0,125435.0,125170.0,125385.0,105967,335104
2025-01-30 11:20:00+00:00,2025-01-30 08:20:00+00:00,125385.0,125680.0,125340.0,125610.0,99566,335064
2025-01-30 11:30:00+00:00,2025-01-30 08:30:00+00:00,125610.0,126090.0,125565.0,126045.0,137503,494224
2025-01-30 11:40:00+00:00,2025-01-30 08:40:00+00:00,126045.0,126280.0,125990.0,126195.0,110190,382572
2025-01-30 11:50:00+00:00,2025-01-30 08:50:00+00:00,126200.0,126205.0,125955.0,125970.0,95409,312984
